id	url	kind	items	name	name_ja	collector	category	lang	tags	interval	description
jp-ckan-geospatial-license-list	https://www.geospatial.jp/ckan/api/3/action/license_list	json:result	18	G-Spatial Information Center (Japan) — Licence Registry	G空間情報センター ライセンス一覧	jp_prefectural	opendata	ja	japan,opendata,ckan,registry,geospatial	86400	Licences in use across the portal's datasets. Source: G-Spatial Information Center (Japan).
jp-ckan-geospatial-q-jinko	https://www.geospatial.jp/ckan/api/3/action/package_search?rows=100&q=人口	json:result.results	100	G-Spatial Information Center (Japan) — Population Datasets	G空間情報センター 人口データセット	jp_prefectural	statistics	ja	japan,opendata,ckan,jinko,geospatial	86400	Every dataset in G-Spatial Information Center (Japan) matching '人口' (population), with publisher, licence, resources and update time as held in the catalogue.
jp-ckan-geospatial-q-koutsuu	https://www.geospatial.jp/ckan/api/3/action/package_search?rows=100&q=交通	json:result.results	49	G-Spatial Information Center (Japan) — Transport Datasets	G空間情報センター 交通データセット	jp_prefectural	transport	ja	japan,opendata,ckan,koutsuu,geospatial	86400	Every dataset in G-Spatial Information Center (Japan) matching '交通' (transport), with publisher, licence, resources and update time as held in the catalogue.
jp-ckan-geospatial-q-iryou	https://www.geospatial.jp/ckan/api/3/action/package_search?rows=100&q=医療	json:result.results	100	G-Spatial Information Center (Japan) — Healthcare Datasets	G空間情報センター 医療データセット	jp_prefectural	health	ja	japan,opendata,ckan,iryou,geospatial	86400	Every dataset in G-Spatial Information Center (Japan) matching '医療' (healthcare), with publisher, licence, resources and update time as held in the catalogue.
jp-ckan-geospatial-q-kyouiku	https://www.geospatial.jp/ckan/api/3/action/package_search?rows=100&q=教育	json:result.results	91	G-Spatial Information Center (Japan) — Education Datasets	G空間情報センター 教育データセット	jp_prefectural	education	ja	japan,opendata,ckan,kyouiku,geospatial	86400	Every dataset in G-Spatial Information Center (Japan) matching '教育' (education), with publisher, licence, resources and update time as held in the catalogue.
jp-ckan-geospatial-q-gakkou	https://www.geospatial.jp/ckan/api/3/action/package_search?rows=100&q=学校	json:result.results	100	G-Spatial Information Center (Japan) — Schools Datasets	G空間情報センター 学校データセット	jp_prefectural	education	ja	japan,opendata,ckan,gakkou,geospatial	86400	Every dataset in G-Spatial Information Center (Japan) matching '学校' (schools), with publisher, licence, resources and update time as held in the catalogue.
jp-ckan-geospatial-q-shisetsu	https://www.geospatial.jp/ckan/api/3/action/package_search?rows=100&q=施設	json:result.results	100	G-Spatial Information Center (Japan) — Public Facilities Datasets	G空間情報センター 施設データセット	jp_prefectural	infrastructure	ja	japan,opendata,ckan,shisetsu,geospatial	86400	Every dataset in G-Spatial Information Center (Japan) matching '施設' (public facilities), with publisher, licence, resources and update time as held in the catalogue.
jp-ckan-geospatial-q-kankou	https://www.geospatial.jp/ckan/api/3/action/package_search?rows=100&q=観光	json:result.results	96	G-Spatial Information Center (Japan) — Tourism Datasets	G空間情報センター 観光データセット	jp_prefectural	tourism	ja	japan,opendata,ckan,kankou,geospatial	86400	Every dataset in G-Spatial Information Center (Japan) matching '観光' (tourism), with publisher, licence, resources and update time as held in the catalogue.
jp-ckan-geospatial-q-kankyou	https://www.geospatial.jp/ckan/api/3/action/package_search?rows=100&q=環境	json:result.results	23	G-Spatial Information Center (Japan) — Environment Datasets	G空間情報センター 環境データセット	jp_prefectural	environment	ja	japan,opendata,ckan,kankyou,geospatial	86400	Every dataset in G-Spatial Information Center (Japan) matching '環境' (environment), with publisher, licence, resources and update time as held in the catalogue.
jp-ckan-geospatial-q-toukei	https://www.geospatial.jp/ckan/api/3/action/package_search?rows=100&q=統計	json:result.results	100	G-Spatial Information Center (Japan) — Statistics Datasets	G空間情報センター 統計データセット	jp_prefectural	statistics	ja	japan,opendata,ckan,toukei,geospatial	86400	Every dataset in G-Spatial Information Center (Japan) matching '統計' (statistics), with publisher, licence, resources and update time as held in the catalogue.
jp-ckan-geospatial-q-hinanjo	https://www.geospatial.jp/ckan/api/3/action/package_search?rows=100&q=避難所	json:result.results	64	G-Spatial Information Center (Japan) — Evacuation Shelters Datasets	G空間情報センター 避難所データセット	jp_prefectural	disaster	ja	japan,opendata,ckan,hinanjo,geospatial	86400	Every dataset in G-Spatial Information Center (Japan) matching '避難所' (evacuation shelters), with publisher, licence, resources and update time as held in the catalogue.
jp-ckan-geospatial-q-suidou	https://www.geospatial.jp/ckan/api/3/action/package_search?rows=100&q=水道	json:result.results	11	G-Spatial Information Center (Japan) — Water Supply Datasets	G空間情報センター 水道データセット	jp_prefectural	infrastructure	ja	japan,opendata,ckan,suidou,geospatial	86400	Every dataset in G-Spatial Information Center (Japan) matching '水道' (water supply), with publisher, licence, resources and update time as held in the catalogue.
jp-ckan-geospatial-q-gomi	https://www.geospatial.jp/ckan/api/3/action/package_search?rows=100&q=ごみ	json:result.results	12	G-Spatial Information Center (Japan) — Waste Collection Datasets	G空間情報センター ごみデータセット	jp_prefectural	environment	ja	japan,opendata,ckan,gomi,geospatial	86400	Every dataset in G-Spatial Information Center (Japan) matching 'ごみ' (waste collection), with publisher, licence, resources and update time as held in the catalogue.
jp-ckan-geospatial-q-anzen	https://www.geospatial.jp/ckan/api/3/action/package_search?rows=100&q=安全	json:result.results	71	G-Spatial Information Center (Japan) — Public Safety Datasets	G空間情報センター 安全データセット	jp_prefectural	security	ja	japan,opendata,ckan,anzen,geospatial	86400	Every dataset in G-Spatial Information Center (Japan) matching '安全' (public safety), with publisher, licence, resources and update time as held in the catalogue.
jp-ckan-geospatial-q-kasen	https://www.geospatial.jp/ckan/api/3/action/package_search?rows=100&q=河川	json:result.results	100	G-Spatial Information Center (Japan) — Rivers And Flood Control Datasets	G空間情報センター 河川データセット	jp_prefectural	disaster	ja	japan,opendata,ckan,kasen,geospatial	86400	Every dataset in G-Spatial Information Center (Japan) matching '河川' (rivers and flood control), with publisher, licence, resources and update time as held in the catalogue.
jp-ckan-geospatial-q-doro	https://www.geospatial.jp/ckan/api/3/action/package_search?rows=100&q=道路	json:result.results	100	G-Spatial Information Center (Japan) — Roads Datasets	G空間情報センター 道路データセット	jp_prefectural	infrastructure	ja	japan,opendata,ckan,doro,geospatial	86400	Every dataset in G-Spatial Information Center (Japan) matching '道路' (roads), with publisher, licence, resources and update time as held in the catalogue.
jp-ckan-geospatial-q-hoikuen	https://www.geospatial.jp/ckan/api/3/action/package_search?rows=100&q=保育園	json:result.results	43	G-Spatial Information Center (Japan) — Childcare Facilities Datasets	G空間情報センター 保育園データセット	jp_prefectural	education	ja	japan,opendata,ckan,hoikuen,geospatial	86400	Every dataset in G-Spatial Information Center (Japan) matching '保育園' (childcare facilities), with publisher, licence, resources and update time as held in the catalogue.
jp-ckan-geospatial-q-byouin	https://www.geospatial.jp/ckan/api/3/action/package_search?rows=100&q=病院	json:result.results	19	G-Spatial Information Center (Japan) — Hospitals Datasets	G空間情報センター 病院データセット	jp_prefectural	health	ja	japan,opendata,ckan,byouin,geospatial	86400	Every dataset in G-Spatial Information Center (Japan) matching '病院' (hospitals), with publisher, licence, resources and update time as held in the catalogue.
jp-ckan-geospatial-q-keisatsu	https://www.geospatial.jp/ckan/api/3/action/package_search?rows=100&q=警察	json:result.results	56	G-Spatial Information Center (Japan) — Policing Datasets	G空間情報センター 警察データセット	jp_prefectural	security	ja	japan,opendata,ckan,keisatsu,geospatial	86400	Every dataset in G-Spatial Information Center (Japan) matching '警察' (policing), with publisher, licence, resources and update time as held in the catalogue.
jp-ckan-geospatial-q-shoubou	https://www.geospatial.jp/ckan/api/3/action/package_search?rows=100&q=消防	json:result.results	83	G-Spatial Information Center (Japan) — Fire And Rescue Datasets	G空間情報センター 消防データセット	jp_prefectural	disaster	ja	japan,opendata,ckan,shoubou,geospatial	86400	Every dataset in G-Spatial Information Center (Japan) matching '消防' (fire and rescue), with publisher, licence, resources and update time as held in the catalogue.
jp-ckan-geospatial-q-dosha	https://www.geospatial.jp/ckan/api/3/action/package_search?rows=100&q=土砂災害	json:result.results	16	G-Spatial Information Center (Japan) — Landslide Hazard Datasets	G空間情報センター 土砂災害データセット	jp_prefectural	disaster	ja	japan,opendata,ckan,dosha,geospatial	86400	Every dataset in G-Spatial Information Center (Japan) matching '土砂災害' (landslide hazard), with publisher, licence, resources and update time as held in the catalogue.
jp-ckan-geospatial-q-kouzui	https://www.geospatial.jp/ckan/api/3/action/package_search?rows=100&q=洪水	json:result.results	19	G-Spatial Information Center (Japan) — Flooding Datasets	G空間情報センター 洪水データセット	jp_prefectural	disaster	ja	japan,opendata,ckan,kouzui,geospatial	86400	Every dataset in G-Spatial Information Center (Japan) matching '洪水' (flooding), with publisher, licence, resources and update time as held in the catalogue.
jp-ckan-geospatial-q-kion	https://www.geospatial.jp/ckan/api/3/action/package_search?rows=100&q=気温	json:result.results	1	G-Spatial Information Center (Japan) — Temperature Datasets	G空間情報センター 気温データセット	jp_prefectural	weather	ja	japan,opendata,ckan,kion,geospatial	86400	Every dataset in G-Spatial Information Center (Japan) matching '気温' (temperature), with publisher, licence, resources and update time as held in the catalogue.
jp-ckan-geospatial-q-denryoku	https://www.geospatial.jp/ckan/api/3/action/package_search?rows=100&q=電力	json:result.results	1	G-Spatial Information Center (Japan) — Electricity Datasets	G空間情報センター 電力データセット	jp_prefectural	energy	ja	japan,opendata,ckan,denryoku,geospatial	86400	Every dataset in G-Spatial Information Center (Japan) matching '電力' (electricity), with publisher, licence, resources and update time as held in the catalogue.
jp-ckan-geospatial-q-tsuushin	https://www.geospatial.jp/ckan/api/3/action/package_search?rows=100&q=通信	json:result.results	2	G-Spatial Information Center (Japan) — Telecommunications Datasets	G空間情報センター 通信データセット	jp_prefectural	telecom	ja	japan,opendata,ckan,tsuushin,geospatial	86400	Every dataset in G-Spatial Information Center (Japan) matching '通信' (telecommunications), with publisher, licence, resources and update time as held in the catalogue.
jp-ckan-geospatial-q-joho	https://www.geospatial.jp/ckan/api/3/action/package_search?rows=100&q=情報システム	json:result.results	1	G-Spatial Information Center (Japan) — Information Systems Datasets	G空間情報センター 情報システムデータセット	jp_prefectural	technology	ja	japan,opendata,ckan,joho,geospatial	86400	Every dataset in G-Spatial Information Center (Japan) matching '情報システム' (information systems), with publisher, licence, resources and update time as held in the catalogue.
jp-ckan-geospatial-q-dejitaru	https://www.geospatial.jp/ckan/api/3/action/package_search?rows=100&q=デジタル	json:result.results	15	G-Spatial Information Center (Japan) — Digital Government Datasets	G空間情報センター デジタルデータセット	jp_prefectural	technology	ja	japan,opendata,ckan,dejitaru,geospatial	86400	Every dataset in G-Spatial Information Center (Japan) matching 'デジタル' (digital government), with publisher, licence, resources and update time as held in the catalogue.
jp-ckan-geospatial-q-kigyou	https://www.geospatial.jp/ckan/api/3/action/package_search?rows=100&q=企業	json:result.results	19	G-Spatial Information Center (Japan) — Enterprises Datasets	G空間情報センター 企業データセット	jp_prefectural	corporate	ja	japan,opendata,ckan,kigyou,geospatial	86400	Every dataset in G-Spatial Information Center (Japan) matching '企業' (enterprises), with publisher, licence, resources and update time as held in the catalogue.
jp-ckan-geospatial-q-sangyou	https://www.geospatial.jp/ckan/api/3/action/package_search?rows=100&q=産業	json:result.results	96	G-Spatial Information Center (Japan) — Industry Datasets	G空間情報センター 産業データセット	jp_prefectural	industry	ja	japan,opendata,ckan,sangyou,geospatial	86400	Every dataset in G-Spatial Information Center (Japan) matching '産業' (industry), with publisher, licence, resources and update time as held in the catalogue.
jp-ckan-geospatial-q-koujou	https://www.geospatial.jp/ckan/api/3/action/package_search?rows=100&q=工場	json:result.results	1	G-Spatial Information Center (Japan) — Factories Datasets	G空間情報センター 工場データセット	jp_prefectural	industry	ja	japan,opendata,ckan,koujou,geospatial	86400	Every dataset in G-Spatial Information Center (Japan) matching '工場' (factories), with publisher, licence, resources and update time as held in the catalogue.
jp-ckan-geospatial-q-kouwan	https://www.geospatial.jp/ckan/api/3/action/package_search?rows=100&q=港湾	json:result.results	10	G-Spatial Information Center (Japan) — Ports Datasets	G空間情報センター 港湾データセット	jp_prefectural	maritime	ja	japan,opendata,ckan,kouwan,geospatial	86400	Every dataset in G-Spatial Information Center (Japan) matching '港湾' (ports), with publisher, licence, resources and update time as held in the catalogue.
jp-ckan-geospatial-q-kuukou	https://www.geospatial.jp/ckan/api/3/action/package_search?rows=100&q=空港	json:result.results	6	G-Spatial Information Center (Japan) — Airports Datasets	G空間情報センター 空港データセット	jp_prefectural	aviation	ja	japan,opendata,ckan,kuukou,geospatial	86400	Every dataset in G-Spatial Information Center (Japan) matching '空港' (airports), with publisher, licence, resources and update time as held in the catalogue.
jp-ckan-geospatial-q-tetsudou	https://www.geospatial.jp/ckan/api/3/action/package_search?rows=100&q=鉄道	json:result.results	5	G-Spatial Information Center (Japan) — Railways Datasets	G空間情報センター 鉄道データセット	jp_prefectural	transport	ja	japan,opendata,ckan,tetsudou,geospatial	86400	Every dataset in G-Spatial Information Center (Japan) matching '鉄道' (railways), with publisher, licence, resources and update time as held in the catalogue.
jp-ckan-geospatial-q-basu	https://www.geospatial.jp/ckan/api/3/action/package_search?rows=100&q=バス	json:result.results	13	G-Spatial Information Center (Japan) — Bus Services Datasets	G空間情報センター バスデータセット	jp_prefectural	transport	ja	japan,opendata,ckan,basu,geospatial	86400	Every dataset in G-Spatial Information Center (Japan) matching 'バス' (bus services), with publisher, licence, resources and update time as held in the catalogue.
jp-ckan-geospatial-q-chuusha	https://www.geospatial.jp/ckan/api/3/action/package_search?rows=100&q=駐車場	json:result.results	12	G-Spatial Information Center (Japan) — Parking Datasets	G空間情報センター 駐車場データセット	jp_prefectural	transport	ja	japan,opendata,ckan,chuusha,geospatial	86400	Every dataset in G-Spatial Information Center (Japan) matching '駐車場' (parking), with publisher, licence, resources and update time as held in the catalogue.
fr-geoapi-departements	https://geo.api.gouv.fr/departements?fields=nom,code,codeRegion,chefLieu	json-array	101	France — Departments	フランス 県一覧	fr_prefectural	government	fr	france,registry,geoapi,departements	604800	Every French department with its INSEE code, prefecture seat and parent region.
fr-geoapi-epcis	https://geo.api.gouv.fr/epcis?fields=nom,code,type,financement,population	json-array	1255	France — Intercommunal Bodies (EPCI)	フランス 広域行政組織	fr_prefectural	government	fr	france,registry,geoapi,epcis	604800	Every French EPCI — metropoles, urban and commune communities — with type, funding regime and population.
fr-geoapi-communes-region-11	https://geo.api.gouv.fr/communes?codeRegion=11&fields=nom,code,codesPostaux,siren,centre,surface,population,codeEpci,codeDepartement,codeRegion&format=json	json-array	1266	France — Communes of Île-de-France	フランス Île-de-France 地域圏 全市町村	fr_prefectural	government	fr	france,commune,region,geoapi,11	604800	Every commune in the Île-de-France region with INSEE code, postal codes, SIREN, centroid, population and department linkage.
fr-geoapi-communes-region-24	https://geo.api.gouv.fr/communes?codeRegion=24&fields=nom,code,codesPostaux,siren,centre,surface,population,codeEpci,codeDepartement,codeRegion&format=json	json-array	1754	France — Communes of Centre-Val de Loire	フランス Centre-Val de Loire 地域圏 全市町村	fr_prefectural	government	fr	france,commune,region,geoapi,24	604800	Every commune in the Centre-Val de Loire region with INSEE code, postal codes, SIREN, centroid, population and department linkage.
fr-geoapi-communes-region-27	https://geo.api.gouv.fr/communes?codeRegion=27&fields=nom,code,codesPostaux,siren,centre,surface,population,codeEpci,codeDepartement,codeRegion&format=json	json-array	3685	France — Communes of Bourgogne-Franche-Comté	フランス Bourgogne-Franche-Comté 地域圏 全市町村	fr_prefectural	government	fr	france,commune,region,geoapi,27	604800	Every commune in the Bourgogne-Franche-Comté region with INSEE code, postal codes, SIREN, centroid, population and department linkage.
fr-geoapi-communes-region-28	https://geo.api.gouv.fr/communes?codeRegion=28&fields=nom,code,codesPostaux,siren,centre,surface,population,codeEpci,codeDepartement,codeRegion&format=json	json-array	2644	France — Communes of Normandie	フランス Normandie 地域圏 全市町村	fr_prefectural	government	fr	france,commune,region,geoapi,28	604800	Every commune in the Normandie region with INSEE code, postal codes, SIREN, centroid, population and department linkage.
fr-geoapi-communes-region-32	https://geo.api.gouv.fr/communes?codeRegion=32&fields=nom,code,codesPostaux,siren,centre,surface,population,codeEpci,codeDepartement,codeRegion&format=json	json-array	3782	France — Communes of Hauts-de-France	フランス Hauts-de-France 地域圏 全市町村	fr_prefectural	government	fr	france,commune,region,geoapi,32	604800	Every commune in the Hauts-de-France region with INSEE code, postal codes, SIREN, centroid, population and department linkage.
fr-geoapi-communes-region-44	https://geo.api.gouv.fr/communes?codeRegion=44&fields=nom,code,codesPostaux,siren,centre,surface,population,codeEpci,codeDepartement,codeRegion&format=json	json-array	5115	France — Communes of Grand Est	フランス Grand Est 地域圏 全市町村	fr_prefectural	government	fr	france,commune,region,geoapi,44	604800	Every commune in the Grand Est region with INSEE code, postal codes, SIREN, centroid, population and department linkage.
fr-geoapi-communes-region-52	https://geo.api.gouv.fr/communes?codeRegion=52&fields=nom,code,codesPostaux,siren,centre,surface,population,codeEpci,codeDepartement,codeRegion&format=json	json-array	1228	France — Communes of Pays de la Loire	フランス Pays de la Loire 地域圏 全市町村	fr_prefectural	government	fr	france,commune,region,geoapi,52	604800	Every commune in the Pays de la Loire region with INSEE code, postal codes, SIREN, centroid, population and department linkage.
fr-geoapi-communes-region-53	https://geo.api.gouv.fr/communes?codeRegion=53&fields=nom,code,codesPostaux,siren,centre,surface,population,codeEpci,codeDepartement,codeRegion&format=json	json-array	1202	France — Communes of Bretagne	フランス Bretagne 地域圏 全市町村	fr_prefectural	government	fr	france,commune,region,geoapi,53	604800	Every commune in the Bretagne region with INSEE code, postal codes, SIREN, centroid, population and department linkage.
fr-geoapi-communes-region-75	https://geo.api.gouv.fr/communes?codeRegion=75&fields=nom,code,codesPostaux,siren,centre,surface,population,codeEpci,codeDepartement,codeRegion&format=json	json-array	4293	France — Communes of Nouvelle-Aquitaine	フランス Nouvelle-Aquitaine 地域圏 全市町村	fr_prefectural	government	fr	france,commune,region,geoapi,75	604800	Every commune in the Nouvelle-Aquitaine region with INSEE code, postal codes, SIREN, centroid, population and department linkage.
fr-geoapi-communes-region-76	https://geo.api.gouv.fr/communes?codeRegion=76&fields=nom,code,codesPostaux,siren,centre,surface,population,codeEpci,codeDepartement,codeRegion&format=json	json-array	4446	France — Communes of Occitanie	フランス Occitanie 地域圏 全市町村	fr_prefectural	government	fr	france,commune,region,geoapi,76	604800	Every commune in the Occitanie region with INSEE code, postal codes, SIREN, centroid, population and department linkage.
fr-geoapi-communes-region-84	https://geo.api.gouv.fr/communes?codeRegion=84&fields=nom,code,codesPostaux,siren,centre,surface,population,codeEpci,codeDepartement,codeRegion&format=json	json-array	4025	France — Communes of Auvergne-Rhône-Alpes	フランス Auvergne-Rhône-Alpes 地域圏 全市町村	fr_prefectural	government	fr	france,commune,region,geoapi,84	604800	Every commune in the Auvergne-Rhône-Alpes region with INSEE code, postal codes, SIREN, centroid, population and department linkage.
fr-geoapi-communes-region-93	https://geo.api.gouv.fr/communes?codeRegion=93&fields=nom,code,codesPostaux,siren,centre,surface,population,codeEpci,codeDepartement,codeRegion&format=json	json-array	946	France — Communes of Provence-Alpes-Côte d'Azur	フランス Provence-Alpes-Côte d'Azur 地域圏 全市町村	fr_prefectural	government	fr	france,commune,region,geoapi,93	604800	Every commune in the Provence-Alpes-Côte d'Azur region with INSEE code, postal codes, SIREN, centroid, population and department linkage.
fr-geoapi-communes-region-94	https://geo.api.gouv.fr/communes?codeRegion=94&fields=nom,code,codesPostaux,siren,centre,surface,population,codeEpci,codeDepartement,codeRegion&format=json	json-array	360	France — Communes of Corse	フランス Corse 地域圏 全市町村	fr_prefectural	government	fr	france,commune,region,geoapi,94	604800	Every commune in the Corse region with INSEE code, postal codes, SIREN, centroid, population and department linkage.
fr-geoapi-communes-region-01	https://geo.api.gouv.fr/communes?codeRegion=01&fields=nom,code,codesPostaux,siren,centre,surface,population,codeEpci,codeDepartement,codeRegion&format=json	json-array	32	France — Communes of Guadeloupe	フランス Guadeloupe 地域圏 全市町村	fr_prefectural	government	fr	france,commune,region,geoapi,01	604800	Every commune in the Guadeloupe region with INSEE code, postal codes, SIREN, centroid, population and department linkage.
fr-geoapi-communes-region-02	https://geo.api.gouv.fr/communes?codeRegion=02&fields=nom,code,codesPostaux,siren,centre,surface,population,codeEpci,codeDepartement,codeRegion&format=json	json-array	34	France — Communes of Martinique	フランス Martinique 地域圏 全市町村	fr_prefectural	government	fr	france,commune,region,geoapi,02	604800	Every commune in the Martinique region with INSEE code, postal codes, SIREN, centroid, population and department linkage.
fr-geoapi-communes-region-03	https://geo.api.gouv.fr/communes?codeRegion=03&fields=nom,code,codesPostaux,siren,centre,surface,population,codeEpci,codeDepartement,codeRegion&format=json	json-array	22	France — Communes of Guyane	フランス Guyane 地域圏 全市町村	fr_prefectural	government	fr	france,commune,region,geoapi,03	604800	Every commune in the Guyane region with INSEE code, postal codes, SIREN, centroid, population and department linkage.
fr-geoapi-communes-region-04	https://geo.api.gouv.fr/communes?codeRegion=04&fields=nom,code,codesPostaux,siren,centre,surface,population,codeEpci,codeDepartement,codeRegion&format=json	json-array	24	France — Communes of La Réunion	フランス La Réunion 地域圏 全市町村	fr_prefectural	government	fr	france,commune,region,geoapi,04	604800	Every commune in the La Réunion region with INSEE code, postal codes, SIREN, centroid, population and department linkage.
fr-geoapi-communes-region-06	https://geo.api.gouv.fr/communes?codeRegion=06&fields=nom,code,codesPostaux,siren,centre,surface,population,codeEpci,codeDepartement,codeRegion&format=json	json-array	17	France — Communes of Mayotte	フランス Mayotte 地域圏 全市町村	fr_prefectural	government	fr	france,commune,region,geoapi,06	604800	Every commune in the Mayotte region with INSEE code, postal codes, SIREN, centroid, population and department linkage.
us-arcgishub-police-stations	https://hub.arcgis.com/api/search/v1/collections/dataset/items?limit=100&q=police%20station	geojson	100	ArcGIS Hub — Police Station Layers	ArcGIS Hub police station レイヤー	us_state	security	en	usa,gis,arcgis,hub,catalog,police-stations	86400	Public ArcGIS Hub datasets matching 'police station', across US state, county and municipal GIS sites: title, owner organisation, extent, licence and the service URL each layer is served from.
us-arcgishub-fire-stations	https://hub.arcgis.com/api/search/v1/collections/dataset/items?limit=100&q=fire%20station	geojson	100	ArcGIS Hub — Fire Station Layers	ArcGIS Hub fire station レイヤー	us_state	disaster	en	usa,gis,arcgis,hub,catalog,fire-stations	86400	Public ArcGIS Hub datasets matching 'fire station', across US state, county and municipal GIS sites: title, owner organisation, extent, licence and the service URL each layer is served from.
us-arcgishub-hospitals	https://hub.arcgis.com/api/search/v1/collections/dataset/items?limit=100&q=hospital	geojson	100	ArcGIS Hub — Hospital Layers	ArcGIS Hub hospital レイヤー	us_state	health	en	usa,gis,arcgis,hub,catalog,hospitals	86400	Public ArcGIS Hub datasets matching 'hospital', across US state, county and municipal GIS sites: title, owner organisation, extent, licence and the service URL each layer is served from.
us-arcgishub-schools	https://hub.arcgis.com/api/search/v1/collections/dataset/items?limit=100&q=school	geojson	100	ArcGIS Hub — School Layers	ArcGIS Hub school レイヤー	us_state	education	en	usa,gis,arcgis,hub,catalog,schools	86400	Public ArcGIS Hub datasets matching 'school', across US state, county and municipal GIS sites: title, owner organisation, extent, licence and the service URL each layer is served from.
us-arcgishub-colleges	https://hub.arcgis.com/api/search/v1/collections/dataset/items?limit=100&q=college%20campus	geojson	100	ArcGIS Hub — College Campus Layers	ArcGIS Hub college campus レイヤー	us_state	education	en	usa,gis,arcgis,hub,catalog,colleges	86400	Public ArcGIS Hub datasets matching 'college campus', across US state, county and municipal GIS sites: title, owner organisation, extent, licence and the service URL each layer is served from.
us-arcgishub-libraries	https://hub.arcgis.com/api/search/v1/collections/dataset/items?limit=100&q=library	geojson	100	ArcGIS Hub — Library Layers	ArcGIS Hub library レイヤー	us_state	government	en	usa,gis,arcgis,hub,catalog,libraries	86400	Public ArcGIS Hub datasets matching 'library', across US state, county and municipal GIS sites: title, owner organisation, extent, licence and the service URL each layer is served from.
us-arcgishub-government-buildings	https://hub.arcgis.com/api/search/v1/collections/dataset/items?limit=100&q=government%20building	geojson	100	ArcGIS Hub — Government Building Layers	ArcGIS Hub government building レイヤー	us_state	government	en	usa,gis,arcgis,hub,catalog,government-buildings	86400	Public ArcGIS Hub datasets matching 'government building', across US state, county and municipal GIS sites: title, owner organisation, extent, licence and the service URL each layer is served from.
us-arcgishub-military	https://hub.arcgis.com/api/search/v1/collections/dataset/items?limit=100&q=military%20installation	geojson	100	ArcGIS Hub — Military Installation Layers	ArcGIS Hub military installation レイヤー	us_state	security	en	usa,gis,arcgis,hub,catalog,military	86400	Public ArcGIS Hub datasets matching 'military installation', across US state, county and municipal GIS sites: title, owner organisation, extent, licence and the service URL each layer is served from.
us-arcgishub-airports	https://hub.arcgis.com/api/search/v1/collections/dataset/items?limit=100&q=airport	geojson	100	ArcGIS Hub — Airport Layers	ArcGIS Hub airport レイヤー	us_state	aviation	en	usa,gis,arcgis,hub,catalog,airports	86400	Public ArcGIS Hub datasets matching 'airport', across US state, county and municipal GIS sites: title, owner organisation, extent, licence and the service URL each layer is served from.
us-arcgishub-ports	https://hub.arcgis.com/api/search/v1/collections/dataset/items?limit=100&q=port%20facility	geojson	100	ArcGIS Hub — Port Facility Layers	ArcGIS Hub port facility レイヤー	us_state	maritime	en	usa,gis,arcgis,hub,catalog,ports	86400	Public ArcGIS Hub datasets matching 'port facility', across US state, county and municipal GIS sites: title, owner organisation, extent, licence and the service URL each layer is served from.
us-arcgishub-railroads	https://hub.arcgis.com/api/search/v1/collections/dataset/items?limit=100&q=railroad	geojson	100	ArcGIS Hub — Railroad Layers	ArcGIS Hub railroad レイヤー	us_state	transport	en	usa,gis,arcgis,hub,catalog,railroads	86400	Public ArcGIS Hub datasets matching 'railroad', across US state, county and municipal GIS sites: title, owner organisation, extent, licence and the service URL each layer is served from.
us-arcgishub-bridges	https://hub.arcgis.com/api/search/v1/collections/dataset/items?limit=100&q=bridge	geojson	100	ArcGIS Hub — Bridge Layers	ArcGIS Hub bridge レイヤー	us_state	infrastructure	en	usa,gis,arcgis,hub,catalog,bridges	86400	Public ArcGIS Hub datasets matching 'bridge', across US state, county and municipal GIS sites: title, owner organisation, extent, licence and the service URL each layer is served from.
us-arcgishub-dams	https://hub.arcgis.com/api/search/v1/collections/dataset/items?limit=100&q=dam	geojson	100	ArcGIS Hub — Dam Layers	ArcGIS Hub dam レイヤー	us_state	infrastructure	en	usa,gis,arcgis,hub,catalog,dams	86400	Public ArcGIS Hub datasets matching 'dam', across US state, county and municipal GIS sites: title, owner organisation, extent, licence and the service URL each layer is served from.
us-arcgishub-power-plants	https://hub.arcgis.com/api/search/v1/collections/dataset/items?limit=100&q=power%20plant	geojson	100	ArcGIS Hub — Power Plant Layers	ArcGIS Hub power plant レイヤー	us_state	energy	en	usa,gis,arcgis,hub,catalog,power-plants	86400	Public ArcGIS Hub datasets matching 'power plant', across US state, county and municipal GIS sites: title, owner organisation, extent, licence and the service URL each layer is served from.
us-arcgishub-substations	https://hub.arcgis.com/api/search/v1/collections/dataset/items?limit=100&q=electric%20substation	geojson	100	ArcGIS Hub — Electric Substation Layers	ArcGIS Hub electric substation レイヤー	us_state	energy	en	usa,gis,arcgis,hub,catalog,substations	86400	Public ArcGIS Hub datasets matching 'electric substation', across US state, county and municipal GIS sites: title, owner organisation, extent, licence and the service URL each layer is served from.
us-arcgishub-pipelines	https://hub.arcgis.com/api/search/v1/collections/dataset/items?limit=100&q=pipeline	geojson	100	ArcGIS Hub — Pipeline Layers	ArcGIS Hub pipeline レイヤー	us_state	infrastructure	en	usa,gis,arcgis,hub,catalog,pipelines	86400	Public ArcGIS Hub datasets matching 'pipeline', across US state, county and municipal GIS sites: title, owner organisation, extent, licence and the service URL each layer is served from.
