id	url	kind	items	name	name_ja	collector	category	lang	tags	interval	description	verified	verified_note
us-nhtsa-vpic-manufacturer-detail	https://vpic.nhtsa.dot.gov/api/vehicles/GetManufacturerDetails/honda?format=json	json:Results	14	NHTSA vPIC — manufacturer corporate detail		us_transport	transport	en	us,transport,batch16,high-penetrancy	3600	DETAIL HOP: 14 registered entities matching 'honda'. Per entity: Mfr_ID, Mfr_Name, Mfr_CommonName, Address, Address2, City, State/PostalCode, Country, ContactEmail, ContactPhone, ContactFax, DBAs, PrincipalFirstName/LastName, ManufacturerTypes[], VehicleTypes[], EquipmentItems[], LastUpdated. Named contacts and addresses for every vehicle/equipment manufacturer registered with NHTSA.	no	pending-independent-probe
us-cpsc-recall-by-id	https://www.saferproducts.gov/RestWebServices/Recall?format=json&RecallID=9728	json-array	1	CPSC SaferProducts — recall detail by RecallID		us_health	health	en	us,health,batch16,high-penetrancy	43200	DETAIL HOP: RecallID, RecallNumber, RecallDate, Description, URL, Title, ConsumerContact, LastPublishDate, plus nested arrays Products[] (Name, Description, Model, Type, CategoryID, NumberOfUnits), Inconjunctions[], Images[], Injuries[], ManufacturerCountries[], ProductUPCs[], Hazards[] (HazardType, Name), Remedies[], RemedyOptions[], Retailers[], Distributors[], Importers[], Manufacturers[] (company name + country). Recall → affected units, hazards, and the whole supply chain named.	no	pending-independent-probe
us-cpsc-recall-by-number	https://www.saferproducts.gov/RestWebServices/Recall?format=json&RecallNumber=24-001	json-array	1	CPSC SaferProducts — recall lookup by recall number		us_health	health	en	us,health,batch16,high-penetrancy	43200	Same full recall envelope as RecallID but keyed on the public RecallNumber string as printed on notices (dashes are optional: 24-001 resolves to RecallNumber '24001'). Useful when pivoting from a press release or a retailer notice.	no	pending-independent-probe
us-cpsc-recall-by-product-name	https://www.saferproducts.gov/RestWebServices/Recall?format=json&ProductName=helmet	json-array	85	CPSC SaferProducts — recall search by product name		us_health	health	en	us,health,batch16,high-penetrancy,detail-hop	43200	85 recalls matching 'helmet', each a complete recall record (not a stub) with Products/Hazards/Injuries/Manufacturers/Importers/Retailers arrays. Free-text product pivot the tree lacks — the tree only carries the RecallDateStart form.  A per-record detail endpoint was verified for this source; see docs/verified-sources-batch16.md. This collector fetches the list endpoint only.	no	pending-independent-probe
us-cpsc-recall-by-date-range	https://www.saferproducts.gov/RestWebServices/Recall?format=json&RecallDateStart=2026-01-01&RecallDateEnd=2026-06-30	json-array	100	CPSC SaferProducts — recalls in a date window		us_health	health	en	us,health,batch16,high-penetrancy,detail-hop	43200	902 KB covering H1-2026 recalls with the full nested envelope per recall (Products, Hazards, Injuries, Remedies, Manufacturers, Importers, Retailers, Distributors, ManufacturerCountries, ProductUPCs). The bounded-window form for incremental crawling; RecallDateEnd is the parameter the tree's existing open-ended call omits.  A per-record detail endpoint was verified for this source; see docs/verified-sources-batch16.md. This collector fetches the list endpoint only.	no	pending-independent-probe
us-osha-establishment-search	https://www.osha.gov/ords/imis/establishment.search?establishment=walmart&State=all&officetype=all&Office=all&sitezip=&p_case=all&p_violations_exist=all&startmonth=01&startday=01&startyear=2020&endmonth=12&endday=31&endyear=2026	html	21	OSHA IMIS — establishment inspection search		us_government	government	en	us,government,batch16,high-penetrancy,detail-hop	86400	Keyless replacement for the dead data.dol.gov OSHA feed. Search inspections by employer name, state, area office, site zip, case type and whether violations exist, over an explicit date range. Result table gives, per inspection: Activity Nr (the id, format 1910693.015), inspection date, establishment name and site address, RID/area office, inspection type, scope, SIC/NAICS, and violation counts — each row linking to the inspection detail page.  A per-record detail endpoint was verified for this source; see docs/verified-sources-batch16.md. This collector fetches the list endpoint only.	no	pending-independent-probe
us-osha-inspection-detail	https://www.osha.gov/ords/imis/establishment.inspection_detail?id=1910693.015	html	1	OSHA IMIS — inspection detail with violation items		us_government	government	en	us,government,batch16,high-penetrancy	86400	DETAIL HOP (50 KB): the full inspection record — establishment name and address, inspection type/scope, opened/closed conference dates, case status, safety/health designation, union status, SIC/NAICS, ownership type, and the Violation Items table: citation ID, citation type (Serious / Willful / Repeat / Other), OSHA Standard cited, issuance date, abatement due date, current penalty, initial penalty, FTA penalty, contest status and final order date. 'Facility → its violations and fines.'	no	pending-independent-probe
us-msha-mines-bulk	https://arlweb.msha.gov/OpenGovernmentData/DataSets/Mines.zip	csv	1	MSHA — mine master file (bulk)		us_government	government	en	us,government,batch16,high-penetrancy	86400	7.3 MB zip containing Mines.txt, a pipe-delimited extract of every mine MSHA regulates: MINE_ID (the join key for all other MSHA files), CURRENT_MINE_NAME, operator name and id, controller name and id (corporate parent), state/county/FIPS, mine type (Underground/Surface/Facility), coal-or-metal flag, current status and status date, primary SIC/commodity, number of employees, portal/office address. Keyless recovery of the MSHA layer that now sits behind an API key on apiprod.dol.gov.	no	pending-independent-probe
us-msha-inspections-bulk	https://arlweb.msha.gov/OpenGovernmentData/DataSets/Inspections.zip	csv	1	MSHA — mine inspections (bulk)		us_government	government	en	us,government,batch16,high-penetrancy	86400	Zip (verified PK header, full body served) of every MSHA mine inspection: EVENT_NO, MINE_ID, inspection begin/end dates, inspection activity codes, inspector hours on site, number of violations issued, and the district/field office. Joins to Violations.zip on EVENT_NO and to Mines.zip on MINE_ID — the mine → its inspections → its citations chain.	no	pending-independent-probe
us-msha-violations-bulk	https://arlweb.msha.gov/OpenGovernmentData/DataSets/Violations.zip	csv	1	MSHA — mine safety violations (bulk)		us_government	government	en	us,government,batch16,high-penetrancy	86400	Zip of every citation and order MSHA has issued: VIOLATION_NO, MINE_ID, EVENT_NO, CONTRACTOR_ID, violation occur date, CFR standard cited, section of act, citation type (104(a) citation, 104(d) order, imminent danger 107(a)), S&S (significant and substantial) flag, negligence and likelihood, injury/illness severity, persons affected, proposed and current penalty, termination date, and final order date.	no	pending-independent-probe
us-msha-accidents-bulk	https://arlweb.msha.gov/OpenGovernmentData/DataSets/Accidents.zip	csv	1	MSHA — mine accidents, injuries and fatalities (bulk)		us_government	government	en	us,government,batch16,high-penetrancy	86400	Zip of MSHA accident/injury/illness reports: MINE_ID, CONTRACTOR_ID, accident date and time, degree of injury (including fatalities), UG location, mining equipment involved, occupation and experience of the injured person, days lost/restricted, classification and accident type, narrative description, and the return-to-work date.	no	pending-independent-probe
us-msha-assessed-violations-bulk	https://arlweb.msha.gov/OpenGovernmentData/DataSets/AssessedViolations.zip	csv	1	MSHA — assessed violation penalties (bulk)		us_government	government	en	us,government,batch16,high-penetrancy	86400	Zip of the money side of MSHA enforcement: VIOLATION_NO, MINE_ID, CONTRACTOR_ID, assessment case number, proposed penalty, contested flag, penalty points by criterion (history, size, negligence, gravity, good faith), current assessment amount, amount paid and outstanding balance, and delinquency status.	no	pending-independent-probe
us-msha-mines-prod-quarterly-bulk	https://arlweb.msha.gov/OpenGovernmentData/DataSets/MinesProdQuarterly.zip	csv	1	MSHA — quarterly mine employment and production (bulk)		us_government	government	en	us,government,batch16,high-penetrancy	86400	Zip of quarterly operator reports: MINE_ID, calendar year and quarter, subunit, average employee count, employee hours worked, coal production. Provides the denominator (hours worked) that turns raw violation counts into a comparable injury/violation rate per mine.	no	pending-independent-probe
us-cms-nursing-home-health-deficiencies	https://data.cms.gov/provider-data/api/1/datastore/query/r5ix-sfxw/0?limit=2	json:results	2	CMS Care Compare — nursing home health deficiencies		us_health	health	en	us,health,batch16,high-penetrancy,detail-hop	43200	Every health-survey citation against every US nursing home. Per row: cms_certification_number_ccn, provider_name and address, survey_date, survey_type, deficiency_prefix (F-tag), deficiency_category, deficiency_tag_number, deficiency_description, scope_severity_code, complaint/standard/infection-control flags, correction date, citation_id. Filterable to one facility with conditions[0][property]=cms_certification_number_ccn.  A per-record detail endpoint was verified for this source; see docs/verified-sources-batch16.md. This collector fetches the list endpoint only.	no	pending-independent-probe
us-cms-nursing-home-penalties	https://data.cms.gov/provider-data/api/1/datastore/query/g6vv-u9sr/0?limit=2	json:results	2	CMS Care Compare — nursing home penalties and fines		us_health	health	en	us,health,batch16,high-penetrancy,detail-hop	43200	Federal penalties imposed on nursing homes. Per row: cms_certification_number_ccn, provider_name and address, penalty_date, penalty_type ('Fine' or 'Payment Denial'), fine_id, fine_amount (observed $182,968), payment_denial_start_date, payment_denial_length_in_days, location, processing_date. The money layer that pairs with the deficiency citations.  A per-record detail endpoint was verified for this source; see docs/verified-sources-batch16.md. This collector fetches the list endpoint only.	no	pending-independent-probe
us-cms-nursing-home-ownership	https://data.cms.gov/provider-data/api/1/datastore/query/y2hd-n93e/0?limit=2	json:results	2	CMS Care Compare — nursing home ownership		us_corporate	corporate	en	us,corporate,batch16,high-penetrancy,detail-hop	86400	BENEFICIAL OWNERSHIP behind every nursing home. Per row: cms_certification_number_ccn, provider_name/address, role_played_by_owner_or_manager_in_facility ('5% OR GREATER DIRECT OWNERSHIP INTEREST', 'OPERATIONAL/MANAGERIAL CONTROL', 'PARTNERSHIP INTEREST'), owner_type (Individual/Organization), owner_name, ownership_percentage, association_date, processing_date. Filterable by CCN — this is the 'who actually owns the facility that was fined' hop.  A per-record detail endpoint was verified for this source; see docs/verified-sources-batch16.md. This collector fetches the list endpoint only.	no	pending-independent-probe
us-cms-nursing-home-fire-safety-deficiencies	https://data.cms.gov/provider-data/api/1/datastore/query/ifjz-ge4w/0?limit=2	json:results	2	CMS Care Compare — nursing home fire safety deficiencies		us_health	health	en	us,health,batch16,high-penetrancy	43200	Life-safety-code citations: cms_certification_number_ccn, provider_name/address, survey_date, survey_type 'Fire Safety', deficiency_prefix 'K', deficiency_category (e.g. Smoke Deficiencies), deficiency_tag_number, tag_version, deficiency_description, scope/severity, correction date. Same CCN filter as the health deficiencies.	no	pending-independent-probe
us-cms-nursing-home-survey-summary	https://data.cms.gov/provider-data/api/1/datastore/query/tbry-pc2d/0?limit=2	json:results	2	CMS Care Compare — nursing home survey summary		us_health	health	en	us,health,batch16,high-penetrancy	43200	Per-facility inspection-cycle roll-up: cms_certification_number_ccn, provider identity, inspection_cycle, health_survey_date, fire_safety_survey_date, total_number_of_health_deficiencies, total_number_of_fire_safety_deficiencies, counts by scope/severity letter (including substandard-quality-of-care and immediate-jeopardy counts), and the weighted health survey score used for the star rating.	no	pending-independent-probe
us-cms-nursing-home-provider-information	https://data.cms.gov/provider-data/api/1/datastore/query/4pq5-n9py/0?limit=2	json:results	2	CMS Care Compare — nursing home provider information		us_health	health	en	us,health,batch16,high-penetrancy	43200	The facility master (24 KB for 2 rows — ~100 fields). cms_certification_number_ccn, provider_name/address/telephone, provider_ssa_county_code, countyparish, urban flag, ownership_type ('For profit - Corporation'), number_of_certified_beds, average_number_of_residents_per_day, special_focus_status, abuse_icon, most_recent_health_inspection_more_than_2_years_ago, provider_changed_ownership_in_last_12_months, staffing hours per resident day, turnover rates, total_weighted_health_survey_score, number_of_facility_reported_incidents, number_of_substantiated_complaints, number_of_citations_from_infection_control_inspections, total_number_of_penalties, total_amount_of_fines_in_dollars, number_of_payment_denials, and all five-star ratings.	no	pending-independent-probe
us-cms-hospital-general-information	https://data.cms.gov/provider-data/api/1/datastore/query/xubh-q36u/0?limit=2	json:results	2	CMS Care Compare — hospital general information		us_health	health	en	us,health,batch16,high-penetrancy	43200	Every Medicare-certified hospital: facility_id (CCN), facility_name, address, citytown, state, zip_code, countyparish, telephone_number, hospital_type ('Acute Care Hospitals'), hospital_ownership, emergency_services flag, meets_criteria_for_birthing_friendly_designation, hospital_overall_rating and its footnote, and the summary comparison flags for mortality, safety of care, readmission, patient experience and timely-and-effective care. facility_id is the join key to the infection and complication datasets.	no	pending-independent-probe
us-cms-hospital-hai	https://data.cms.gov/provider-data/api/1/datastore/query/77hc-ibv8/0?limit=2	json:results	2	CMS Care Compare — hospital healthcare-associated infections		us_health	health	en	us,health,batch16,high-penetrancy	43200	Per-hospital infection measures: facility_id, facility_name and address, measure_id (HAI_1 CLABSI, HAI_2 CAUTI, HAI_3 SSI colon, HAI_4 SSI hysterectomy, HAI_5 MRSA, HAI_6 C.diff, with _CILOWER/_CIUPPER/_SIR/_DOPC variants), measure_name, compared_to_national, score, footnote, start_date and end_date. The measurable-harm layer for hospitals.	no	pending-independent-probe
us-cms-hospital-complications-deaths	https://data.cms.gov/provider-data/api/1/datastore/query/ynj2-r877/0?limit=2	json:results	2	CMS Care Compare — hospital complications and deaths		us_health	health	en	us,health,batch16,high-penetrancy	43200	Per-hospital outcome measures: facility_id, facility_name/address/telephone, measure_id (COMP_HIP_KNEE, PSI_90_SAFETY, MORT_30_AMI/HF/PN/COPD/CABG/STK, and the individual PSI patient-safety indicators), measure_name, compared_to_national, denominator, score, lower_estimate, higher_estimate, footnote, start_date, end_date.	no	pending-independent-probe
us-cms-hospice-provider-data	https://data.cms.gov/provider-data/api/1/datastore/query/252m-zfp9/0?limit=2	json:results	2	CMS Care Compare — hospice provider quality data		us_health	health	en	us,health,batch16,high-penetrancy	43200	cms_certification_number_ccn, facility_name, address_line_1/2, citytown, state, zip_code, countyparish, telephone, ownership type, certification date, measure_code and measure_name (Hospice Item Set process measures, HVLDL visits in last days of life, HCI Hospice Care Index components), score, footnote, start/end date.	no	pending-independent-probe
us-cms-dialysis-facility-listing	https://data.cms.gov/provider-data/api/1/datastore/query/23ew-n7w9/0?limit=2	json:results	2	CMS Care Compare — dialysis facility listing		us_health	health	en	us,health,batch16,high-penetrancy	43200	37 KB for 2 rows. cms_certification_number_ccn, ESRD network, facility_name, five_star rating and data-availability code, address, city/state/zip/county, phone, profit_or_non_profit status, chain_owned flag and chain_organization, late_shift availability, number_of_dialysis_stations, offers in-center hemodialysis / peritoneal / home training, plus dozens of clinical outcome measures (standardized mortality, hospitalization and transfusion ratios with confidence intervals and comparison-to-national flags). Chain ownership plus mortality outcomes in one row.	no	pending-independent-probe
us-cms-provider-data-catalog	https://data.cms.gov/provider-data/api/1/metastore/schemas/dataset/items?show-reference-ids=false	json-array	150	CMS Care Compare — dataset catalogue (DKAN metastore)		us_health	health	en	us,health,batch16,high-penetrancy,detail-hop	43200	550 KB DCAT catalogue of every Care Compare dataset with identifier (the 4x4 used by /datastore/query/{id}/0), title, description, theme, keyword[], modified/released/nextUpdateDate, publisher, contactPoint and distribution downloadURL. This is how you discover the nursing-home, hospital, hospice, home-health and dialysis enforcement tables without hardcoding ids.  A per-record detail endpoint was verified for this source; see docs/verified-sources-batch16.md. This collector fetches the list endpoint only.	no	pending-independent-probe
us-cms-provider-data-dataset-detail	https://data.cms.gov/provider-data/api/1/metastore/schemas/dataset/items/r5ix-sfxw?show-reference-ids=false	json:object	1	CMS Care Compare — single dataset metadata		us_health	health	en	us,health,batch16,high-penetrancy	43200	DETAIL HOP on the catalogue: accessLevel, landingPage, bureauCode, issued/modified/released/nextUpdateDate, keyword[] with identifiers ('Complaints', 'Deficiencies'), publisher, contactPoint, describedBy (data dictionary), temporal coverage and distribution[] with the CSV downloadURL and the datastore resource identifier.	no	pending-independent-probe
us-cms-data-catalog	https://data.cms.gov/data.json	json:dataset	159	CMS Open Data — DCAT catalogue		us_health	health	en	us,health,batch16,high-penetrancy,detail-hop	43200	3 MB Project Open Data catalogue for data.cms.gov. Per dataset: title, description, accrualPeriodicity, contactPoint, describedBy (data dictionary URL), and distribution[] where the entry carrying description:'latest' holds the STABLE accessURL https://data.cms.gov/data-api/v1/dataset/{uuid}/data. This is the authoritative way to resolve the provider-enrollment, ownership, change-of-ownership and revalidation dataset uuids used below.  A per-record detail endpoint was verified for this source; see docs/verified-sources-batch16.md. This collector fetches the list endpoint only.	no	pending-independent-probe
us-cms-provider-enrollment	https://data.cms.gov/data-api/v1/dataset/2457ea29-fc82-48b0-86ec-3b0755de7515/data?size=2	json-array	2	CMS — Medicare Fee-For-Service public provider enrollment		us_health	health	en	us,health,batch16,high-penetrancy,detail-hop	43200	2,978,925 rows (confirmed via the /data/stats endpoint). Per provider: NPI, MULTIPLE_NPI_FLAG, PECOS_ASCT_CNTL_ID (the PECOS associate id that links individuals to organisations), ENRLMT_ID, PROVIDER_TYPE_CD and PROVIDER_TYPE_DESC, STATE_CD, FIRST_NAME/MDL_NAME/LAST_NAME, ORG_NAME. Server-side filtering works: ?filter[NPI]=... returns the single record.  A per-record detail endpoint was verified for this source; see docs/verified-sources-batch16.md. This collector fetches the list endpoint only.	no	pending-independent-probe
us-cms-provider-enrollment-stats	https://data.cms.gov/data-api/v1/dataset/2457ea29-fc82-48b0-86ec-3b0755de7515/data/stats	json:object	1	CMS data-api — dataset row-count stats		us_health	health	en	us,health,batch16,high-penetrancy	43200	Returns {found_rows, total_rows} for any CMS data-api dataset (2,978,925 for provider enrollment). Essential for honest 'showing N of M' bounded views and for driving complete pagination rather than silently truncating.	no	pending-independent-probe
us-cms-opt-out-affidavits	https://data.cms.gov/data-api/v1/dataset/9887a515-7552-4693-bf58-735c77af46d7/data?size=2	json-array	2	CMS — Medicare opt-out affidavits		us_health	health	en	us,health,batch16,high-penetrancy	43200	Clinicians who have formally opted out of Medicare. Fields: First Name, Last Name, NPI, Specialty, Optout Effective Date, Optout End Date, First Line Street Address, Second Line Street Address, City Name, State Code, Zip code, 'Eligible to Order and Refer' flag, Last updated. Addresses and dates for every opted-out practitioner.	no	pending-independent-probe
us-cms-order-and-referring	https://data.cms.gov/data-api/v1/dataset/c99b5865-1119-4436-bb80-c5af2773ea1f/data?size=2	json-array	2	CMS — Medicare order-and-referring eligibility		us_health	health	en	us,health,batch16,high-penetrancy	43200	Which clinicians are legally eligible to order/refer, by programme: NPI, LAST_NAME, FIRST_NAME, and Y/N flags for PARTB, DME, HHA, PMD, HOSPICE. Refreshed every 3.5 days. A clinician who loses a flag has effectively been cut off — a direct enforcement signal.	no	pending-independent-probe
us-cms-hospital-chow	https://data.cms.gov/data-api/v1/dataset/c04031db-54ce-461c-85d1-d2613d71f167/data?size=2	json-array	2	CMS — hospital change of ownership transactions		us_corporate	corporate	en	us,corporate,batch16,high-penetrancy	86400	Every hospital ownership change since 2016, with BOTH sides named: 'ENROLLMENT ID - BUYER', 'ENROLLMENT STATE - BUYER', 'PROVIDER TYPE CODE/TEXT - BUYER', 'NPI - BUYER', 'CCN - BUYER', 'ASSOCIATE ID - BUYER', 'ORGANIZATION NAME - BUYER', 'DOING BUSINESS AS NAME - BUYER', and the identical block for the SELLER, plus change-of-ownership type (CHOW / Acquisition-Merger / Consolidation) and effective date. M&A of US hospitals as a queryable table.	no	pending-independent-probe
us-cms-hospital-chow-owners	https://data.cms.gov/data-api/v1/dataset/60625dc8-b621-45f0-9423-077fd133b13e/data?size=2	json-array	2	CMS — hospital change-of-ownership owner detail		us_corporate	corporate	en	us,corporate,batch16,high-penetrancy	86400	DETAIL HOP behind a hospital CHOW: ENROLLMENT ID, ASSOCIATE ID, ORGANIZATION NAME, then per owner — 'ASSOCIATE ID - OWNER', 'TYPE - OWNER' (I=individual, O=organisation), 'ROLE CODE/TEXT - OWNER' ('CORPORATE OFFICER', '5% OR GREATER DIRECT OWNERSHIP INTEREST', 'OPERATIONAL/MANAGERIAL CONTROL'), 'ASSOCIATION DATE - OWNER', FIRST/MIDDLE/LAST NAME - OWNER, 'TITLE - OWNER' ('PRESIDENT/BOARD MEMBER'), organisation-owner name, DBA, and percentage. Named officers behind every hospital transaction.	no	pending-independent-probe
us-cms-snf-chow	https://data.cms.gov/data-api/v1/dataset/f557a6ed-95b3-4a22-8433-4175db2dec1c/data?size=2	json-array	2	CMS — skilled nursing facility change of ownership		us_corporate	corporate	en	us,corporate,batch16,high-penetrancy	86400	Nursing-home M&A with both counterparties: buyer and seller ENROLLMENT ID, ENROLLMENT STATE, PROVIDER TYPE CODE/TEXT ('PART A PROVIDER - SKILLED NURSING FACILITY'), NPI, MULTIPLE NPI FLAG, CCN, ASSOCIATE ID, ORGANIZATION NAME, DOING BUSINESS AS NAME, plus CHOW type and effective date. Pairs with the Care Compare penalties table via CCN.	no	pending-independent-probe
us-cms-snf-chow-owners	https://data.cms.gov/data-api/v1/dataset/a4358712-e910-4eaf-8f24-5e90ba3cf8d0/data?size=2	json-array	2	CMS — SNF change-of-ownership owner detail		us_corporate	corporate	en	us,corporate,batch16,high-penetrancy	86400	DETAIL HOP: ENROLLMENT ID, ASSOCIATE ID, ORGANIZATION NAME, and per owner the ASSOCIATE ID - OWNER, TYPE - OWNER, ROLE CODE/TEXT - OWNER, ASSOCIATION DATE - OWNER, individual name fields, TITLE - OWNER, organisation-owner name/DBA and percentage. Chains a fined nursing home to the corporate entity and individuals that bought it.	no	pending-independent-probe
us-cms-hospital-enrollments	https://data.cms.gov/data-api/v1/dataset/f6f6505c-e8b0-4d57-b258-e2b94133aaf2/data?size=2	json-array	2	CMS — hospital Medicare enrollments		us_health	health	en	us,health,batch16,high-penetrancy,detail-hop	43200	ENROLLMENT ID, ENROLLMENT STATE, PROVIDER TYPE CODE/TEXT, NPI, MULTIPLE NPI FLAG, CCN, ASSOCIATE ID, ORGANIZATION NAME, DOING BUSINESS AS NAME, INCORPORATION DATE, INCORPORATION STATE, ORGANIZATION STRUCTURE, address and subgroup flags. Verified server-side filter ?filter[CCN]=440058 returns the single hospital — the CCN detail hop that ties this to the deficiency/penalty tables.  A per-record detail endpoint was verified for this source; see docs/verified-sources-batch16.md. This collector fetches the list endpoint only.	no	pending-independent-probe
us-cms-snf-enrollments	https://data.cms.gov/data-api/v1/dataset/5f2c306f-3b1c-42cd-b037-187b2ce22126/data?size=2	json-array	2	CMS — skilled nursing facility Medicare enrollments		us_health	health	en	us,health,batch16,high-penetrancy	43200	ENROLLMENT ID, ENROLLMENT STATE, PROVIDER TYPE ('PART A PROVIDER - SKILLED NURSING FACILITY'), NPI, CCN, ASSOCIATE ID, ORGANIZATION NAME, DOING BUSINESS AS NAME, INCORPORATION DATE and STATE, ORGANIZATION STRUCTURE (LLC / corporation / partnership). Corporate identity for every Medicare nursing home; filter[CCN] works.	no	pending-independent-probe
us-cms-hha-enrollments	https://data.cms.gov/data-api/v1/dataset/15f64ab4-3172-4a27-b589-ebd67a6d28aa/data?size=2	json-array	2	CMS — home health agency Medicare enrollments		us_health	health	en	us,health,batch16,high-penetrancy	43200	ENROLLMENT ID, ENROLLMENT STATE, PROVIDER TYPE 'PART A PROVIDER - HOME HEALTH AGENCY', NPI, CCN, ASSOCIATE ID, ORGANIZATION NAME, DBA, incorporation details and structure. Home health is the highest-fraud-risk Medicare segment; ASSOCIATE ID joins to the all-owners table.	no	pending-independent-probe
us-cms-hha-all-owners	https://data.cms.gov/data-api/v1/dataset/fc009b2d-7846-44b1-b4a1-692f0c143879/data?size=2	json-array	2	CMS — home health agency all owners		us_corporate	corporate	en	us,corporate,batch16,high-penetrancy	86400	Every declared owner of every Medicare home health agency: ENROLLMENT ID, ASSOCIATE ID, ORGANIZATION NAME (with DBA), ASSOCIATE ID - OWNER, TYPE - OWNER (I/O), ROLE CODE/TEXT - OWNER ('5% OR GREATER DIRECT OWNERSHIP INTEREST'), ASSOCIATION DATE - OWNER, FIRST/MIDDLE/LAST NAME - OWNER, TITLE - OWNER, organisation-owner name/DBA, percentage owned. Beneficial ownership behind the agency.	no	pending-independent-probe
us-cms-hospice-enrollments	https://data.cms.gov/data-api/v1/dataset/25704213-e833-4b8b-9dbc-58dd17149209/data?size=2	json-array	2	CMS — hospice Medicare enrollments		us_health	health	en	us,health,batch16,high-penetrancy	43200	ENROLLMENT ID, ENROLLMENT STATE, PROVIDER TYPE 'PART A PROVIDER - HOSPICE', NPI, CCN, ASSOCIATE ID, ORGANIZATION NAME, DBA, incorporation date/state and organisation structure. ASSOCIATE ID pivots to the hospice all-owners table.	no	pending-independent-probe
us-cms-hospice-all-owners	https://data.cms.gov/data-api/v1/dataset/e983965e-1603-4cb8-82b5-c40090e380d1/data?size=2	json-array	2	CMS — hospice all owners		us_corporate	corporate	en	us,corporate,batch16,high-penetrancy	86400	ENROLLMENT ID, ASSOCIATE ID, ORGANIZATION NAME, ASSOCIATE ID - OWNER, TYPE - OWNER, ROLE CODE/TEXT - OWNER ('OPERATIONAL/MANAGERIAL CONTROL'), ASSOCIATION DATE - OWNER, individual name and title fields, organisation-owner name, percentage. Ownership graph for the hospice sector.	no	pending-independent-probe
us-cms-rhc-enrollments	https://data.cms.gov/data-api/v1/dataset/3b7e7659-067e-41ea-8e36-f9ee2036e1f6/data?size=2	json-array	2	CMS — rural health clinic Medicare enrollments		us_health	health	en	us,health,batch16,high-penetrancy	43200	ENROLLMENT ID, ENROLLMENT STATE, PROVIDER TYPE 'PART A PROVIDER - RURAL HEALTH CLINIC', NPI, CCN, ASSOCIATE ID, ORGANIZATION NAME, DBA, incorporation and structure fields for every Medicare-enrolled rural health clinic.	no	pending-independent-probe
us-cms-revalidation-due-date	https://data.cms.gov/data-api/v1/dataset/3746498e-874d-45d8-9c69-68603cafea60/data?size=2	json-array	2	CMS — provider revalidation due date list		us_health	health	en	us,health,batch16,high-penetrancy	43200	Enrollment ID, National Provider Identifier, First/Last Name, Organization Name, Enrollment State Code, Enrollment Type, Provider Type Text, Enrollment Specialty, Revalidation Due Date, Adjusted Due Date, Individual Total Reassign To, Receiving Benefits Reassignment count. A missed revalidation is how providers get deactivated — the leading indicator of removal from Medicare.	no	pending-independent-probe
us-cms-revalidation-clinic-group-reassignment	https://data.cms.gov/data-api/v1/dataset/e1f1fa9a-d6b4-417e-948a-c72dead8a41c/data?size=2	json-array	2	CMS — revalidation clinic group practice reassignment		us_health	health	en	us,health,batch16,high-penetrancy	43200	The individual-to-group affiliation graph: Group PAC ID, Group Enrollment ID, Group Legal Business Name, Group State Code, Group Due Date, Group Reassignments and Physician Assistants count, Record Type ('Reassignment'), Individual Enrollment ID, Individual NPI, Individual First/Last Name, Individual specialty, state and due date. Shows exactly which clinicians bill under which practice entity.	no	pending-independent-probe
us-cms-revalidation-reassignment-list	https://data.cms.gov/data-api/v1/dataset/20f51cff-4137-4f3a-b6b7-bfc9ad57983b/data?size=2	json-array	2	CMS — revalidation reassignment list		us_health	health	en	us,health,batch16,high-penetrancy	43200	Group PAC ID, Group Enrollment ID, Group Legal Business Name, Group State Code, Group Due Date, Group Reassignments and Physician Assistants, Record Type, Individual PAC ID, Individual Enrollment ID, Individual NPI and name, Individual Specialty Description, Individual State Code and Due Date. Second view of the billing-reassignment network.	no	pending-independent-probe
us-cms-pos-file-iqies	https://data.cms.gov/data-api/v1/dataset/086e48c4-87a6-4be1-8823-29e8da8f225b/data?size=2	json-array	2	CMS — Provider of Services file (iQIES)		us_health	health	en	us,health,batch16,high-penetrancy	43200	12 KB for 2 rows — the full certification record for every non-hospital Medicare provider: prvdr_num (CCN), fac_name, prvdr_sbtyp_id, mdcd_vndr_num, orgnl_prtcptn_dt (original participation date), prvdr_type_id, st_adr, city_name, ssa_cnty_cd, zip_cd, phne_num, crtfctn_dt, TRMNTN_EXPRTN_DT (termination/expiration date — i.e. when CMS cut them off), state_cd, ssa_state_cd, plus scores of certification, bed-count and service-offering fields.	no	pending-independent-probe
us-cms-open-payments-catalog	https://openpaymentsdata.cms.gov/api/1/metastore/schemas/dataset/items?show-reference-ids=false	json-array	65	CMS Open Payments — dataset catalogue		us_health	health	en	us,health,batch16,high-penetrancy,detail-hop	43200	127 KB DKAN catalogue of all 65 Open Payments datasets (general, research and ownership payment detail per reporting year 2013-2025, plus profile files). Each record's distribution[0].identifier is the id used by /api/1/datastore/query/{id}. The tree carries only the bare /datastore/query/ path with no dataset id — this resolves them.  A per-record detail endpoint was verified for this source; see docs/verified-sources-batch16.md. This collector fetches the list endpoint only.	no	pending-independent-probe
