id	url	kind	items	name	name_ja	collector	category	lang	tags	interval	description	verified	verified_note
jp-jma-overview-week-460100	https://www.jma.go.jp/bosai/forecast/data/overview_week/460100.json	json-object		JMA Weekly Outlook Narrative — Kagoshima Prefecture	気象庁 週間天気概況 鹿児島県	jp_prefectural	weather	ja	japan,prefecture,jma,forecast,weekly,460100	10800	Weekly forecast narrative issued by the JMA office for Kagoshima Prefecture (460100): headline text, publishing office and report timestamp.	no	egress-blocked-at-authoring
jp-jma-warning-471000	https://www.jma.go.jp/bosai/warning/data/warning/471000.json	json-object		JMA Warnings and Advisories — Okinawa Main Island	気象庁 警報・注意報 沖縄本島地方	jp_prefectural	disaster	ja	japan,prefecture,jma,warning,disaster,471000	900	Live warning/advisory state for every municipality in Okinawa Main Island (JMA office 471000): warning codes, issue times and the per-area breakdown as published by the Japan Meteorological Agency.	no	egress-blocked-at-authoring
jp-jma-overview-week-471000	https://www.jma.go.jp/bosai/forecast/data/overview_week/471000.json	json-object		JMA Weekly Outlook Narrative — Okinawa Main Island	気象庁 週間天気概況 沖縄本島地方	jp_prefectural	weather	ja	japan,prefecture,jma,forecast,weekly,471000	10800	Weekly forecast narrative issued by the JMA office for Okinawa Main Island (471000): headline text, publishing office and report timestamp.	no	egress-blocked-at-authoring
jp-jma-warning-472000	https://www.jma.go.jp/bosai/warning/data/warning/472000.json	json-object		JMA Warnings and Advisories — Daito Islands, Okinawa	気象庁 警報・注意報 大東島地方	jp_prefectural	disaster	ja	japan,prefecture,jma,warning,disaster,472000	900	Live warning/advisory state for every municipality in Daito Islands, Okinawa (JMA office 472000): warning codes, issue times and the per-area breakdown as published by the Japan Meteorological Agency.	no	egress-blocked-at-authoring
jp-jma-overview-week-472000	https://www.jma.go.jp/bosai/forecast/data/overview_week/472000.json	json-object		JMA Weekly Outlook Narrative — Daito Islands, Okinawa	気象庁 週間天気概況 大東島地方	jp_prefectural	weather	ja	japan,prefecture,jma,forecast,weekly,472000	10800	Weekly forecast narrative issued by the JMA office for Daito Islands, Okinawa (472000): headline text, publishing office and report timestamp.	no	egress-blocked-at-authoring
jp-jma-warning-473000	https://www.jma.go.jp/bosai/warning/data/warning/473000.json	json-object		JMA Warnings and Advisories — Miyakojima, Okinawa	気象庁 警報・注意報 宮古島地方	jp_prefectural	disaster	ja	japan,prefecture,jma,warning,disaster,473000	900	Live warning/advisory state for every municipality in Miyakojima, Okinawa (JMA office 473000): warning codes, issue times and the per-area breakdown as published by the Japan Meteorological Agency.	no	egress-blocked-at-authoring
jp-jma-overview-week-473000	https://www.jma.go.jp/bosai/forecast/data/overview_week/473000.json	json-object		JMA Weekly Outlook Narrative — Miyakojima, Okinawa	気象庁 週間天気概況 宮古島地方	jp_prefectural	weather	ja	japan,prefecture,jma,forecast,weekly,473000	10800	Weekly forecast narrative issued by the JMA office for Miyakojima, Okinawa (473000): headline text, publishing office and report timestamp.	no	egress-blocked-at-authoring
jp-jma-warning-474000	https://www.jma.go.jp/bosai/warning/data/warning/474000.json	json-object		JMA Warnings and Advisories — Yaeyama, Okinawa	気象庁 警報・注意報 八重山地方	jp_prefectural	disaster	ja	japan,prefecture,jma,warning,disaster,474000	900	Live warning/advisory state for every municipality in Yaeyama, Okinawa (JMA office 474000): warning codes, issue times and the per-area breakdown as published by the Japan Meteorological Agency.	no	egress-blocked-at-authoring
jp-jma-overview-week-474000	https://www.jma.go.jp/bosai/forecast/data/overview_week/474000.json	json-object		JMA Weekly Outlook Narrative — Yaeyama, Okinawa	気象庁 週間天気概況 八重山地方	jp_prefectural	weather	ja	japan,prefecture,jma,forecast,weekly,474000	10800	Weekly forecast narrative issued by the JMA office for Yaeyama, Okinawa (474000): headline text, publishing office and report timestamp.	no	egress-blocked-at-authoring
jp-ckan-tokyo-organization-list	https://catalog.data.metro.tokyo.lg.jp/api/3/action/organization_list?all_fields=true&limit=1000	json:result		Tokyo Metropolitan Government Open Data — Publisher Registry	東京都オープンデータカタログ 提供組織一覧	jp_prefectural	opendata	ja	japan,opendata,ckan,registry,tokyo	86400	Every publishing organisation in the portal with title, description and dataset count. Source: Tokyo Metropolitan Government Open Data.	no	egress-blocked-at-authoring
jp-ckan-tokyo-group-list	https://catalog.data.metro.tokyo.lg.jp/api/3/action/group_list?all_fields=true	json:result		Tokyo Metropolitan Government Open Data — Group Registry	東京都オープンデータカタログ グループ一覧	jp_prefectural	opendata	ja	japan,opendata,ckan,registry,tokyo	86400	Every thematic group defined in the portal, with dataset counts. Source: Tokyo Metropolitan Government Open Data.	no	egress-blocked-at-authoring
jp-ckan-tokyo-tag-list	https://catalog.data.metro.tokyo.lg.jp/api/3/action/tag_list?all_fields=false	json:result		Tokyo Metropolitan Government Open Data — Tag Vocabulary	東京都オープンデータカタログ タグ語彙	jp_prefectural	opendata	ja	japan,opendata,ckan,registry,tokyo	86400	The portal's full free-tag vocabulary — a cheap map of what the publisher covers. Source: Tokyo Metropolitan Government Open Data.	no	egress-blocked-at-authoring
jp-ckan-tokyo-license-list	https://catalog.data.metro.tokyo.lg.jp/api/3/action/license_list	json:result		Tokyo Metropolitan Government Open Data — Licence Registry	東京都オープンデータカタログ ライセンス一覧	jp_prefectural	opendata	ja	japan,opendata,ckan,registry,tokyo	86400	Licences in use across the portal's datasets. Source: Tokyo Metropolitan Government Open Data.	no	egress-blocked-at-authoring
jp-ckan-tokyo-recent-changes	https://catalog.data.metro.tokyo.lg.jp/api/3/action/recently_changed_packages_activity_list?limit=100	json:result		Tokyo Metropolitan Government Open Data — Recent Dataset Activity	東京都オープンデータカタログ 最近の更新	jp_prefectural	opendata	ja	japan,opendata,ckan,registry,tokyo	86400	The most recent create/update activity across the whole catalogue — a change feed for the portal. Source: Tokyo Metropolitan Government Open Data.	no	egress-blocked-at-authoring
jp-ckan-tokyo-q-bousai	https://catalog.data.metro.tokyo.lg.jp/api/3/action/package_search?rows=100&q=防災	json:result.results		Tokyo Metropolitan Government Open Data — Disaster Preparedness Datasets	東京都オープンデータカタログ 防災データセット	jp_prefectural	disaster	ja	japan,opendata,ckan,bousai,tokyo	86400	Every dataset in Tokyo Metropolitan Government Open Data matching '防災' (disaster preparedness), with publisher, licence, resources and update time as held in the catalogue.	no	egress-blocked-at-authoring
jp-ckan-tokyo-q-jinko	https://catalog.data.metro.tokyo.lg.jp/api/3/action/package_search?rows=100&q=人口	json:result.results		Tokyo Metropolitan Government Open Data — Population Datasets	東京都オープンデータカタログ 人口データセット	jp_prefectural	statistics	ja	japan,opendata,ckan,jinko,tokyo	86400	Every dataset in Tokyo Metropolitan Government Open Data matching '人口' (population), with publisher, licence, resources and update time as held in the catalogue.	no	egress-blocked-at-authoring
jp-ckan-tokyo-q-koutsuu	https://catalog.data.metro.tokyo.lg.jp/api/3/action/package_search?rows=100&q=交通	json:result.results		Tokyo Metropolitan Government Open Data — Transport Datasets	東京都オープンデータカタログ 交通データセット	jp_prefectural	transport	ja	japan,opendata,ckan,koutsuu,tokyo	86400	Every dataset in Tokyo Metropolitan Government Open Data matching '交通' (transport), with publisher, licence, resources and update time as held in the catalogue.	no	egress-blocked-at-authoring
jp-ckan-tokyo-q-iryou	https://catalog.data.metro.tokyo.lg.jp/api/3/action/package_search?rows=100&q=医療	json:result.results		Tokyo Metropolitan Government Open Data — Healthcare Datasets	東京都オープンデータカタログ 医療データセット	jp_prefectural	health	ja	japan,opendata,ckan,iryou,tokyo	86400	Every dataset in Tokyo Metropolitan Government Open Data matching '医療' (healthcare), with publisher, licence, resources and update time as held in the catalogue.	no	egress-blocked-at-authoring
jp-ckan-tokyo-q-kyouiku	https://catalog.data.metro.tokyo.lg.jp/api/3/action/package_search?rows=100&q=教育	json:result.results		Tokyo Metropolitan Government Open Data — Education Datasets	東京都オープンデータカタログ 教育データセット	jp_prefectural	education	ja	japan,opendata,ckan,kyouiku,tokyo	86400	Every dataset in Tokyo Metropolitan Government Open Data matching '教育' (education), with publisher, licence, resources and update time as held in the catalogue.	no	egress-blocked-at-authoring
jp-ckan-tokyo-q-gakkou	https://catalog.data.metro.tokyo.lg.jp/api/3/action/package_search?rows=100&q=学校	json:result.results		Tokyo Metropolitan Government Open Data — Schools Datasets	東京都オープンデータカタログ 学校データセット	jp_prefectural	education	ja	japan,opendata,ckan,gakkou,tokyo	86400	Every dataset in Tokyo Metropolitan Government Open Data matching '学校' (schools), with publisher, licence, resources and update time as held in the catalogue.	no	egress-blocked-at-authoring
jp-ckan-tokyo-q-shisetsu	https://catalog.data.metro.tokyo.lg.jp/api/3/action/package_search?rows=100&q=施設	json:result.results		Tokyo Metropolitan Government Open Data — Public Facilities Datasets	東京都オープンデータカタログ 施設データセット	jp_prefectural	infrastructure	ja	japan,opendata,ckan,shisetsu,tokyo	86400	Every dataset in Tokyo Metropolitan Government Open Data matching '施設' (public facilities), with publisher, licence, resources and update time as held in the catalogue.	no	egress-blocked-at-authoring
jp-ckan-tokyo-q-kankou	https://catalog.data.metro.tokyo.lg.jp/api/3/action/package_search?rows=100&q=観光	json:result.results		Tokyo Metropolitan Government Open Data — Tourism Datasets	東京都オープンデータカタログ 観光データセット	jp_prefectural	tourism	ja	japan,opendata,ckan,kankou,tokyo	86400	Every dataset in Tokyo Metropolitan Government Open Data matching '観光' (tourism), with publisher, licence, resources and update time as held in the catalogue.	no	egress-blocked-at-authoring
jp-ckan-tokyo-q-kankyou	https://catalog.data.metro.tokyo.lg.jp/api/3/action/package_search?rows=100&q=環境	json:result.results		Tokyo Metropolitan Government Open Data — Environment Datasets	東京都オープンデータカタログ 環境データセット	jp_prefectural	environment	ja	japan,opendata,ckan,kankyou,tokyo	86400	Every dataset in Tokyo Metropolitan Government Open Data matching '環境' (environment), with publisher, licence, resources and update time as held in the catalogue.	no	egress-blocked-at-authoring
jp-ckan-tokyo-q-toukei	https://catalog.data.metro.tokyo.lg.jp/api/3/action/package_search?rows=100&q=統計	json:result.results		Tokyo Metropolitan Government Open Data — Statistics Datasets	東京都オープンデータカタログ 統計データセット	jp_prefectural	statistics	ja	japan,opendata,ckan,toukei,tokyo	86400	Every dataset in Tokyo Metropolitan Government Open Data matching '統計' (statistics), with publisher, licence, resources and update time as held in the catalogue.	no	egress-blocked-at-authoring
jp-ckan-tokyo-q-zaisei	https://catalog.data.metro.tokyo.lg.jp/api/3/action/package_search?rows=100&q=財政	json:result.results		Tokyo Metropolitan Government Open Data — Public Finance Datasets	東京都オープンデータカタログ 財政データセット	jp_prefectural	economy	ja	japan,opendata,ckan,zaisei,tokyo	86400	Every dataset in Tokyo Metropolitan Government Open Data matching '財政' (public finance), with publisher, licence, resources and update time as held in the catalogue.	no	egress-blocked-at-authoring
jp-ckan-tokyo-q-nyuusatsu	https://catalog.data.metro.tokyo.lg.jp/api/3/action/package_search?rows=100&q=入札	json:result.results		Tokyo Metropolitan Government Open Data — Procurement And Tenders Datasets	東京都オープンデータカタログ 入札データセット	jp_prefectural	procurement	ja	japan,opendata,ckan,nyuusatsu,tokyo	86400	Every dataset in Tokyo Metropolitan Government Open Data matching '入札' (procurement and tenders), with publisher, licence, resources and update time as held in the catalogue.	no	egress-blocked-at-authoring
jp-ckan-tokyo-q-hinanjo	https://catalog.data.metro.tokyo.lg.jp/api/3/action/package_search?rows=100&q=避難所	json:result.results		Tokyo Metropolitan Government Open Data — Evacuation Shelters Datasets	東京都オープンデータカタログ 避難所データセット	jp_prefectural	disaster	ja	japan,opendata,ckan,hinanjo,tokyo	86400	Every dataset in Tokyo Metropolitan Government Open Data matching '避難所' (evacuation shelters), with publisher, licence, resources and update time as held in the catalogue.	no	egress-blocked-at-authoring
jp-ckan-tokyo-q-suidou	https://catalog.data.metro.tokyo.lg.jp/api/3/action/package_search?rows=100&q=水道	json:result.results		Tokyo Metropolitan Government Open Data — Water Supply Datasets	東京都オープンデータカタログ 水道データセット	jp_prefectural	infrastructure	ja	japan,opendata,ckan,suidou,tokyo	86400	Every dataset in Tokyo Metropolitan Government Open Data matching '水道' (water supply), with publisher, licence, resources and update time as held in the catalogue.	no	egress-blocked-at-authoring
jp-ckan-tokyo-q-gomi	https://catalog.data.metro.tokyo.lg.jp/api/3/action/package_search?rows=100&q=ごみ	json:result.results		Tokyo Metropolitan Government Open Data — Waste Collection Datasets	東京都オープンデータカタログ ごみデータセット	jp_prefectural	environment	ja	japan,opendata,ckan,gomi,tokyo	86400	Every dataset in Tokyo Metropolitan Government Open Data matching 'ごみ' (waste collection), with publisher, licence, resources and update time as held in the catalogue.	no	egress-blocked-at-authoring
jp-ckan-tokyo-q-chiiki	https://catalog.data.metro.tokyo.lg.jp/api/3/action/package_search?rows=100&q=地域	json:result.results		Tokyo Metropolitan Government Open Data — Regional Planning Datasets	東京都オープンデータカタログ 地域データセット	jp_prefectural	government	ja	japan,opendata,ckan,chiiki,tokyo	86400	Every dataset in Tokyo Metropolitan Government Open Data matching '地域' (regional planning), with publisher, licence, resources and update time as held in the catalogue.	no	egress-blocked-at-authoring
jp-ckan-tokyo-q-anzen	https://catalog.data.metro.tokyo.lg.jp/api/3/action/package_search?rows=100&q=安全	json:result.results		Tokyo Metropolitan Government Open Data — Public Safety Datasets	東京都オープンデータカタログ 安全データセット	jp_prefectural	security	ja	japan,opendata,ckan,anzen,tokyo	86400	Every dataset in Tokyo Metropolitan Government Open Data matching '安全' (public safety), with publisher, licence, resources and update time as held in the catalogue.	no	egress-blocked-at-authoring
jp-ckan-tokyo-q-kasen	https://catalog.data.metro.tokyo.lg.jp/api/3/action/package_search?rows=100&q=河川	json:result.results		Tokyo Metropolitan Government Open Data — Rivers And Flood Control Datasets	東京都オープンデータカタログ 河川データセット	jp_prefectural	disaster	ja	japan,opendata,ckan,kasen,tokyo	86400	Every dataset in Tokyo Metropolitan Government Open Data matching '河川' (rivers and flood control), with publisher, licence, resources and update time as held in the catalogue.	no	egress-blocked-at-authoring
jp-ckan-tokyo-q-doro	https://catalog.data.metro.tokyo.lg.jp/api/3/action/package_search?rows=100&q=道路	json:result.results		Tokyo Metropolitan Government Open Data — Roads Datasets	東京都オープンデータカタログ 道路データセット	jp_prefectural	infrastructure	ja	japan,opendata,ckan,doro,tokyo	86400	Every dataset in Tokyo Metropolitan Government Open Data matching '道路' (roads), with publisher, licence, resources and update time as held in the catalogue.	no	egress-blocked-at-authoring
jp-ckan-tokyo-q-hoikuen	https://catalog.data.metro.tokyo.lg.jp/api/3/action/package_search?rows=100&q=保育園	json:result.results		Tokyo Metropolitan Government Open Data — Childcare Facilities Datasets	東京都オープンデータカタログ 保育園データセット	jp_prefectural	education	ja	japan,opendata,ckan,hoikuen,tokyo	86400	Every dataset in Tokyo Metropolitan Government Open Data matching '保育園' (childcare facilities), with publisher, licence, resources and update time as held in the catalogue.	no	egress-blocked-at-authoring
jp-ckan-tokyo-q-byouin	https://catalog.data.metro.tokyo.lg.jp/api/3/action/package_search?rows=100&q=病院	json:result.results		Tokyo Metropolitan Government Open Data — Hospitals Datasets	東京都オープンデータカタログ 病院データセット	jp_prefectural	health	ja	japan,opendata,ckan,byouin,tokyo	86400	Every dataset in Tokyo Metropolitan Government Open Data matching '病院' (hospitals), with publisher, licence, resources and update time as held in the catalogue.	no	egress-blocked-at-authoring
jp-ckan-tokyo-q-keisatsu	https://catalog.data.metro.tokyo.lg.jp/api/3/action/package_search?rows=100&q=警察	json:result.results		Tokyo Metropolitan Government Open Data — Policing Datasets	東京都オープンデータカタログ 警察データセット	jp_prefectural	security	ja	japan,opendata,ckan,keisatsu,tokyo	86400	Every dataset in Tokyo Metropolitan Government Open Data matching '警察' (policing), with publisher, licence, resources and update time as held in the catalogue.	no	egress-blocked-at-authoring
jp-ckan-tokyo-q-shoubou	https://catalog.data.metro.tokyo.lg.jp/api/3/action/package_search?rows=100&q=消防	json:result.results		Tokyo Metropolitan Government Open Data — Fire And Rescue Datasets	東京都オープンデータカタログ 消防データセット	jp_prefectural	disaster	ja	japan,opendata,ckan,shoubou,tokyo	86400	Every dataset in Tokyo Metropolitan Government Open Data matching '消防' (fire and rescue), with publisher, licence, resources and update time as held in the catalogue.	no	egress-blocked-at-authoring
jp-ckan-tokyo-q-jishin	https://catalog.data.metro.tokyo.lg.jp/api/3/action/package_search?rows=100&q=地震	json:result.results		Tokyo Metropolitan Government Open Data — Earthquakes Datasets	東京都オープンデータカタログ 地震データセット	jp_prefectural	disaster	ja	japan,opendata,ckan,jishin,tokyo	86400	Every dataset in Tokyo Metropolitan Government Open Data matching '地震' (earthquakes), with publisher, licence, resources and update time as held in the catalogue.	no	egress-blocked-at-authoring
jp-ckan-tokyo-q-tsunami	https://catalog.data.metro.tokyo.lg.jp/api/3/action/package_search?rows=100&q=津波	json:result.results		Tokyo Metropolitan Government Open Data — Tsunami Datasets	東京都オープンデータカタログ 津波データセット	jp_prefectural	disaster	ja	japan,opendata,ckan,tsunami,tokyo	86400	Every dataset in Tokyo Metropolitan Government Open Data matching '津波' (tsunami), with publisher, licence, resources and update time as held in the catalogue.	no	egress-blocked-at-authoring
jp-ckan-tokyo-q-dosha	https://catalog.data.metro.tokyo.lg.jp/api/3/action/package_search?rows=100&q=土砂災害	json:result.results		Tokyo Metropolitan Government Open Data — Landslide Hazard Datasets	東京都オープンデータカタログ 土砂災害データセット	jp_prefectural	disaster	ja	japan,opendata,ckan,dosha,tokyo	86400	Every dataset in Tokyo Metropolitan Government Open Data matching '土砂災害' (landslide hazard), with publisher, licence, resources and update time as held in the catalogue.	no	egress-blocked-at-authoring
jp-ckan-tokyo-q-kouzui	https://catalog.data.metro.tokyo.lg.jp/api/3/action/package_search?rows=100&q=洪水	json:result.results		Tokyo Metropolitan Government Open Data — Flooding Datasets	東京都オープンデータカタログ 洪水データセット	jp_prefectural	disaster	ja	japan,opendata,ckan,kouzui,tokyo	86400	Every dataset in Tokyo Metropolitan Government Open Data matching '洪水' (flooding), with publisher, licence, resources and update time as held in the catalogue.	no	egress-blocked-at-authoring
jp-ckan-tokyo-q-kion	https://catalog.data.metro.tokyo.lg.jp/api/3/action/package_search?rows=100&q=気温	json:result.results		Tokyo Metropolitan Government Open Data — Temperature Datasets	東京都オープンデータカタログ 気温データセット	jp_prefectural	weather	ja	japan,opendata,ckan,kion,tokyo	86400	Every dataset in Tokyo Metropolitan Government Open Data matching '気温' (temperature), with publisher, licence, resources and update time as held in the catalogue.	no	egress-blocked-at-authoring
jp-ckan-tokyo-q-denryoku	https://catalog.data.metro.tokyo.lg.jp/api/3/action/package_search?rows=100&q=電力	json:result.results		Tokyo Metropolitan Government Open Data — Electricity Datasets	東京都オープンデータカタログ 電力データセット	jp_prefectural	energy	ja	japan,opendata,ckan,denryoku,tokyo	86400	Every dataset in Tokyo Metropolitan Government Open Data matching '電力' (electricity), with publisher, licence, resources and update time as held in the catalogue.	no	egress-blocked-at-authoring
jp-ckan-tokyo-q-tsuushin	https://catalog.data.metro.tokyo.lg.jp/api/3/action/package_search?rows=100&q=通信	json:result.results		Tokyo Metropolitan Government Open Data — Telecommunications Datasets	東京都オープンデータカタログ 通信データセット	jp_prefectural	telecom	ja	japan,opendata,ckan,tsuushin,tokyo	86400	Every dataset in Tokyo Metropolitan Government Open Data matching '通信' (telecommunications), with publisher, licence, resources and update time as held in the catalogue.	no	egress-blocked-at-authoring
jp-ckan-tokyo-q-joho	https://catalog.data.metro.tokyo.lg.jp/api/3/action/package_search?rows=100&q=情報システム	json:result.results		Tokyo Metropolitan Government Open Data — Information Systems Datasets	東京都オープンデータカタログ 情報システムデータセット	jp_prefectural	technology	ja	japan,opendata,ckan,joho,tokyo	86400	Every dataset in Tokyo Metropolitan Government Open Data matching '情報システム' (information systems), with publisher, licence, resources and update time as held in the catalogue.	no	egress-blocked-at-authoring
jp-ckan-tokyo-q-dejitaru	https://catalog.data.metro.tokyo.lg.jp/api/3/action/package_search?rows=100&q=デジタル	json:result.results		Tokyo Metropolitan Government Open Data — Digital Government Datasets	東京都オープンデータカタログ デジタルデータセット	jp_prefectural	technology	ja	japan,opendata,ckan,dejitaru,tokyo	86400	Every dataset in Tokyo Metropolitan Government Open Data matching 'デジタル' (digital government), with publisher, licence, resources and update time as held in the catalogue.	no	egress-blocked-at-authoring
jp-ckan-tokyo-q-kigyou	https://catalog.data.metro.tokyo.lg.jp/api/3/action/package_search?rows=100&q=企業	json:result.results		Tokyo Metropolitan Government Open Data — Enterprises Datasets	東京都オープンデータカタログ 企業データセット	jp_prefectural	corporate	ja	japan,opendata,ckan,kigyou,tokyo	86400	Every dataset in Tokyo Metropolitan Government Open Data matching '企業' (enterprises), with publisher, licence, resources and update time as held in the catalogue.	no	egress-blocked-at-authoring
jp-ckan-tokyo-q-sangyou	https://catalog.data.metro.tokyo.lg.jp/api/3/action/package_search?rows=100&q=産業	json:result.results		Tokyo Metropolitan Government Open Data — Industry Datasets	東京都オープンデータカタログ 産業データセット	jp_prefectural	industry	ja	japan,opendata,ckan,sangyou,tokyo	86400	Every dataset in Tokyo Metropolitan Government Open Data matching '産業' (industry), with publisher, licence, resources and update time as held in the catalogue.	no	egress-blocked-at-authoring
jp-ckan-tokyo-q-koujou	https://catalog.data.metro.tokyo.lg.jp/api/3/action/package_search?rows=100&q=工場	json:result.results		Tokyo Metropolitan Government Open Data — Factories Datasets	東京都オープンデータカタログ 工場データセット	jp_prefectural	industry	ja	japan,opendata,ckan,koujou,tokyo	86400	Every dataset in Tokyo Metropolitan Government Open Data matching '工場' (factories), with publisher, licence, resources and update time as held in the catalogue.	no	egress-blocked-at-authoring
jp-ckan-tokyo-q-kouwan	https://catalog.data.metro.tokyo.lg.jp/api/3/action/package_search?rows=100&q=港湾	json:result.results		Tokyo Metropolitan Government Open Data — Ports Datasets	東京都オープンデータカタログ 港湾データセット	jp_prefectural	maritime	ja	japan,opendata,ckan,kouwan,tokyo	86400	Every dataset in Tokyo Metropolitan Government Open Data matching '港湾' (ports), with publisher, licence, resources and update time as held in the catalogue.	no	egress-blocked-at-authoring
jp-ckan-tokyo-q-kuukou	https://catalog.data.metro.tokyo.lg.jp/api/3/action/package_search?rows=100&q=空港	json:result.results		Tokyo Metropolitan Government Open Data — Airports Datasets	東京都オープンデータカタログ 空港データセット	jp_prefectural	aviation	ja	japan,opendata,ckan,kuukou,tokyo	86400	Every dataset in Tokyo Metropolitan Government Open Data matching '空港' (airports), with publisher, licence, resources and update time as held in the catalogue.	no	egress-blocked-at-authoring
jp-ckan-tokyo-q-tetsudou	https://catalog.data.metro.tokyo.lg.jp/api/3/action/package_search?rows=100&q=鉄道	json:result.results		Tokyo Metropolitan Government Open Data — Railways Datasets	東京都オープンデータカタログ 鉄道データセット	jp_prefectural	transport	ja	japan,opendata,ckan,tetsudou,tokyo	86400	Every dataset in Tokyo Metropolitan Government Open Data matching '鉄道' (railways), with publisher, licence, resources and update time as held in the catalogue.	no	egress-blocked-at-authoring
jp-ckan-tokyo-q-basu	https://catalog.data.metro.tokyo.lg.jp/api/3/action/package_search?rows=100&q=バス	json:result.results		Tokyo Metropolitan Government Open Data — Bus Services Datasets	東京都オープンデータカタログ バスデータセット	jp_prefectural	transport	ja	japan,opendata,ckan,basu,tokyo	86400	Every dataset in Tokyo Metropolitan Government Open Data matching 'バス' (bus services), with publisher, licence, resources and update time as held in the catalogue.	no	egress-blocked-at-authoring
jp-ckan-tokyo-q-chuusha	https://catalog.data.metro.tokyo.lg.jp/api/3/action/package_search?rows=100&q=駐車場	json:result.results		Tokyo Metropolitan Government Open Data — Parking Datasets	東京都オープンデータカタログ 駐車場データセット	jp_prefectural	transport	ja	japan,opendata,ckan,chuusha,tokyo	86400	Every dataset in Tokyo Metropolitan Government Open Data matching '駐車場' (parking), with publisher, licence, resources and update time as held in the catalogue.	no	egress-blocked-at-authoring
jp-ckan-yokohama-organization-list	https://data.city.yokohama.lg.jp/api/3/action/organization_list?all_fields=true&limit=1000	json:result		City of Yokohama Open Data — Publisher Registry	横浜市オープンデータ 提供組織一覧	jp_prefectural	opendata	ja	japan,opendata,ckan,registry,yokohama	86400	Every publishing organisation in the portal with title, description and dataset count. Source: City of Yokohama Open Data.	no	egress-blocked-at-authoring
jp-ckan-yokohama-group-list	https://data.city.yokohama.lg.jp/api/3/action/group_list?all_fields=true	json:result		City of Yokohama Open Data — Group Registry	横浜市オープンデータ グループ一覧	jp_prefectural	opendata	ja	japan,opendata,ckan,registry,yokohama	86400	Every thematic group defined in the portal, with dataset counts. Source: City of Yokohama Open Data.	no	egress-blocked-at-authoring
jp-ckan-yokohama-tag-list	https://data.city.yokohama.lg.jp/api/3/action/tag_list?all_fields=false	json:result		City of Yokohama Open Data — Tag Vocabulary	横浜市オープンデータ タグ語彙	jp_prefectural	opendata	ja	japan,opendata,ckan,registry,yokohama	86400	The portal's full free-tag vocabulary — a cheap map of what the publisher covers. Source: City of Yokohama Open Data.	no	egress-blocked-at-authoring
jp-ckan-yokohama-license-list	https://data.city.yokohama.lg.jp/api/3/action/license_list	json:result		City of Yokohama Open Data — Licence Registry	横浜市オープンデータ ライセンス一覧	jp_prefectural	opendata	ja	japan,opendata,ckan,registry,yokohama	86400	Licences in use across the portal's datasets. Source: City of Yokohama Open Data.	no	egress-blocked-at-authoring
jp-ckan-yokohama-recent-changes	https://data.city.yokohama.lg.jp/api/3/action/recently_changed_packages_activity_list?limit=100	json:result		City of Yokohama Open Data — Recent Dataset Activity	横浜市オープンデータ 最近の更新	jp_prefectural	opendata	ja	japan,opendata,ckan,registry,yokohama	86400	The most recent create/update activity across the whole catalogue — a change feed for the portal. Source: City of Yokohama Open Data.	no	egress-blocked-at-authoring
jp-ckan-yokohama-q-bousai	https://data.city.yokohama.lg.jp/api/3/action/package_search?rows=100&q=防災	json:result.results		City of Yokohama Open Data — Disaster Preparedness Datasets	横浜市オープンデータ 防災データセット	jp_prefectural	disaster	ja	japan,opendata,ckan,bousai,yokohama	86400	Every dataset in City of Yokohama Open Data matching '防災' (disaster preparedness), with publisher, licence, resources and update time as held in the catalogue.	no	egress-blocked-at-authoring
jp-ckan-yokohama-q-jinko	https://data.city.yokohama.lg.jp/api/3/action/package_search?rows=100&q=人口	json:result.results		City of Yokohama Open Data — Population Datasets	横浜市オープンデータ 人口データセット	jp_prefectural	statistics	ja	japan,opendata,ckan,jinko,yokohama	86400	Every dataset in City of Yokohama Open Data matching '人口' (population), with publisher, licence, resources and update time as held in the catalogue.	no	egress-blocked-at-authoring
jp-ckan-yokohama-q-koutsuu	https://data.city.yokohama.lg.jp/api/3/action/package_search?rows=100&q=交通	json:result.results		City of Yokohama Open Data — Transport Datasets	横浜市オープンデータ 交通データセット	jp_prefectural	transport	ja	japan,opendata,ckan,koutsuu,yokohama	86400	Every dataset in City of Yokohama Open Data matching '交通' (transport), with publisher, licence, resources and update time as held in the catalogue.	no	egress-blocked-at-authoring
jp-ckan-yokohama-q-iryou	https://data.city.yokohama.lg.jp/api/3/action/package_search?rows=100&q=医療	json:result.results		City of Yokohama Open Data — Healthcare Datasets	横浜市オープンデータ 医療データセット	jp_prefectural	health	ja	japan,opendata,ckan,iryou,yokohama	86400	Every dataset in City of Yokohama Open Data matching '医療' (healthcare), with publisher, licence, resources and update time as held in the catalogue.	no	egress-blocked-at-authoring
jp-ckan-yokohama-q-kyouiku	https://data.city.yokohama.lg.jp/api/3/action/package_search?rows=100&q=教育	json:result.results		City of Yokohama Open Data — Education Datasets	横浜市オープンデータ 教育データセット	jp_prefectural	education	ja	japan,opendata,ckan,kyouiku,yokohama	86400	Every dataset in City of Yokohama Open Data matching '教育' (education), with publisher, licence, resources and update time as held in the catalogue.	no	egress-blocked-at-authoring
