id	list_url	detail_url	detail_key
es-bdns-convocatorias-busqueda	https://www.infosubvenciones.es/bdnstrans/api/convocatorias/busqueda?page=0&pageSize=5&order=fechaRecepcion&direccion=desc	https://www.infosubvenciones.es/bdnstrans/api/convocatorias?numConv={v}	numeroConvocatoria
es-bdns-convocatoria-detail	https://www.infosubvenciones.es/bdnstrans/api/convocatorias?numConv=925189	https://www.infosubvenciones.es/bdnstrans/api/convocatorias?numConv={v}	codigoBDNS
es-bdns-concesiones-busqueda	https://www.infosubvenciones.es/bdnstrans/api/concesiones/busqueda?page=0&pageSize=5&order=fechaConcesion&direccion=desc	https://www.infosubvenciones.es/bdnstrans/api/convocatorias?numConv={v}	numeroConvocatoria
es-bdns-concesiones-by-nif	https://www.infosubvenciones.es/bdnstrans/api/concesiones/busqueda?page=0&pageSize=5&nifCif=B71484935	https://www.infosubvenciones.es/bdnstrans/api/convocatorias?numConv={v}	numeroConvocatoria
es-bdns-sanciones	https://www.infosubvenciones.es/bdnstrans/api/sanciones/busqueda?page=0&pageSize=5	https://www.infosubvenciones.es/bdnstrans/api/convocatorias?numConv={v}	numeroConvocatoria
es-bdns-ayudas-estado	https://www.infosubvenciones.es/bdnstrans/api/ayudasestado/busqueda?page=0&pageSize=5	https://www.infosubvenciones.es/bdnstrans/api/convocatorias?numConv={v}	numeroConvocatoria
es-bdns-minimis	https://www.infosubvenciones.es/bdnstrans/api/minimis/busqueda?page=0&pageSize=5	https://www.infosubvenciones.es/bdnstrans/api/convocatorias?numConv={v}	numeroConvocatoria
es-bdns-partidos-politicos	https://www.infosubvenciones.es/bdnstrans/api/partidospoliticos/busqueda?page=0&pageSize=5	https://www.infosubvenciones.es/bdnstrans/api/convocatorias?numConv={v}	numeroConvocatoria
es-bdns-grandes-beneficiarios	https://www.infosubvenciones.es/bdnstrans/api/grandesbeneficiarios/busqueda?page=0&pageSize=5&anio=2024	https://www.infosubvenciones.es/bdnstrans/api/concesiones/busqueda?page=0&pageSize=50&nifCif={v}	beneficiario
esma-solr-upreg	https://registers.esma.europa.eu/solr/esma_registers_upreg/select?q=*:*&wt=json&rows=3	https://registers.esma.europa.eu/publication/details?core=esma_registers_upreg&docId={v}	id
esma-solr-sanctions	https://registers.esma.europa.eu/solr/esma_registers_sanctions/select?q=*:*&wt=json&rows=1	https://registers.esma.europa.eu/publication/details?core=esma_registers_upreg&docId=ae{v}	sn_entityEsmaID
eba-euclid-search-entities	https://euclid.eba.europa.eu/register/api/search/entities	https://euclid.eba.europa.eu/register/api/search/entities	EntityCode
de-rechtsprechung-im-internet-toc	https://www.rechtsprechung-im-internet.de/rii-toc.xml	https://www.rechtsprechung-im-internet.de/jportal/docs/bsjrs/jb-{v}.zip	link
de-rechtsprechung-decision-zip	https://www.rechtsprechung-im-internet.de/jportal/docs/bsjrs/jb-JURE100054597.zip	https://www.rechtsprechung-im-internet.de/jportal/docs/bsjrs/jb-{v}.zip	link
nl-rechtspraak-uitspraak-content	https://data.rechtspraak.nl/uitspraken/content?id=ECLI:NL:HR:2024:1	https://data.rechtspraak.nl/uitspraken/content?id={v}	identifier
be-kbo-entity-detail	https://kbopub.economie.fgov.be/kbopub/toonondernemingps.html?lang=en&ondernemingsnummer=0403170701	https://kbopub.economie.fgov.be/kbopub/toonondernemingps.html?lang=en&ondernemingsnummer={v}	ondernemingsnummer
be-kbo-establishments	https://kbopub.economie.fgov.be/kbopub/vestiginglijst.html?lang=en&ondernemingsnummer=0403170701	https://kbopub.economie.fgov.be/kbopub/vestiginglijst.html?lang=en&ondernemingsnummer={v}	ondernemingsnummer
dk-cvr-gateway-hentvirksomhed	https://datacvr.virk.dk/gateway/virksomhed/hentVirksomhed?cvrnummer=28866984&locale=da	https://datacvr.virk.dk/gateway/virksomhed/hentVirksomhed?cvrnummer={v}&locale=da	cvrnummer
dk-erst-offentliggoerelser	http://distribution.virk.dk/offentliggoerelser/_search?size=3&q=cvrNummer:28866984	http://regnskaber.virk.dk/{v}	dokumentUrl
is-skatturinn-fyrirtaekjaskra	https://www.skatturinn.is/fyrirtaekjaskra/leit/kennitala/5902697199	https://www.skatturinn.is/fyrirtaekjaskra/leit/kennitala/{v}	kennitala
fr-insee-avis-situation-sirene	https://api-avis-situation-sirene.insee.fr/identification/pdf/55203253400646	https://api-avis-situation-sirene.insee.fr/identification/pdf/{v}	siret
nl-rechtspraak-uitspraken-modified-feed	https://data.rechtspraak.nl/uitspraken/zoeken?modified=2026-08-10&max=5&return=DOC	https://data.rechtspraak.nl/uitspraken/content?id={v}	id
nl-overheid-sru-tuchtrecht	https://repository.overheid.nl/sru?operation=searchRetrieve&version=2.0&query=c.product-area==tuchtrecht&maximumRecords=3&httpAccept=application/xml	{v}	gzd:url
at-ris-judikatur-dsb	https://data.bka.gv.at/ris/api/v2.6/Judikatur?Applikation=Dsk&DokumenteProSeite=Ten&Seitennummer=1&Suchworte=DSGVO	https://www.ris.bka.gv.at/Dokument.wxe?Abfrage=Dsk&Dokumentnummer={v}	Data.Metadaten.Technisch.ID
pl-saos-search-judgments	https://www.saos.org.pl/api/search/judgments?pageSize=5	https://www.saos.org.pl/api/judgments/{v}	id
ch-entscheidsuche-elasticsearch	https://entscheidsuche.ch/_search.php?q=Kartell	{v}	attachment.content_url
de-rechtsprechung-im-internet-toc	https://www.rechtsprechung-im-internet.de/rii-toc.xml	http://www.rechtsprechung-im-internet.de/jportal/docs/bsjrs/jb-{v}.zip	link
eu-cellar-sparql	https://publications.europa.eu/webapi/rdf/sparql?query=PREFIX%20cdm%3A%20%3Chttp%3A%2F%2Fpublications.europa.eu%2Fontology%2Fcdm%23%3E%20SELECT%20%3Fwork%20%3Fcelex%20%3Fdate%20WHERE%20%7B%20%3Fwork%20cdm%3Aresource_legal_id_celex%20%3Fcelex%20.%20%3Fwork%20cdm%3Awork_date_document%20%3Fdate%20.%20FILTER(STRSTARTS(STR(%3Fcelex)%2C%2262022CJ%22))%20%7D%20LIMIT%2010&format=application%2Fsparql-results%2Bjson	https://publications.europa.eu/resource/cellar/{v}	work
eu-echa-substance-search	https://chem.echa.europa.eu/api-substance/v1/substance?pageIndex=1&pageSize=5&searchText=benzene	https://chem.echa.europa.eu/api-substance/v1/substance/{v}	substanceIndex.rmlId
eu-eudamed-devices-udidi	https://ec.europa.eu/tools/eudamed/api/devices/udiDiData?page=0&pageSize=5&size=5&languageIso2Code=en	https://ec.europa.eu/tools/eudamed/api/devices/udiDiData/{v}?languageIso2Code=en	uuid
eu-eudamed-certificates	https://ec.europa.eu/tools/eudamed/api/certificates/search?page=0&pageSize=5&size=5&languageIso2Code=en	https://ec.europa.eu/tools/eudamed/api/certificates/{v}?languageIso2Code=en	uuid
echr-hudoc-caselaw-query	https://hudoc.echr.coe.int/app/query/results?query=contentsitename%3DECHR%20AND%20(doctype%3DHEJUD)&select=itemid%2Cdocname%2Cappno%2Crespondent%2Cconclusion%2Cecli%2Ckpdate%2Cdoctypebranch%2Clanguageisocode&sort=&start=0&length=10	https://hudoc.echr.coe.int/app/conversion/docx/html/body?library=ECHR&id={v}	itemid
es-boe-sumario-diario	https://www.boe.es/datosabiertos/api/boe/sumario/20240115	https://www.boe.es/diario_boe/xml.php?id={v}	url_xml (identificador)
es-borme-sumario-diario	https://www.boe.es/datosabiertos/api/borme/sumario/20240115	https://www.boe.es/diario_borme/xml.php?id={v}	url_xml (identificador)
gr-diavgeia-search-detail	https://diavgeia.gov.gr/opendata/search?q=*&size=3	https://diavgeia.gov.gr/luminapi/api/decisions/{v}	ada
sk-rpvs-pvs-expand-partner	https://rpvs.gov.sk/opendatav2/PartneriVerejnehoSektora?$expand=Partner	https://rpvs.gov.sk/opendatav2/Partneri({v})?$expand=PartneriVerejnehoSektora,KonecniUzivateliaVyhod,OpravneneOsoby,VerejniFunkcionari	Id
uk-fsa-food-alerts	https://data.food.gov.uk/food-alerts/id?_view=full&_limit=3	https://data.food.gov.uk/food-alerts/id/{v}	notation
uk-govuk-search-cma-cases	https://www.gov.uk/api/search.json?filter_format=cma_case&count=3&fields=title,link,description,case_type,case_state,opened_date,closed_date,market_sector	https://www.gov.uk/api/content{v}	link
uk-govuk-search-employment-tribunal	https://www.gov.uk/api/search.json?filter_format=employment_tribunal_decision&count=3&fields=title,link,description,tribunal_decision_categories,tribunal_decision_decision_date	https://www.gov.uk/api/content{v}	link
uk-govuk-search-utaac-decisions	https://www.gov.uk/api/search.json?filter_format=utaac_decision&count=3&fields=title,link,description,tribunal_decision_categories,tribunal_decision_decision_date,tribunal_decision_judges	https://www.gov.uk/api/content{v}	link
uk-govuk-search-tax-tribunal	https://www.gov.uk/api/search.json?filter_format=tax_tribunal_decision&count=3&fields=title,link,description,tribunal_decision_category,tribunal_decision_decision_date	https://www.gov.uk/api/content{v}	link
uk-govuk-search-medical-safety-alerts	https://www.gov.uk/api/search.json?filter_format=medical_safety_alert&count=3&fields=title,link,description,alert_type,issued_date,medical_specialism	https://www.gov.uk/api/content{v}	link
uk-govuk-search-raib-reports	https://www.gov.uk/api/search.json?filter_format=raib_report&count=3&fields=title,link,description,date_of_occurrence,railway_type	https://www.gov.uk/api/content{v}	link
uk-govuk-search-maib-reports	https://www.gov.uk/api/search.json?filter_format=maib_report&count=3&fields=title,link,description,date_of_occurrence,vessel_type	https://www.gov.uk/api/content{v}	link
uk-govuk-search-drug-safety-update	https://www.gov.uk/api/search.json?filter_format=drug_safety_update&count=3&fields=title,link,description,first_published_at	https://www.gov.uk/api/content{v}	link
uk-caselaw-tna-akomantoso-detail	https://caselaw.nationalarchives.gov.uk/atom.xml?query=&order=-date	https://caselaw.nationalarchives.gov.uk/{v}/data.xml	link[rel=alternate] court/year/number path
eu-ted-notice-xml	https://ted.europa.eu/en/notice/284355-2016/xml	https://ted.europa.eu/en/notice/{v}/xml	publication-number
eu-ted-notice-pdf	https://ted.europa.eu/en/notice/284355-2016/pdf	https://ted.europa.eu/en/notice/{v}/pdf	publication-number
nl-tenderned-publicaties	https://www.tenderned.nl/papi/tenderned-rs-tns/v2/publicaties?publicatieDatumVanaf=2026-08-01&page=0&size=5	https://www.tenderned.nl/papi/tenderned-rs-tns/v2/publicaties/{v}	publicatieId
nl-tenderned-publicatie-documenten	https://www.tenderned.nl/papi/tenderned-rs-tns/v2/publicaties/430000/documenten	https://www.tenderned.nl/papi/tenderned-rs-tns/v2/publicaties/{v}/documenten	publicatieId
gr-diavgeia-decision-search	https://diavgeia.gov.gr/opendata/search.json?q=organizationUid:%2215168%22&size=5	https://diavgeia.gov.gr/opendata/decisions/{v}.json	ada
gr-diavgeia-organizations	https://diavgeia.gov.gr/opendata/organizations.json	https://diavgeia.gov.gr/opendata/organizations/{v}.json	uid
gr-diavgeia-org-units	https://diavgeia.gov.gr/opendata/organizations/15168/units.json	https://diavgeia.gov.gr/opendata/organizations/{v}/units.json	uid
gr-diavgeia-dictionaries	https://diavgeia.gov.gr/opendata/dictionaries.json	https://diavgeia.gov.gr/opendata/dictionaries/{v}.json	uid
es-bdns-convocatorias-search	https://www.infosubvenciones.es/bdnstrans/api/convocatorias/busqueda?vpd=GE&pageSize=5&page=0	https://www.infosubvenciones.es/bdnstrans/api/convocatorias?vpd=GE&numConv={v}	numeroConvocatoria
es-bdns-convocatoria-detail	https://www.infosubvenciones.es/bdnstrans/api/convocatorias?vpd=GE&numConv=925189	https://www.infosubvenciones.es/bdnstrans/api/convocatorias?vpd=GE&numConv={v}	codigoBDNS
de-oeffentlichevergabe-notice-exports	https://oeffentlichevergabe.de/api/notice-exports?pubDay=2026-08-14	https://oeffentlichevergabe.de/api/notice-exports?pubDay={v}	pubDay
pl-bzp-board-search	https://ezamowienia.gov.pl/mo-board/api/v1/Board/Search?PageSize=5	https://ezamowienia.gov.pl/mo-board/api/v1/Board/Search?ObjectId={v}	objectId
eu-cordis-projects-search	https://cordis.europa.eu/api/search/results?q=contenttype%3D%27project%27&p=1&num=5&format=json	https://cordis.europa.eu/project/id/{v}?format=json	id
eu-cordis-project-detail	https://cordis.europa.eu/project/id/633053?format=json	https://cordis.europa.eu/project/id/{v}?format=json	id
eu-funding-tenders-grants-tenders	https://ec.europa.eu/info/funding-tenders/opportunities/data/referenceData/grantsTenders.json	https://ec.europa.eu/info/funding-tenders/opportunities/data/topicDetails/{v}.json	identifier
eu-funding-tenders-topic-detail	https://ec.europa.eu/info/funding-tenders/opportunities/data/topicDetails/agrip-multi-2021-im.json	https://ec.europa.eu/info/funding-tenders/opportunities/data/topicDetails/{v}.json	identifier
eu-eib-projects-list	https://www.eib.org/page-provider/projects/list?or=&pageNumber=0&itemPerPage=5&pageable=true&language=EN&sortColumn=projectStatusDate	https://www.eib.org/en/projects/all/{v}	id
ua-prozorro-tenders	https://public-api.prozorro.gov.ua/api/2.5/tenders?limit=5	https://public-api.prozorro.gov.ua/api/2.5/tenders/{v}	id
ua-prozorro-tender-awards	https://public-api.prozorro.gov.ua/api/2.5/tenders/d9116ce196ce4cfea5d32707db82035b/awards	https://public-api.prozorro.gov.ua/api/2.5/tenders/{v}/awards	id
ua-prozorro-tender-bids	https://public-api.prozorro.gov.ua/api/2.5/tenders/d9116ce196ce4cfea5d32707db82035b/bids	https://public-api.prozorro.gov.ua/api/2.5/tenders/{v}/bids	id
ua-prozorro-tender-contracts	https://public-api.prozorro.gov.ua/api/2.5/tenders/d9116ce196ce4cfea5d32707db82035b/contracts	https://public-api.prozorro.gov.ua/api/2.5/tenders/{v}/contracts	id
ua-prozorro-tender-questions	https://public-api.prozorro.gov.ua/api/2.5/tenders/d9116ce196ce4cfea5d32707db82035b/questions	https://public-api.prozorro.gov.ua/api/2.5/tenders/{v}/questions	id
ua-prozorro-contracts	https://public-api.prozorro.gov.ua/api/2.5/contracts?limit=5	https://public-api.prozorro.gov.ua/api/2.5/contracts/{v}	id
it-anac-package-list	https://dati.anticorruzione.it/opendata/api/3/action/package_list	https://dati.anticorruzione.it/opendata/api/3/action/package_show?id={v}	result
it-anac-package-show	https://dati.anticorruzione.it/opendata/api/3/action/package_show?id=aggiudicazioni	https://dati.anticorruzione.it/opendata/api/3/action/package_show?id={v}	name
jp-courts-hanrei-search-all	https://www.courts.go.jp/hanrei/search1/index.html?filter%5BsearchText%5D=%E7%A0%B4%E7%94%A3#searched	https://www.courts.go.jp/hanrei/{v}/detail2/index.html	numeric hanrei id in the href ./../{id}/detail{n}/index.html
jp-courts-hanrei-detail	https://www.courts.go.jp/hanrei/96798/detail4/index.html	https://www.courts.go.jp/assets/hanrei/hanrei-pdf-{v}.pdf	hanrei id (same id as in the URL; also in meta pdf_url)
jp-courts-hanrei-supreme-recent	https://www.courts.go.jp/hanrei/search2/index.html?courtCaseType=1&filter%5Brecent%5D=1#searched	https://www.courts.go.jp/hanrei/{v}/detail2/index.html	hanrei id in result href
jp-courts-hanrei-lower-recent	https://www.courts.go.jp/hanrei/search4/index.html?courtCaseType=3&filter%5Brecent%5D=1#searched	https://www.courts.go.jp/hanrei/{v}/detail4/index.html	hanrei id in result href
jp-kanpo-index	https://www.kanpo.go.jp/	https://www.kanpo.go.jp/{v}/{v}.fullcontents.html	issue date YYYYMMDD taken from the ./YYYYMMDD/ href
jp-kanpo-day-contents	https://www.kanpo.go.jp/20260814/20260814.fullcontents.html	https://www.kanpo.go.jp/20260814/{v}	relative article path {issue}/{article}f.html from the anchor
jp-kanpo-issue-toc	https://www.kanpo.go.jp/20260814/20260814h01768/20260814h017680000f.html	https://www.kanpo.go.jp/20260814/20260814h01768/{v}	article filename ({date}{class}{issue}{seq}f.html)
jp-kanpo-article	https://www.kanpo.go.jp/20260814/20260814h01768/20260814h017680002f.html	https://www.kanpo.go.jp/20260814/20260814h01768/{v}	body page filename (article filename minus the trailing f)
jp-tdnet-disclosure-list-p1	https://www.release.tdnet.info/inbs/I_list_001_20260814.html	https://www.release.tdnet.info/inbs/{v}	PDF filename in the row href, e.g. 140120260814521503.pdf
jp-tdnet-disclosure-list-p2	https://www.release.tdnet.info/inbs/I_list_002_20260814.html	https://www.release.tdnet.info/inbs/{v}	PDF filename in the row href
jp-tdnet-mirror-recent-json	https://webapi.yanoshin.jp/webapi/tdnet/list/recent.json?limit=5	https://webapi.yanoshin.jp/webapi/tdnet/list/{v}.json?limit=100	company_code (4-digit form, e.g. 7203)
jp-nta-invoice-bulk-index	https://www.invoice-kohyo.nta.go.jp/download/zenken/	https://www.invoice-kohyo.nta.go.jp/download/zenken/dlfile?dlFilKanriNo={v}&jinkakukbn=2&type=01	dlFilKanriNo from doDownload('NNNN','k','tt') in the page
jp-caa-recall-index	https://www.recall.caa.go.jp/	https://www.recall.caa.go.jp/result/detail.php?rcl={v}&screenkbn=06	rcl (11-digit recall id) from the result href
jp-fsa-registry-index	https://www.fsa.go.jp/menkyo/menkyo.html	https://www.fsa.go.jp/menkyo/menkyoj/{v}	workbook filename from the href
jp-egov-law-data-v2	https://laws.e-gov.go.jp/api/2/law_data/405AC0000000088	https://laws.e-gov.go.jp/api/2/law_data/{v}	law_id
jp-egov-law-revisions-v2	https://laws.e-gov.go.jp/api/2/law_revisions/405AC0000000088	https://laws.e-gov.go.jp/api/2/law_revisions/{v}	law_id
jp-egov-lawlists-v1-cat2	https://laws.e-gov.go.jp/api/1/lawlists/2	https://laws.e-gov.go.jp/api/1/lawdata/{v}	LawId
jp-egov-lawlists-v1-cat3	https://laws.e-gov.go.jp/api/1/lawlists/3	https://laws.e-gov.go.jp/api/1/lawdata/{v}	LawId
jp-egov-lawdata-v1	https://laws.e-gov.go.jp/api/1/lawdata/405AC0000000088	https://laws.e-gov.go.jp/api/1/lawdata/{v}	LawId
jp-egov-article-v1	https://laws.e-gov.go.jp/api/1/articles;lawId=405AC0000000088;article=1	https://laws.e-gov.go.jp/api/1/articles;lawId={v};article=1	LawId
jp-egov-laws-by-era-v2	https://laws.e-gov.go.jp/api/2/laws?law_num_era=Reiwa&law_num_year=7&limit=20	https://laws.e-gov.go.jp/api/2/law_data/{v}	law_id
jp-ndl-search-sru	https://ndlsearch.ndl.go.jp/api/sru?operation=searchRetrieve&query=title%3D%22%E9%98%B2%E7%81%BD%22&maximumRecords=5&recordSchema=dcndl	https://ndlsearch.ndl.go.jp/api/oaipmh?verb=GetRecord&identifier={v}&metadataPrefix=dcndl	identifier
jp-ndl-oaipmh-getrecord	https://ndlsearch.ndl.go.jp/api/oaipmh?verb=GetRecord&identifier=oai:ndlsearch.ndl.go.jp:R100000002-I000010912297&metadataPrefix=dcndl	https://ndlsearch.ndl.go.jp/api/oaipmh?verb=GetRecord&identifier={v}&metadataPrefix=dcndl	identifier
jp-ndl-authority-person	https://id.ndl.go.jp/auth/ndlna/00270232.json	https://id.ndl.go.jp/auth/ndlna/{v}.json	ndlna_id
jp-ndl-authority-person-rdf	https://id.ndl.go.jp/auth/ndlna/00270232.rdf	https://id.ndl.go.jp/auth/ndlna/{v}.rdf	ndlna_id
jp-ndl-authority-subject	https://id.ndl.go.jp/auth/ndlsh/00560222.json	https://id.ndl.go.jp/auth/ndlsh/{v}.json	ndlsh_id
jp-ndl-lab-dl-book-search	https://lab.ndl.go.jp/dl/api/book/search?keyword=%E9%98%B2%E7%81%BD	https://lab.ndl.go.jp/dl/api/book/{v}	id
jp-ndl-lab-dl-book-detail	https://lab.ndl.go.jp/dl/api/book/1032509	https://lab.ndl.go.jp/dl/api/book/{v}	id
jp-ndl-dl-iiif-manifest	https://dl.ndl.go.jp/api/iiif/1032509/manifest.json	https://dl.ndl.go.jp/api/iiif/{v}/manifest.json	id
jp-jpsearch-item-detail	https://jpsearch.go.jp/api/item/saitama_digi_lib-1498302095	https://jpsearch.go.jp/api/item/{v}	id
jp-estat-dashboard-getdata	https://dashboard.e-stat.go.jp/api/1.0/Json/getData?Lang=JP&IndicatorCode=0201010000000010000&RegionCode=00000	https://dashboard.e-stat.go.jp/api/1.0/Json/getData?Lang=JP&IndicatorCode={v}&RegionCode=00000	IndicatorCode
jp-jma-amedas-map	https://www.jma.go.jp/bosai/amedas/data/map/20260816150000.json	https://www.jma.go.jp/bosai/amedas/data/point/{v}/20260816_15.json	station_number
jp-jma-amedas-point	https://www.jma.go.jp/bosai/amedas/data/point/44132/20260816_15.json	https://www.jma.go.jp/bosai/amedas/data/point/{v}/20260816_15.json	station_number
jp-jma-mdrr-maxtemp-anomaly	https://www.data.jma.go.jp/stats/data/mdrr/tem_rct/alltable/mxtemsadext00_rct.csv	https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=44&block_no={v}&year=2026&month=8&day=&view=	observation_point_number
jp-jma-mdrr-precip-1h	https://www.data.jma.go.jp/stats/data/mdrr/pre_rct/alltable/pre1h00_rct.csv	https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=44&block_no={v}&year=2026&month=8&day=&view=	observation_point_number
jp-jma-etrn-daily-station	https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=44&block_no=47662&year=2026&month=8&day=&view=	https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=44&block_no={v}&year=2026&month=8&day=&view=	block_no
jp-jma-obd-etrn-index	https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=44&block_no=47662&year=2026&month=8&day=1&view=	https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=44&block_no={v}&year=2026&month=8&day=1&view=	block_no
jp-moe-wbgt-forecast-all	https://www.wbgt.env.go.jp/prev15WG/dl/yohou_all.csv	https://www.wbgt.env.go.jp/est15WG/dl/wbgt_{v}_202608.csv	point_code
jp-moe-wbgt-point-history	https://www.wbgt.env.go.jp/est15WG/dl/wbgt_44132_202608.csv	https://www.wbgt.env.go.jp/est15WG/dl/wbgt_{v}_202608.csv	point_code
jp-moe-wbgt-point-page	https://www.wbgt.env.go.jp/graph_ref_td.php?region=03&prefecture=44&point=44132	https://www.wbgt.env.go.jp/graph_ref_td.php?region=03&prefecture=44&point={v}	point_code
jp-jihs-idwr-year-index	https://id-info.jihs.go.jp/surveillance/idwr/provisional/2026/index.html	https://id-info.jihs.go.jp/surveillance/idwr/provisional/2026/{v}/index.html	week_number
jp-jihs-idwr-week-index	https://id-info.jihs.go.jp/surveillance/idwr/provisional/2026/31/index.html	https://id-info.jihs.go.jp/surveillance/idwr/provisional/2026/31/2026-31-zensu.csv	week_number
jp-npa-traffic-accidents-2024	https://www.npa.go.jp/publications/statistics/koutsuu/opendata/2024/honhyo_2024.csv	https://www.npa.go.jp/publications/statistics/koutsuu/opendata/2024/hojuhyo_2024.csv	serial_number
jp-npa-traffic-opendata-index	https://www.npa.go.jp/publications/statistics/koutsuu/opendata/2024/opendata_2024.html	https://www.npa.go.jp/publications/statistics/koutsuu/opendata/{v}/honhyo_{v}.csv	year
jp-courts-hanrei-search	https://www.courts.go.jp/app/hanrei_jp/search1?filter%5BsearchText%5D=%E8%A1%8C%E6%94%BF&page=1	https://www.courts.go.jp/assets/hanrei/hanrei-pdf-{v}.pdf	hanrei_pdf_id
jp-courts-hanrei-pdf	https://www.courts.go.jp/assets/hanrei/hanrei-pdf-96730.pdf	https://www.courts.go.jp/assets/hanrei/hanrei-pdf-{v}.pdf	hanrei_pdf_id
jp-bunka-kunishitei-search	https://kunishitei.bunka.go.jp/bsys/searchlist	https://kunishitei.bunka.go.jp/heritage/detail/102/{v}	property_id
jp-bunka-kunishitei-detail	https://kunishitei.bunka.go.jp/heritage/detail/102/00004621	https://kunishitei.bunka.go.jp/heritage/detail/102/{v}	property_id
jp-natarchives-search	https://www.digital.archives.go.jp/search?keyword=%E9%98%B2%E7%81%BD	https://www.digital.archives.go.jp/fonds/{v}	fonds_id
jp-natarchives-fonds-detail	https://www.digital.archives.go.jp/fonds/2308961	https://www.digital.archives.go.jp/fonds/{v}	fonds_id
jp-jacar-search	https://www.jacar.archives.go.jp/aj/search?keyword=%E9%98%B2%E7%81%BD	https://www.jacar.archives.go.jp/das/meta/{v}	reference_code
jp-jacar-item-detail	https://www.jacar.archives.go.jp/das/meta/A17110884400	https://www.jacar.archives.go.jp/das/meta/{v}	reference_code
jp-jbaudit-report-year-index	https://report.jbaudit.go.jp/org/houkoku-mokuji-list.htm	https://report.jbaudit.go.jp/org/r05/2023-r05-mokuji.htm	fiscal_year
jp-jbaudit-report-year-toc	https://report.jbaudit.go.jp/org/r05/2023-r05-mokuji.htm	https://report.jbaudit.go.jp/org/r05/2023-r05-0001-0.htm	section_id
jp-jbaudit-report-section	https://report.jbaudit.go.jp/org/r05/2023-r05-0001-0.htm	https://report.jbaudit.go.jp/org/r05/{v}.htm	section_id
jp-kaigiroku-tenant-profile	https://ssp.kaigiroku.net/dnp/search/tenants/get_profile?tenant_id=20	https://ssp.kaigiroku.net/dnp/search/tenants/get_profile?tenant_id={v}	tenant_id
jp-kaigiroku-councils-index	https://ssp.kaigiroku.net/dnp/search/councils/index	https://ssp.kaigiroku.net/dnp/search/minutes/get_schedule?tenant_id=20&council_id={v}	council_id
jp-kaigiroku-minute-schedule	https://ssp.kaigiroku.net/dnp/search/minutes/get_schedule	https://ssp.kaigiroku.net/dnp/search/minutes/get_minute?tenant_id=20&council_id=1017&schedule_id=2&minute_id={v}	minute_id
jp-tokyo-hokenjo-ledger-index	https://www.hokeniryo.metro.tokyo.lg.jp/kenkou/hokenjo_daicho/shokuhineigyokyokadaicho	https://www.hokeniryo.metro.tokyo.lg.jp/documents/d/hokeniryo/{v}	slug
jp-setagaya-food-licence-index	https://www.city.setagaya.lg.jp/02245/online_tetsuzuki/3246.html	https://www.city.setagaya.lg.jp/documents/3246/{v}	shinkir{YYMMDD}
jp-osaka-waste-handler-roster-index	https://www.pref.osaka.lg.jp/o120060/sangyohaiki/gyousyameibo/index.html	https://www.pref.osaka.lg.jp/documents/602/{v}	filename
jp-chiba-pref-waste-handler-roster-index	https://www.pref.chiba.lg.jp/haishi/shorigyou/meibo.html	https://www.pref.chiba.lg.jp/haishi/shorigyou/documents/{v}	filename
jp-wam-shofuku-opendata-index	https://www.wam.go.jp/content/wamnet/pcpub/top/sfkopendata/	https://www.wam.go.jp/content/files/pcpub/top/sfkopendata/202603/{v}	sfkopendata_{YYYYMM}_{NN}.zip
jp-egov-iryou-teikyouseido-opendata	https://data.e-gov.go.jp/data/dataset/321fdf20-5f6a-49e5-bcab-35d81d652c65/resource/af88450b-049c-4deb-8dc9-327312d877e1/download/e-gov20251201.zip	https://data.e-gov.go.jp/data/api/action/package_show?id={v}	resource id
global-peeringdb-org-list	https://www.peeringdb.com/api/org?limit=3	https://www.peeringdb.com/api/org/{v}?depth=2	id
global-peeringdb-netixlan-by-ix	https://www.peeringdb.com/api/netixlan?ix_id=26&limit=5	https://www.peeringdb.com/api/net/{v}?depth=2	net_id
global-peeringdb-netfac-by-fac	https://www.peeringdb.com/api/netfac?fac_id=1&limit=5	https://www.peeringdb.com/api/net/{v}?depth=2	net_id
global-peeringdb-ixlan-by-ix	https://www.peeringdb.com/api/ixlan?ix_id=26	https://www.peeringdb.com/api/ixpfx?ixlan_id={v}	id
global-peeringdb-ixfac-by-ix	https://www.peeringdb.com/api/ixfac?ix_id=26&limit=5	https://www.peeringdb.com/api/fac/{v}?depth=2	fac_id
global-peeringdb-carrier-list	https://www.peeringdb.com/api/carrier?limit=3	https://www.peeringdb.com/api/carrier/{v}?depth=2	id
global-peeringdb-carrierfac	https://www.peeringdb.com/api/carrierfac?carrier_id=1	https://www.peeringdb.com/api/fac/{v}?depth=2	fac_id
global-peeringdb-campus-list	https://www.peeringdb.com/api/campus?limit=3	https://www.peeringdb.com/api/campus/{v}?depth=2	id
jp-peeringdb-fac-country-depth1	https://www.peeringdb.com/api/fac?country=JP&limit=3&depth=1	https://www.peeringdb.com/api/netfac?fac_id={v}	id
