id	url	kind	items	name	name_ja	collector	category	lang	tags	interval	description	_verdict	_note
jp-ckan-bodik-q-kion	https://data.bodik.jp/api/3/action/package_search?rows=100&q=気温	json:result.results		BODIK Local Government Open Data (Japan) — Temperature Datasets	BODIK 自治体オープンデータ 気温データセット	jp_prefectural	weather	ja	japan,opendata,ckan,kion,bodik	86400	Every dataset in BODIK Local Government Open Data (Japan) matching '気温' (temperature), with publisher, licence, resources and update time as held in the catalogue.	HTTP_ERR	Forbidden
jp-ckan-bodik-q-denryoku	https://data.bodik.jp/api/3/action/package_search?rows=100&q=電力	json:result.results		BODIK Local Government Open Data (Japan) — Electricity Datasets	BODIK 自治体オープンデータ 電力データセット	jp_prefectural	energy	ja	japan,opendata,ckan,denryoku,bodik	86400	Every dataset in BODIK Local Government Open Data (Japan) matching '電力' (electricity), with publisher, licence, resources and update time as held in the catalogue.	HTTP_ERR	Forbidden
jp-ckan-bodik-q-tsuushin	https://data.bodik.jp/api/3/action/package_search?rows=100&q=通信	json:result.results		BODIK Local Government Open Data (Japan) — Telecommunications Datasets	BODIK 自治体オープンデータ 通信データセット	jp_prefectural	telecom	ja	japan,opendata,ckan,tsuushin,bodik	86400	Every dataset in BODIK Local Government Open Data (Japan) matching '通信' (telecommunications), with publisher, licence, resources and update time as held in the catalogue.	HTTP_ERR	Forbidden
jp-ckan-bodik-q-joho	https://data.bodik.jp/api/3/action/package_search?rows=100&q=情報システム	json:result.results		BODIK Local Government Open Data (Japan) — Information Systems Datasets	BODIK 自治体オープンデータ 情報システムデータセット	jp_prefectural	technology	ja	japan,opendata,ckan,joho,bodik	86400	Every dataset in BODIK Local Government Open Data (Japan) matching '情報システム' (information systems), with publisher, licence, resources and update time as held in the catalogue.	HTTP_ERR	Forbidden
jp-ckan-bodik-q-dejitaru	https://data.bodik.jp/api/3/action/package_search?rows=100&q=デジタル	json:result.results		BODIK Local Government Open Data (Japan) — Digital Government Datasets	BODIK 自治体オープンデータ デジタルデータセット	jp_prefectural	technology	ja	japan,opendata,ckan,dejitaru,bodik	86400	Every dataset in BODIK Local Government Open Data (Japan) matching 'デジタル' (digital government), with publisher, licence, resources and update time as held in the catalogue.	HTTP_ERR	Forbidden
jp-ckan-bodik-q-kigyou	https://data.bodik.jp/api/3/action/package_search?rows=100&q=企業	json:result.results		BODIK Local Government Open Data (Japan) — Enterprises Datasets	BODIK 自治体オープンデータ 企業データセット	jp_prefectural	corporate	ja	japan,opendata,ckan,kigyou,bodik	86400	Every dataset in BODIK Local Government Open Data (Japan) matching '企業' (enterprises), with publisher, licence, resources and update time as held in the catalogue.	HTTP_ERR	Forbidden
jp-ckan-bodik-q-sangyou	https://data.bodik.jp/api/3/action/package_search?rows=100&q=産業	json:result.results		BODIK Local Government Open Data (Japan) — Industry Datasets	BODIK 自治体オープンデータ 産業データセット	jp_prefectural	industry	ja	japan,opendata,ckan,sangyou,bodik	86400	Every dataset in BODIK Local Government Open Data (Japan) matching '産業' (industry), with publisher, licence, resources and update time as held in the catalogue.	HTTP_ERR	Forbidden
jp-ckan-bodik-q-koujou	https://data.bodik.jp/api/3/action/package_search?rows=100&q=工場	json:result.results		BODIK Local Government Open Data (Japan) — Factories Datasets	BODIK 自治体オープンデータ 工場データセット	jp_prefectural	industry	ja	japan,opendata,ckan,koujou,bodik	86400	Every dataset in BODIK Local Government Open Data (Japan) matching '工場' (factories), with publisher, licence, resources and update time as held in the catalogue.	HTTP_ERR	Forbidden
jp-ckan-bodik-q-kouwan	https://data.bodik.jp/api/3/action/package_search?rows=100&q=港湾	json:result.results		BODIK Local Government Open Data (Japan) — Ports Datasets	BODIK 自治体オープンデータ 港湾データセット	jp_prefectural	maritime	ja	japan,opendata,ckan,kouwan,bodik	86400	Every dataset in BODIK Local Government Open Data (Japan) matching '港湾' (ports), with publisher, licence, resources and update time as held in the catalogue.	HTTP_ERR	Forbidden
jp-ckan-bodik-q-kuukou	https://data.bodik.jp/api/3/action/package_search?rows=100&q=空港	json:result.results		BODIK Local Government Open Data (Japan) — Airports Datasets	BODIK 自治体オープンデータ 空港データセット	jp_prefectural	aviation	ja	japan,opendata,ckan,kuukou,bodik	86400	Every dataset in BODIK Local Government Open Data (Japan) matching '空港' (airports), with publisher, licence, resources and update time as held in the catalogue.	HTTP_ERR	Forbidden
jp-ckan-bodik-q-tetsudou	https://data.bodik.jp/api/3/action/package_search?rows=100&q=鉄道	json:result.results		BODIK Local Government Open Data (Japan) — Railways Datasets	BODIK 自治体オープンデータ 鉄道データセット	jp_prefectural	transport	ja	japan,opendata,ckan,tetsudou,bodik	86400	Every dataset in BODIK Local Government Open Data (Japan) matching '鉄道' (railways), with publisher, licence, resources and update time as held in the catalogue.	HTTP_ERR	Forbidden
jp-ckan-bodik-q-basu	https://data.bodik.jp/api/3/action/package_search?rows=100&q=バス	json:result.results		BODIK Local Government Open Data (Japan) — Bus Services Datasets	BODIK 自治体オープンデータ バスデータセット	jp_prefectural	transport	ja	japan,opendata,ckan,basu,bodik	86400	Every dataset in BODIK Local Government Open Data (Japan) matching 'バス' (bus services), with publisher, licence, resources and update time as held in the catalogue.	HTTP_ERR	Forbidden
jp-ckan-bodik-q-chuusha	https://data.bodik.jp/api/3/action/package_search?rows=100&q=駐車場	json:result.results		BODIK Local Government Open Data (Japan) — Parking Datasets	BODIK 自治体オープンデータ 駐車場データセット	jp_prefectural	transport	ja	japan,opendata,ckan,chuusha,bodik	86400	Every dataset in BODIK Local Government Open Data (Japan) matching '駐車場' (parking), with publisher, licence, resources and update time as held in the catalogue.	HTTP_ERR	Forbidden
fr-datagouv-q-lycee	https://www.data.gouv.fr/api/1/datasets/?page_size=100&q=lycée	json:data		data.gouv.fr — High Schools Datasets	data.gouv.fr high schoolsデータセット	fr_government	education	fr	france,opendata,datagouv,lycee	86400	Datasets published on the French national open-data portal matching 'lycée' (high schools) — with publishing organisation, resources, licence, temporal coverage and quality score.	TOO_BIG	over 8MB
fr-datagouv-reuses	https://www.data.gouv.fr/api/1/reuses/?page_size=100	json:data		data.gouv.fr — Reuse Registry	data.gouv.fr 再利用事例	fr_government	registry	fr	france,opendata,datagouv,registry,reuses	86400	Applications and analyses built on French public data, linked to their source datasets.	TOO_BIG	over 8MB
fr-datagouv-topics	https://www.data.gouv.fr/api/1/topics/?page_size=100	json:data		data.gouv.fr — Topic Registry	data.gouv.fr トピック一覧	fr_government	registry	fr	france,opendata,datagouv,registry,topics	86400	Curated thematic collections on data.gouv.fr.	HTTP_ERR	NOT FOUND
fr-entreprises-petrole	https://recherche-entreprises.api.gouv.fr/search?q=pétrole&per_page=25	json:results		France Company Register — Petroleum	フランス企業登記 petroleum	fr_corporate	corporate	fr	france,corporate,sirene,registry,petrole	86400	French legal units matching 'pétrole' (petroleum) from the state SIRENE-backed company search: SIREN, SIRET, NAF activity code, legal form, headcount band, officers and establishment addresses.	HTTP_ERR	Too Many Requests
fr-entreprises-transport-maritime	https://recherche-entreprises.api.gouv.fr/search?q=transport%20maritime&per_page=25	json:results		France Company Register — Maritime Shipping	フランス企業登記 maritime shipping	fr_corporate	corporate	fr	france,corporate,sirene,registry,transport-maritime	86400	French legal units matching 'transport maritime' (maritime shipping) from the state SIRENE-backed company search: SIREN, SIRET, NAF activity code, legal form, headcount band, officers and establishment addresses.	HTTP_ERR	Too Many Requests
fr-entreprises-logistique	https://recherche-entreprises.api.gouv.fr/search?q=logistique&per_page=25	json:results		France Company Register — Logistics	フランス企業登記 logistics	fr_corporate	corporate	fr	france,corporate,sirene,registry,logistique	86400	French legal units matching 'logistique' (logistics) from the state SIRENE-backed company search: SIREN, SIRET, NAF activity code, legal form, headcount band, officers and establishment addresses.	HTTP_ERR	Too Many Requests
fr-entreprises-assurance	https://recherche-entreprises.api.gouv.fr/search?q=assurance&per_page=25	json:results		France Company Register — Insurance	フランス企業登記 insurance	fr_corporate	corporate	fr	france,corporate,sirene,registry,assurance	86400	French legal units matching 'assurance' (insurance) from the state SIRENE-backed company search: SIREN, SIRET, NAF activity code, legal form, headcount band, officers and establishment addresses.	HTTP_ERR	Too Many Requests
fr-entreprises-cryptomonnaie	https://recherche-entreprises.api.gouv.fr/search?q=cryptomonnaie&per_page=25	json:results		France Company Register — Crypto Assets	フランス企業登記 crypto assets	fr_corporate	corporate	fr	france,corporate,sirene,registry,cryptomonnaie	86400	French legal units matching 'cryptomonnaie' (crypto assets) from the state SIRENE-backed company search: SIREN, SIRET, NAF activity code, legal form, headcount band, officers and establishment addresses.	HTTP_ERR	Too Many Requests
fr-entreprises-securite-privee	https://recherche-entreprises.api.gouv.fr/search?q=sécurité%20privée&per_page=25	json:results		France Company Register — Private Security	フランス企業登記 private security	fr_corporate	corporate	fr	france,corporate,sirene,registry,securite-privee	86400	French legal units matching 'sécurité privée' (private security) from the state SIRENE-backed company search: SIREN, SIRET, NAF activity code, legal form, headcount band, officers and establishment addresses.	HTTP_ERR	Too Many Requests
fr-entreprises-intelligence-economique	https://recherche-entreprises.api.gouv.fr/search?q=intelligence%20économique&per_page=25	json:results		France Company Register — Competitive Intelligence	フランス企業登記 competitive intelligence	fr_corporate	corporate	fr	france,corporate,sirene,registry,intelligence-economique	86400	French legal units matching 'intelligence économique' (competitive intelligence) from the state SIRENE-backed company search: SIREN, SIRET, NAF activity code, legal form, headcount band, officers and establishment addresses.	HTTP_ERR	Too Many Requests
fr-entreprises-drone	https://recherche-entreprises.api.gouv.fr/search?q=drone&per_page=25	json:results		France Company Register — Unmanned Systems	フランス企業登記 unmanned systems	fr_corporate	corporate	fr	france,corporate,sirene,registry,drone	86400	French legal units matching 'drone' (unmanned systems) from the state SIRENE-backed company search: SIREN, SIRET, NAF activity code, legal form, headcount band, officers and establishment addresses.	HTTP_ERR	Too Many Requests
fr-entreprises-robotique	https://recherche-entreprises.api.gouv.fr/search?q=robotique&per_page=25	json:results		France Company Register — Robotics	フランス企業登記 robotics	fr_corporate	corporate	fr	france,corporate,sirene,registry,robotique	86400	French legal units matching 'robotique' (robotics) from the state SIRENE-backed company search: SIREN, SIRET, NAF activity code, legal form, headcount band, officers and establishment addresses.	HTTP_ERR	Too Many Requests
fr-entreprises-intelligence-artificielle	https://recherche-entreprises.api.gouv.fr/search?q=intelligence%20artificielle&per_page=25	json:results		France Company Register — Artificial Intelligence	フランス企業登記 artificial intelligence	fr_corporate	corporate	fr	france,corporate,sirene,registry,intelligence-artificielle	86400	French legal units matching 'intelligence artificielle' (artificial intelligence) from the state SIRENE-backed company search: SIREN, SIRET, NAF activity code, legal form, headcount band, officers and establishment addresses.	HTTP_ERR	Too Many Requests
fr-entreprises-ingenierie	https://recherche-entreprises.api.gouv.fr/search?q=ingénierie&per_page=25	json:results		France Company Register — Engineering	フランス企業登記 engineering	fr_corporate	corporate	fr	france,corporate,sirene,registry,ingenierie	86400	French legal units matching 'ingénierie' (engineering) from the state SIRENE-backed company search: SIREN, SIRET, NAF activity code, legal form, headcount band, officers and establishment addresses.	HTTP_ERR	Too Many Requests
fr-entreprises-construction-navale	https://recherche-entreprises.api.gouv.fr/search?q=construction%20navale&per_page=25	json:results		France Company Register — Shipbuilding	フランス企業登記 shipbuilding	fr_corporate	corporate	fr	france,corporate,sirene,registry,construction-navale	86400	French legal units matching 'construction navale' (shipbuilding) from the state SIRENE-backed company search: SIREN, SIRET, NAF activity code, legal form, headcount band, officers and establishment addresses.	HTTP_ERR	Too Many Requests
fr-entreprises-ferroviaire	https://recherche-entreprises.api.gouv.fr/search?q=ferroviaire&per_page=25	json:results		France Company Register — Rail Industry	フランス企業登記 rail industry	fr_corporate	corporate	fr	france,corporate,sirene,registry,ferroviaire	86400	French legal units matching 'ferroviaire' (rail industry) from the state SIRENE-backed company search: SIREN, SIRET, NAF activity code, legal form, headcount band, officers and establishment addresses.	HTTP_ERR	Too Many Requests
fr-ods-montpellier-catalog	https://data.montpellier3m.fr/api/explore/v2.1/catalog/datasets?limit=100	json:results		Montpellier Méditerranée Métropole Open Data — Dataset Catalogue	モンペリエ都市圏 データセット目録	fr_opendata	registry	fr	france,opendata,opendatasoft,registry,montpellier	86400	Every dataset published by Montpellier Méditerranée Métropole Open Data, with field schemas, record counts, themes, licences and modification times.	HTTP_ERR	Not Found
fr-ods-montpellier-facets	https://data.montpellier3m.fr/api/explore/v2.1/catalog/facets	json:facets		Montpellier Méditerranée Métropole Open Data — Catalogue Facets	モンペリエ都市圏 ファセット	fr_opendata	government	fr	france,opendata,opendatasoft,facets,montpellier	86400	Theme, keyword, publisher and licence facet counts across Montpellier Méditerranée Métropole Open Data — a one-request map of the portal's subject coverage.	HTTP_ERR	Not Found
fr-ods-nouvelleaquitaine-catalog	https://opendata.nouvelle-aquitaine.fr/api/explore/v2.1/catalog/datasets?limit=100	json:results		Nouvelle-Aquitaine Region Open Data — Dataset Catalogue	ヌーヴェル＝アキテーヌ地域圏 データセット目録	fr_opendata	registry	fr	france,opendata,opendatasoft,registry,nouvelleaquitaine	86400	Every dataset published by Nouvelle-Aquitaine Region Open Data, with field schemas, record counts, themes, licences and modification times.	NET_ERR	[Errno -2] Name or service not known
fr-ods-nouvelleaquitaine-facets	https://opendata.nouvelle-aquitaine.fr/api/explore/v2.1/catalog/facets	json:facets		Nouvelle-Aquitaine Region Open Data — Catalogue Facets	ヌーヴェル＝アキテーヌ地域圏 ファセット	fr_opendata	government	fr	france,opendata,opendatasoft,facets,nouvelleaquitaine	86400	Theme, keyword, publisher and licence facet counts across Nouvelle-Aquitaine Region Open Data — a one-request map of the portal's subject coverage.	NET_ERR	[Errno -2] Name or service not known
fr-ods-regionsud-catalog	https://data.regionsud.fr/api/explore/v2.1/catalog/datasets?limit=100	json:results		Provence-Alpes-Côte d'Azur Region Open Data — Dataset Catalogue	プロヴァンス地域圏 データセット目録	fr_opendata	registry	fr	france,opendata,opendatasoft,registry,regionsud	86400	Every dataset published by Provence-Alpes-Côte d'Azur Region Open Data, with field schemas, record counts, themes, licences and modification times.	NET_ERR	[Errno -3] Temporary failure in name resolution
fr-ods-regionsud-facets	https://data.regionsud.fr/api/explore/v2.1/catalog/facets	json:facets		Provence-Alpes-Côte d'Azur Region Open Data — Catalogue Facets	プロヴァンス地域圏 ファセット	fr_opendata	government	fr	france,opendata,opendatasoft,facets,regionsud	86400	Theme, keyword, publisher and licence facet counts across Provence-Alpes-Côte d'Azur Region Open Data — a one-request map of the portal's subject coverage.	NET_ERR	[Errno -3] Temporary failure in name resolution
fr-ods-normandie-catalog	https://data.normandie.fr/api/explore/v2.1/catalog/datasets?limit=100	json:results		Normandy Region Open Data — Dataset Catalogue	ノルマンディー地域圏 データセット目録	fr_opendata	registry	fr	france,opendata,opendatasoft,registry,normandie	86400	Every dataset published by Normandy Region Open Data, with field schemas, record counts, themes, licences and modification times.	NET_ERR	[Errno -2] Name or service not known
fr-ods-normandie-facets	https://data.normandie.fr/api/explore/v2.1/catalog/facets	json:facets		Normandy Region Open Data — Catalogue Facets	ノルマンディー地域圏 ファセット	fr_opendata	government	fr	france,opendata,opendatasoft,facets,normandie	86400	Theme, keyword, publisher and licence facet counts across Normandy Region Open Data — a one-request map of the portal's subject coverage.	NET_ERR	[Errno -2] Name or service not known
fr-ods-grandest-catalog	https://data.grandest.fr/api/explore/v2.1/catalog/datasets?limit=100	json:results		Grand Est Region Open Data — Dataset Catalogue	グラン・テスト地域圏 データセット目録	fr_opendata	registry	fr	france,opendata,opendatasoft,registry,grandest	86400	Every dataset published by Grand Est Region Open Data, with field schemas, record counts, themes, licences and modification times.	HTTP_ERR	Not Found
fr-ods-grandest-facets	https://data.grandest.fr/api/explore/v2.1/catalog/facets	json:facets		Grand Est Region Open Data — Catalogue Facets	グラン・テスト地域圏 ファセット	fr_opendata	government	fr	france,opendata,opendatasoft,facets,grandest	86400	Theme, keyword, publisher and licence facet counts across Grand Est Region Open Data — a one-request map of the portal's subject coverage.	HTTP_ERR	Not Found
fr-ods-ademe-catalog	https://data.ademe.fr/api/explore/v2.1/catalog/datasets?limit=100	json:results		ADEME Ecological Transition Agency Open Data — Dataset Catalogue	ADEME 環境エネルギー庁 データセット目録	fr_opendata	registry	fr	france,opendata,opendatasoft,registry,ademe	86400	Every dataset published by ADEME Ecological Transition Agency Open Data, with field schemas, record counts, themes, licences and modification times.	HTTP_ERR	Not Found
fr-ods-ademe-facets	https://data.ademe.fr/api/explore/v2.1/catalog/facets	json:facets		ADEME Ecological Transition Agency Open Data — Catalogue Facets	ADEME 環境エネルギー庁 ファセット	fr_opendata	environment	fr	france,opendata,opendatasoft,facets,ademe	86400	Theme, keyword, publisher and licence facet counts across ADEME Ecological Transition Agency Open Data — a one-request map of the portal's subject coverage.	HTTP_ERR	Not Found
fr-ods-agriculture-catalog	https://data.agriculture.gouv.fr/api/explore/v2.1/catalog/datasets?limit=100	json:results		French Ministry of Agriculture Open Data — Dataset Catalogue	フランス農業省 データセット目録	fr_opendata	registry	fr	france,opendata,opendatasoft,registry,agriculture	86400	Every dataset published by French Ministry of Agriculture Open Data, with field schemas, record counts, themes, licences and modification times.	NET_ERR	timed out
fr-ods-agriculture-facets	https://data.agriculture.gouv.fr/api/explore/v2.1/catalog/facets	json:facets		French Ministry of Agriculture Open Data — Catalogue Facets	フランス農業省 ファセット	fr_opendata	agriculture	fr	france,opendata,opendatasoft,facets,agriculture	86400	Theme, keyword, publisher and licence facet counts across French Ministry of Agriculture Open Data — a one-request map of the portal's subject coverage.	NET_ERR	timed out
fr-ods-culture-catalog	https://data.culture.gouv.fr/api/explore/v2.1/catalog/datasets?limit=100	json:results		French Ministry of Culture Open Data — Dataset Catalogue	フランス文化省 データセット目録	fr_opendata	registry	fr	france,opendata,opendatasoft,registry,culture	86400	Every dataset published by French Ministry of Culture Open Data, with field schemas, record counts, themes, licences and modification times.	UNPARSEABLE	<!doctype html><html lang="fr"><head><meta charset="UTF-8"/><link rel="icon" hre
fr-ods-culture-facets	https://data.culture.gouv.fr/api/explore/v2.1/catalog/facets	json:facets		French Ministry of Culture Open Data — Catalogue Facets	フランス文化省 ファセット	fr_opendata	culture	fr	france,opendata,opendatasoft,facets,culture	86400	Theme, keyword, publisher and licence facet counts across French Ministry of Culture Open Data — a one-request map of the portal's subject coverage.	UNPARSEABLE	<!doctype html><html lang="fr"><head><meta charset="UTF-8"/><link rel="icon" hre
fr-ods-interieur-catalog	https://www.data.gouv.fr/api/explore/v2.1/catalog/datasets?limit=100	json:results		data.gouv.fr OpenDataSoft Mirror — Dataset Catalogue	data.gouv.fr ODSミラー データセット目録	fr_opendata	registry	fr	france,opendata,opendatasoft,registry,interieur	86400	Every dataset published by data.gouv.fr OpenDataSoft Mirror, with field schemas, record counts, themes, licences and modification times.	HTTP_ERR	NOT FOUND
fr-ods-interieur-facets	https://www.data.gouv.fr/api/explore/v2.1/catalog/facets	json:facets		data.gouv.fr OpenDataSoft Mirror — Catalogue Facets	data.gouv.fr ODSミラー ファセット	fr_opendata	government	fr	france,opendata,opendatasoft,facets,interieur	86400	Theme, keyword, publisher and licence facet counts across data.gouv.fr OpenDataSoft Mirror — a one-request map of the portal's subject coverage.	HTTP_ERR	NOT FOUND
fr-ods-enedis-catalog	https://data.enedis.fr/api/explore/v2.1/catalog/datasets?limit=100	json:results		Enedis Electricity Distribution Open Data — Dataset Catalogue	Enedis 配電データ データセット目録	fr_opendata	registry	fr	france,opendata,opendatasoft,registry,enedis	86400	Every dataset published by Enedis Electricity Distribution Open Data, with field schemas, record counts, themes, licences and modification times.	HTTP_ERR	Page not found: /datasets/explore/v2.1/catalog/datasets?limi
fr-ods-enedis-facets	https://data.enedis.fr/api/explore/v2.1/catalog/facets	json:facets		Enedis Electricity Distribution Open Data — Catalogue Facets	Enedis 配電データ ファセット	fr_opendata	energy	fr	france,opendata,opendatasoft,facets,enedis	86400	Theme, keyword, publisher and licence facet counts across Enedis Electricity Distribution Open Data — a one-request map of the portal's subject coverage.	HTTP_ERR	Page not found: /datasets/explore/v2.1/catalog/facets
fr-ods-cerema-catalog	https://datalab.cerema.fr/api/explore/v2.1/catalog/datasets?limit=100	json:results		Cerema Territorial Data — Dataset Catalogue	Cerema 国土データ データセット目録	fr_opendata	registry	fr	france,opendata,opendatasoft,registry,cerema	86400	Every dataset published by Cerema Territorial Data, with field schemas, record counts, themes, licences and modification times.	NET_ERR	[Errno -2] Name or service not known
fr-ods-cerema-facets	https://datalab.cerema.fr/api/explore/v2.1/catalog/facets	json:facets		Cerema Territorial Data — Catalogue Facets	Cerema 国土データ ファセット	fr_opendata	infrastructure	fr	france,opendata,opendatasoft,facets,cerema	86400	Theme, keyword, publisher and licence facet counts across Cerema Territorial Data — a one-request map of the portal's subject coverage.	NET_ERR	[Errno -2] Name or service not known
fr-schools-annuaire-01	https://data.education.gouv.fr/api/explore/v2.1/catalog/datasets/fr-en-annuaire-education/records?limit=100&refine=code_departement%3A%2201%22	json:results		France School Directory — Department 01	フランス学校名簿 01県	fr_education	education	fr	france,school,education,directory,01	604800	Every state and private school registered in French department 01: UAI identifier, name, type, level, address, coordinates, contact details and education authority.	EMPTY_RESULTSET	{"total_count": 0, "results": []}
fr-schools-annuaire-02	https://data.education.gouv.fr/api/explore/v2.1/catalog/datasets/fr-en-annuaire-education/records?limit=100&refine=code_departement%3A%2202%22	json:results		France School Directory — Department 02	フランス学校名簿 02県	fr_education	education	fr	france,school,education,directory,02	604800	Every state and private school registered in French department 02: UAI identifier, name, type, level, address, coordinates, contact details and education authority.	EMPTY_RESULTSET	{"total_count": 0, "results": []}
fr-schools-annuaire-03	https://data.education.gouv.fr/api/explore/v2.1/catalog/datasets/fr-en-annuaire-education/records?limit=100&refine=code_departement%3A%2203%22	json:results		France School Directory — Department 03	フランス学校名簿 03県	fr_education	education	fr	france,school,education,directory,03	604800	Every state and private school registered in French department 03: UAI identifier, name, type, level, address, coordinates, contact details and education authority.	EMPTY_RESULTSET	{"total_count": 0, "results": []}
fr-schools-annuaire-04	https://data.education.gouv.fr/api/explore/v2.1/catalog/datasets/fr-en-annuaire-education/records?limit=100&refine=code_departement%3A%2204%22	json:results		France School Directory — Department 04	フランス学校名簿 04県	fr_education	education	fr	france,school,education,directory,04	604800	Every state and private school registered in French department 04: UAI identifier, name, type, level, address, coordinates, contact details and education authority.	EMPTY_RESULTSET	{"total_count": 0, "results": []}
fr-schools-annuaire-05	https://data.education.gouv.fr/api/explore/v2.1/catalog/datasets/fr-en-annuaire-education/records?limit=100&refine=code_departement%3A%2205%22	json:results		France School Directory — Department 05	フランス学校名簿 05県	fr_education	education	fr	france,school,education,directory,05	604800	Every state and private school registered in French department 05: UAI identifier, name, type, level, address, coordinates, contact details and education authority.	EMPTY_RESULTSET	{"total_count": 0, "results": []}
fr-schools-annuaire-06	https://data.education.gouv.fr/api/explore/v2.1/catalog/datasets/fr-en-annuaire-education/records?limit=100&refine=code_departement%3A%2206%22	json:results		France School Directory — Department 06	フランス学校名簿 06県	fr_education	education	fr	france,school,education,directory,06	604800	Every state and private school registered in French department 06: UAI identifier, name, type, level, address, coordinates, contact details and education authority.	EMPTY_RESULTSET	{"total_count": 0, "results": []}
fr-schools-annuaire-07	https://data.education.gouv.fr/api/explore/v2.1/catalog/datasets/fr-en-annuaire-education/records?limit=100&refine=code_departement%3A%2207%22	json:results		France School Directory — Department 07	フランス学校名簿 07県	fr_education	education	fr	france,school,education,directory,07	604800	Every state and private school registered in French department 07: UAI identifier, name, type, level, address, coordinates, contact details and education authority.	EMPTY_RESULTSET	{"total_count": 0, "results": []}
fr-schools-annuaire-08	https://data.education.gouv.fr/api/explore/v2.1/catalog/datasets/fr-en-annuaire-education/records?limit=100&refine=code_departement%3A%2208%22	json:results		France School Directory — Department 08	フランス学校名簿 08県	fr_education	education	fr	france,school,education,directory,08	604800	Every state and private school registered in French department 08: UAI identifier, name, type, level, address, coordinates, contact details and education authority.	EMPTY_RESULTSET	{"total_count": 0, "results": []}
fr-schools-annuaire-09	https://data.education.gouv.fr/api/explore/v2.1/catalog/datasets/fr-en-annuaire-education/records?limit=100&refine=code_departement%3A%2209%22	json:results		France School Directory — Department 09	フランス学校名簿 09県	fr_education	education	fr	france,school,education,directory,09	604800	Every state and private school registered in French department 09: UAI identifier, name, type, level, address, coordinates, contact details and education authority.	EMPTY_RESULTSET	{"total_count": 0, "results": []}
fr-schools-annuaire-10	https://data.education.gouv.fr/api/explore/v2.1/catalog/datasets/fr-en-annuaire-education/records?limit=100&refine=code_departement%3A%2210%22	json:results		France School Directory — Department 10	フランス学校名簿 10県	fr_education	education	fr	france,school,education,directory,10	604800	Every state and private school registered in French department 10: UAI identifier, name, type, level, address, coordinates, contact details and education authority.	EMPTY_RESULTSET	{"total_count": 0, "results": []}
fr-schools-annuaire-11	https://data.education.gouv.fr/api/explore/v2.1/catalog/datasets/fr-en-annuaire-education/records?limit=100&refine=code_departement%3A%2211%22	json:results		France School Directory — Department 11	フランス学校名簿 11県	fr_education	education	fr	france,school,education,directory,11	604800	Every state and private school registered in French department 11: UAI identifier, name, type, level, address, coordinates, contact details and education authority.	EMPTY_RESULTSET	{"total_count": 0, "results": []}
fr-schools-annuaire-12	https://data.education.gouv.fr/api/explore/v2.1/catalog/datasets/fr-en-annuaire-education/records?limit=100&refine=code_departement%3A%2212%22	json:results		France School Directory — Department 12	フランス学校名簿 12県	fr_education	education	fr	france,school,education,directory,12	604800	Every state and private school registered in French department 12: UAI identifier, name, type, level, address, coordinates, contact details and education authority.	EMPTY_RESULTSET	{"total_count": 0, "results": []}
fr-schools-annuaire-13	https://data.education.gouv.fr/api/explore/v2.1/catalog/datasets/fr-en-annuaire-education/records?limit=100&refine=code_departement%3A%2213%22	json:results		France School Directory — Department 13	フランス学校名簿 13県	fr_education	education	fr	france,school,education,directory,13	604800	Every state and private school registered in French department 13: UAI identifier, name, type, level, address, coordinates, contact details and education authority.	EMPTY_RESULTSET	{"total_count": 0, "results": []}
fr-schools-annuaire-14	https://data.education.gouv.fr/api/explore/v2.1/catalog/datasets/fr-en-annuaire-education/records?limit=100&refine=code_departement%3A%2214%22	json:results		France School Directory — Department 14	フランス学校名簿 14県	fr_education	education	fr	france,school,education,directory,14	604800	Every state and private school registered in French department 14: UAI identifier, name, type, level, address, coordinates, contact details and education authority.	EMPTY_RESULTSET	{"total_count": 0, "results": []}
fr-schools-annuaire-15	https://data.education.gouv.fr/api/explore/v2.1/catalog/datasets/fr-en-annuaire-education/records?limit=100&refine=code_departement%3A%2215%22	json:results		France School Directory — Department 15	フランス学校名簿 15県	fr_education	education	fr	france,school,education,directory,15	604800	Every state and private school registered in French department 15: UAI identifier, name, type, level, address, coordinates, contact details and education authority.	EMPTY_RESULTSET	{"total_count": 0, "results": []}
fr-schools-annuaire-16	https://data.education.gouv.fr/api/explore/v2.1/catalog/datasets/fr-en-annuaire-education/records?limit=100&refine=code_departement%3A%2216%22	json:results		France School Directory — Department 16	フランス学校名簿 16県	fr_education	education	fr	france,school,education,directory,16	604800	Every state and private school registered in French department 16: UAI identifier, name, type, level, address, coordinates, contact details and education authority.	EMPTY_RESULTSET	{"total_count": 0, "results": []}
fr-schools-annuaire-17	https://data.education.gouv.fr/api/explore/v2.1/catalog/datasets/fr-en-annuaire-education/records?limit=100&refine=code_departement%3A%2217%22	json:results		France School Directory — Department 17	フランス学校名簿 17県	fr_education	education	fr	france,school,education,directory,17	604800	Every state and private school registered in French department 17: UAI identifier, name, type, level, address, coordinates, contact details and education authority.	EMPTY_RESULTSET	{"total_count": 0, "results": []}
