id	url	kind	items	name	name_ja	collector	category	lang	tags	interval	description
lat-ec-expreso	https://www.expreso.ec/rss.xml	rss	84	Expreso - Ecuadorian news	エクアドル：ニュース - Expreso - Ecuadorian news	latam_news	news	es	ecu,news,news	3600	Publisher-own news feed from Expreso; article headlines, timestamps, links and summaries.
lat-ec-inec	https://www.ecuadorencifras.gob.ec/feed/	rss	10	INEC Ecuador - statistics institute news	エクアドル：基礎データ - INEC Ecuador - statistics institute news	latam_gov	reference	es	ecu,reference,gov	21600	Ecuador's national statistics institute announcing survey results and methodology changes.
lat-ec-larepublica	https://www.larepublica.ec/feed/	rss	10	La Republica Ecuador - news	エクアドル：ニュース - La Republica Ecuador - news	latam_news	news	es	ecu,news,news	3600	Publisher-own news feed from La Republica Ecuador; article headlines, timestamps, links and summaries.
lat-efectococuyo-ve	https://efectococuyo.com/feed/	rss	10	Efecto Cocuyo - Venezuelan independent news	ベネズエラ：ニュース - Efecto Cocuyo - Venezuelan independent news	latam_news	news	es	ven,news,news	3600	Publisher-own news feed from Efecto Cocuyo; article headlines, timestamps, links and summaries.
lat-elcomercio-ec	https://www.elcomercio.com/feed/	rss	20	El Comercio Ecuador - news	エクアドル：ニュース - El Comercio Ecuador - news	latam_news	news	es	ecu,news,news	3600	Publisher-own news feed from El Comercio Ecuador; article headlines, timestamps, links and summaries.
lat-elsalvador-com	https://www.elsalvador.com/feed/	rss	16	El Salvador.com - Salvadoran news	エルサルバドル：ニュース - El Salvador.com - Salvadoran news	latam_news	news	es	slv,news,news	3600	Publisher-own news feed from El Salvador.com; article headlines, timestamps, links and summaries.
lat-eltiempo-rss	https://www.eltiempo.com/rss/colombia.xml	rss	10	El Tiempo - Colombia section	コロンビア：ニュース - El Tiempo - Colombia section	latam_news	news	es	col,news,news	3600	Publisher-own news feed from El Tiempo; article headlines, timestamps, links and summaries.
lat-es-ckan-recent	https://dados.es.gov.br/api/3/action/current_package_list_with_resources?limit=100	json:result	100	Espirito Santo Dados Abertos - recently updated datasets	ブラジル：オープンデータ - Espirito Santo Dados Abertos - recently updated datasets	latam_data	opendata	pt	bra,opendata,data	21600	CKAN current_package_list_with_resources: most recently modified datasets with their full resource list and download URLs.
lat-folha-rss	https://feeds.folha.uol.com.br/mundo/rss091.xml	rss	100	Folha de S.Paulo - world section	ブラジル：ニュース - Folha de S.Paulo - world section	latam_news	news	pt	bra,news,news	3600	Publisher-own news feed from Folha de S.Paulo; article headlines, timestamps, links and summaries.
lat-fortaleza-ckan-recent	https://dados.fortaleza.ce.gov.br/api/3/action/current_package_list_with_resources?limit=100	json:result	100	Prefeitura de Fortaleza Dados Abertos - recently updated datasets	ブラジル：オープンデータ - Prefeitura de Fortaleza Dados Abertos - recently updated datasets	latam_data	opendata	pt	bra,opendata,data	21600	CKAN current_package_list_with_resources: most recently modified datasets with their full resource list and download URLs.
lat-fortaleza-ckan-search	https://dados.fortaleza.ce.gov.br/api/3/action/package_search?q=mobilidade&rows=100	json:result.results	13	Prefeitura de Fortaleza Dados Abertos - urban-mobility datasets	ブラジル：オープンデータ - Prefeitura de Fortaleza Dados Abertos - urban-mobility datasets	latam_data	opendata	pt	bra,opendata,data	43200	CKAN package_search filtered to 'mobilidade': matching dataset titles, organisations and resource download URLs.
lat-g1-brasil	https://g1.globo.com/rss/g1/brasil/	rss	100	G1 - Brazil national news	ブラジル：ニュース - G1 - Brazil national news	latam_news	news	pt	bra,news,news	3600	Publisher-own news feed from G1; article headlines, timestamps, links and summaries.
lat-g1-mundo	https://g1.globo.com/rss/g1/mundo/	rss	100	G1 - world news	ブラジル：ニュース - G1 - world news	latam_news	news	pt	bra,news,news	3600	Publisher-own news feed from G1; article headlines, timestamps, links and summaries.
lat-gaz-boletin-cl	https://www.diariooficial.interior.gob.cl/rss/	rss	10	Diario Oficial de Chile - publication feed	チリ：官報 - Diario Oficial de Chile - publication feed	latam_gov	gazette	es	chl,gazette,gov	21600	Chile's official gazette announcing laws, decrees and regulatory acts as they are published.
lat-gaz-dca-gt	https://dca.gob.gt/feed/	rss	10	Diario de Centro America - Guatemala official gazette	グアテマラ：官報 - Diario de Centro America - Guatemala official gazette	latam_gov	gazette	es	gtm,gazette,gov	21600	Guatemala's official gazette carrying decrees, ministerial accords and legal notices.
lat-gaz-impo-uy2	https://www.impo.com.uy/rss/	rss	10	IMPO Uruguay - official gazette feed	ウルグアイ：官報 - IMPO Uruguay - official gazette feed	latam_gov	gazette	es	ury,gazette,gov	21600	Uruguay's official publications body announcing new laws, decrees and resolutions.
lat-geo-arcgis-sgc	https://srvags.sgc.gov.co/arcgis/rest/services?f=json	json:folders	53	Servicio Geologico Colombiano - ArcGIS service directory	コロンビア：地理空間 - Servicio Geologico Colombiano - ArcGIS service directory	latam_hazard	geo	es	col,geo,hazard	86400	Directory of SGC ArcGIS map and feature services covering Colombian seismicity, volcanoes and geohazards.
lat-geo-arcgis-snirh	https://www.snirh.gov.br/arcgis/rest/services?f=json	json:folders	26	ANA Brazil - SNIRH ArcGIS service directory	ブラジル：地理空間 - ANA Brazil - SNIRH ArcGIS service directory	latam_hazard	geo	pt	bra,geo,hazard	86400	Directory of Brazilian National Water Agency ArcGIS services for hydrology, reservoirs and drought.
lat-geo-hub-rio2	https://www.data.rio/api/search/v1/collections/dataset/items?limit=100	geojson	100	Prefeitura do Rio de Janeiro - dataset items (OGC)	ブラジル：地理空間 - Prefeitura do Rio de Janeiro - dataset items (OGC)	latam_data	geo	pt	bra,geo,data	43200	OGC API Features listing of Rio de Janeiro's open geospatial datasets with metadata records.
lat-go-ckan-recent	https://dadosabertos.go.gov.br/api/3/action/current_package_list_with_resources?limit=100	json:result	100	Goias Dados Abertos - recently updated datasets	ブラジル：オープンデータ - Goias Dados Abertos - recently updated datasets	latam_data	opendata	pt	bra,opendata,data	21600	CKAN current_package_list_with_resources: most recently modified datasets with their full resource list and download URLs.
lat-govbr-defesa	https://www.gov.br/defesa/pt-br/centrais-de-conteudo/noticias/RSS	rss	100	Ministerio da Defesa - press releases	ブラジル：政府 - Ministerio da Defesa - press releases	latam_gov	gov	pt	bra,gov,gov	3600	Brazilian Ministry of Defence announcements on operations, deployments and procurement.
lat-govbr-receita	https://www.gov.br/receitafederal/pt-br/assuntos/noticias/RSS	rss	10	Receita Federal - tax authority announcements	ブラジル：経済 - Receita Federal - tax authority announcements	latam_gov	economy	pt	bra,economy,gov	3600	Brazilian federal tax and customs authority notices on rules, operations and seizures.
lat-gt-lahora	https://lahora.gt/feed/	rss	10	La Hora - Guatemalan news	グアテマラ：ニュース - La Hora - Guatemalan news	latam_news	news	es	gtm,news,news	3600	Publisher-own news feed from La Hora; article headlines, timestamps, links and summaries.
lat-gt-republica	https://republica.gt/feed	rss	25	Republica GT - Guatemalan news	グアテマラ：ニュース - Republica GT - Guatemalan news	latam_news	news	es	gtm,news,news	3600	Publisher-own news feed from Republica GT; article headlines, timestamps, links and summaries.
lat-guyana-chronicle	https://guyanachronicle.com/feed/	rss	10	Guyana Chronicle - state daily	ガイアナ：ニュース - Guyana Chronicle - state daily	latam_news	news	en	guy,news,news	3600	Publisher-own news feed from Guyana Chronicle; article headlines, timestamps, links and summaries.
lat-gy-dpi-feed	https://dpi.gov.gy/feed/	rss	12	Department of Public Information Guyana - news feed	ガイアナ：政府 - Department of Public Information Guyana - news feed	latam_gov	gov	en	guy,gov,gov	3600	RSS feed of Guyanese government press releases.
lat-gy-inews	https://www.inewsguyana.com/feed/	rss	10	iNews Guyana - news	ガイアナ：ニュース - iNews Guyana - news	latam_news	news	en	guy,news,news	3600	Publisher-own news feed from iNews Guyana; article headlines, timestamps, links and summaries.
lat-hcdn-recent	https://datos.hcdn.gob.ar/api/3/action/current_package_list_with_resources?limit=100	json:result	29	Camara de Diputados de Argentina Datos Abiertos - recently updated datasets	アルゼンチン：オープンデータ - Camara de Diputados de Argentina Datos Abiertos - recently updated datasets	latam_data	opendata	es	arg,opendata,data	21600	CKAN current_package_list_with_resources: most recently modified datasets with their full resource list and download URLs.
lat-hn-contracorriente	https://contracorriente.red/feed/	rss	15	Contracorriente - Honduran investigative journalism	ホンジュラス：ニュース - Contracorriente - Honduran investigative journalism	latam_news	news	es	hnd,news,news	3600	Publisher-own news feed from Contracorriente; article headlines, timestamps, links and summaries.
lat-hn-elpais	https://www.elpais.hn/feed/	rss	10	El Pais Honduras - news	ホンジュラス：ニュース - El Pais Honduras - news	latam_news	news	es	hnd,news,news	3600	Publisher-own news feed from El Pais Honduras; article headlines, timestamps, links and summaries.
lat-hn-hondudiario	https://hondudiario.com/feed/	rss	10	HonduDiario - Honduran news	ホンジュラス：ニュース - HonduDiario - Honduran news	latam_news	news	es	hnd,news,news	3600	Publisher-own news feed from HonduDiario; article headlines, timestamps, links and summaries.
lat-hn-proceso	https://proceso.hn/feed/	rss	100	Proceso Digital - Honduran news	ホンジュラス：ニュース - Proceso Digital - Honduran news	latam_news	news	es	hnd,news,news	3600	Publisher-own news feed from Proceso Digital; article headlines, timestamps, links and summaries.
lat-ht-alterpresse	https://www.alterpresse.org/spip.php?page=backend	rss	21	AlterPresse - Haitian independent news	ハイチ：ニュース - AlterPresse - Haitian independent news	latam_news	news	fr	hti,news,news	3600	Publisher-own news feed from AlterPresse; article headlines, timestamps, links and summaries.
lat-ht-gazette	https://gazettehaiti.com/rss.xml	rss	10	Gazette Haiti - Haitian news	ハイチ：ニュース - Gazette Haiti - Haitian news	latam_news	news	fr	hti,news,news	3600	Publisher-own news feed from Gazette Haiti; article headlines, timestamps, links and summaries.
lat-ht-juno7	https://juno7.ht/feed/	rss	10	Juno7 - Haitian news	ハイチ：ニュース - Juno7 - Haitian news	latam_news	news	fr	hti,news,news	3600	Publisher-own news feed from Juno7; article headlines, timestamps, links and summaries.
lat-ibama-recent	https://dadosabertos.ibama.gov.br/api/3/action/current_package_list_with_resources?limit=100	json:result	76	IBAMA Dados Abertos - recently updated datasets	ブラジル：オープンデータ - IBAMA Dados Abertos - recently updated datasets	latam_data	opendata	pt	bra,opendata,data	21600	CKAN current_package_list_with_resources: most recently modified datasets with their full resource list and download URLs.
lat-ibge-agregados	https://servicodados.ibge.gov.br/api/v3/agregados	json-array	70	IBGE - SIDRA aggregate table index	ブラジル：基礎データ - IBGE - SIDRA aggregate table index	latam_data	reference	pt	bra,reference,data	86400	Index of IBGE SIDRA statistical aggregates with table ids and survey linkage, the entry point for Brazilian official statistics.
lat-ibge-calendario	https://servicodados.ibge.gov.br/api/v3/calendario/?qtd=100	json:items	100	IBGE - statistical release calendar	ブラジル：基礎データ - IBGE - statistical release calendar	latam_data	reference	pt	bra,reference,data	21600	Forthcoming and just-published IBGE statistical releases with product, date and description.
lat-ibge-cnae	https://servicodados.ibge.gov.br/api/v2/cnae/classes	json-array	673	IBGE - CNAE economic activity classes	ブラジル：基礎データ - IBGE - CNAE economic activity classes	latam_data	reference	pt	bra,reference,data	86400	Full CNAE class list, the activity code used on every Brazilian company registration.
lat-ibge-cnae-divisoes	https://servicodados.ibge.gov.br/api/v2/cnae/divisoes	json-array	87	IBGE - CNAE divisions	ブラジル：基礎データ - IBGE - CNAE divisions	latam_data	reference	pt	bra,reference,data	86400	CNAE division level of the Brazilian economic activity classification.
lat-ibge-cnae-grupos	https://servicodados.ibge.gov.br/api/v2/cnae/grupos	json-array	285	IBGE - CNAE groups	ブラジル：基礎データ - IBGE - CNAE groups	latam_data	reference	pt	bra,reference,data	86400	CNAE group level of the Brazilian economic activity classification.
lat-ibge-cnae-secoes	https://servicodados.ibge.gov.br/api/v2/cnae/secoes	json-array	21	IBGE - CNAE sections	ブラジル：基礎データ - IBGE - CNAE sections	latam_data	reference	pt	bra,reference,data	86400	Top-level CNAE sections for classifying Brazilian economic activity.
lat-ibge-distritos	https://servicodados.ibge.gov.br/api/v1/localidades/distritos	json-array	10751	IBGE - districts	ブラジル：基礎データ - IBGE - districts	latam_data	reference	pt	bra,reference,data	86400	Every Brazilian district with code and parent municipality, the finest official administrative unit.
lat-ibge-imediatas	https://servicodados.ibge.gov.br/api/v1/localidades/regioes-imediatas	json-array	510	IBGE - immediate geographic regions	ブラジル：基礎データ - IBGE - immediate geographic regions	latam_data	reference	pt	bra,reference,data	86400	Immediate geographic regions, IBGE's current functional regionalisation of Brazil.
lat-ibge-intermediarias	https://servicodados.ibge.gov.br/api/v1/localidades/regioes-intermediarias	json-array	133	IBGE - intermediate geographic regions	ブラジル：基礎データ - IBGE - intermediate geographic regions	latam_data	reference	pt	bra,reference,data	86400	Intermediate geographic regions used by IBGE for regional statistics.
lat-ibge-meso	https://servicodados.ibge.gov.br/api/v1/localidades/mesorregioes	json-array	137	IBGE - mesoregions	ブラジル：基礎データ - IBGE - mesoregions	latam_data	reference	pt	bra,reference,data	86400	All Brazilian mesoregions with codes and parent state, used to aggregate municipal statistics.
lat-ibge-metadados	https://servicodados.ibge.gov.br/api/v3/agregados/1419/metadados	json:variaveis	4	IBGE - IPCA aggregate metadata	ブラジル：経済 - IBGE - IPCA aggregate metadata	latam_data	economy	pt	bra,economy,data	86400	Variable and classification metadata for the IPCA consumer price aggregate, needed to read the series correctly.
lat-ibge-micro	https://servicodados.ibge.gov.br/api/v1/localidades/microrregioes	json-array	558	IBGE - microregions	ブラジル：基礎データ - IBGE - microregions	latam_data	reference	pt	bra,reference,data	86400	All Brazilian microregions with codes and parent mesoregion.
lat-ibge-noticias	https://servicodados.ibge.gov.br/api/v3/noticias/?qtd=100	json:items	30	IBGE - news and release notes	ブラジル：基礎データ - IBGE - news and release notes	latam_news	reference	pt	bra,reference,news	3600	IBGE newsroom items announcing statistical results, methodology changes and census updates.
lat-ibge-paises	https://servicodados.ibge.gov.br/api/v1/paises	json-array	193	IBGE - country reference table	ブラジル：基礎データ - IBGE - country reference table	latam_data	reference	pt	bra,reference,data	86400	IBGE country register with ISO codes, names in Portuguese and regional groupings.
lat-ibge-pesquisas	https://servicodados.ibge.gov.br/api/v1/pesquisas	json-array	94	IBGE - survey register	ブラジル：基礎データ - IBGE - survey register	latam_data	reference	pt	bra,reference,data	86400	Register of IBGE surveys and their periodicity, linking survey ids to published indicators.
lat-ibge-regioes	https://servicodados.ibge.gov.br/api/v1/localidades/regioes	json-array	5	IBGE - macro regions	ブラジル：基礎データ - IBGE - macro regions	latam_data	reference	pt	bra,reference,data	86400	Brazil's five macro-regions with IBGE codes, the top level of the territorial hierarchy.
lat-ibge-ufs	https://servicodados.ibge.gov.br/api/v1/localidades/estados	json-array	27	IBGE - federative units	ブラジル：基礎データ - IBGE - federative units	latam_data	reference	pt	bra,reference,data	86400	The 27 Brazilian states and federal district with IBGE codes and region membership.
lat-insivumeh-gt	https://insivumeh.gob.gt/feed/	rss	10	INSIVUMEH Guatemala - volcano and weather bulletins	グアテマラ：防災 - INSIVUMEH Guatemala - volcano and weather bulletins	latam_hazard	hazard	es	gtm,hazard,hazard	1800	Guatemala's volcanology, meteorology and hydrology institute: volcanic activity and weather bulletins.
lat-jm-jis-feed	https://jis.gov.jm/feed/	rss	10	Jamaica Information Service - government news	ジャマイカ：政府 - Jamaica Information Service - government news	latam_gov	gov	en	jam,gov,gov	3600	Official Jamaican government news service covering policy, disasters and public safety.
lat-jornada-rss	https://www.jornada.com.mx/rss/edicion.xml	rss	94	La Jornada - front page	メキシコ：ニュース - La Jornada - front page	latam_news	news	es	mex,news,news	3600	Publisher-own news feed from La Jornada; article headlines, timestamps, links and summaries.
lat-kaieteur-gy	https://www.kaieteurnewsonline.com/feed/	rss	25	Kaieteur News - Guyanese news	ガイアナ：ニュース - Kaieteur News - Guyanese news	latam_news	news	en	guy,news,news	3600	Publisher-own news feed from Kaieteur News; article headlines, timestamps, links and summaries.
lat-lasillavacia	https://www.lasillavacia.com/feed/	rss	10	La Silla Vacia - Colombian political analysis	コロンビア：ニュース - La Silla Vacia - Colombian political analysis	latam_news	news	es	col,news,news	3600	Publisher-own news feed from La Silla Vacia; article headlines, timestamps, links and summaries.
lat-latercera2	https://www.latercera.com/arc/outboundfeeds/rss/?outputType=xml	rss	100	La Tercera - Chilean news	チリ：ニュース - La Tercera - Chilean news	latam_news	news	es	chl,news,news	3600	Publisher-own news feed from La Tercera; article headlines, timestamps, links and summaries.
lat-lenouvelliste-ht	https://lenouvelliste.com/rss	rss	27	Le Nouvelliste - Haitian daily	ハイチ：ニュース - Le Nouvelliste - Haitian daily	latam_news	news	fr	hti,news,news	3600	Publisher-own news feed from Le Nouvelliste; article headlines, timestamps, links and summaries.
lat-mercosur-rss	https://www.mercosur.int/feed/	rss	10	MERCOSUR - institutional announcements	ラテンアメリカ・カリブ：政府 - MERCOSUR - institutional announcements	latam_gov	gov	es	lac,gov,gov	21600	MERCOSUR secretariat communiques on summits, tariff decisions and bloc agreements.
lat-mg-ckan-recent	https://dados.mg.gov.br/api/3/action/current_package_list_with_resources?limit=100	json:result	94	Minas Gerais Dados Abertos - recently updated datasets	ブラジル：オープンデータ - Minas Gerais Dados Abertos - recently updated datasets	latam_data	opendata	pt	bra,opendata,data	21600	CKAN current_package_list_with_resources: most recently modified datasets with their full resource list and download URLs.
lat-mg-ckan-search	https://dados.mg.gov.br/api/3/action/package_search?q=saude&rows=100	json:result.results	46	Minas Gerais Dados Abertos - health datasets	ブラジル：オープンデータ - Minas Gerais Dados Abertos - health datasets	latam_data	opendata	pt	bra,opendata,data	43200	CKAN package_search filtered to 'saude': matching dataset titles, organisations and resource download URLs.
lat-montevideo-uy	https://www.montevideo.com.uy/anxml.aspx?58	rss	52	Montevideo Portal - Uruguayan news	ウルグアイ：ニュース - Montevideo Portal - Uruguayan news	latam_news	news	es	ury,news,news	3600	Publisher-own news feed from Montevideo Portal; article headlines, timestamps, links and summaries.
lat-mx-elfinanciero	https://www.elfinanciero.com.mx/arc/outboundfeeds/rss/?outputType=xml	rss	100	El Financiero - Mexican business news	メキシコ：ニュース - El Financiero - Mexican business news	latam_news	news	es	mex,news,news	3600	Publisher-own news feed from El Financiero; article headlines, timestamps, links and summaries.
lat-mx-expansion	https://expansion.mx/rss	rss	45	Expansion - Mexican business news	メキシコ：ニュース - Expansion - Mexican business news	latam_news	news	es	mex,news,news	3600	Publisher-own news feed from Expansion; article headlines, timestamps, links and summaries.
lat-mx-jornada-estados	https://www.jornada.com.mx/rss/estados.xml	rss	9	La Jornada - states section	メキシコ：ニュース - La Jornada - states section	latam_news	news	es	mex,news,news	3600	Publisher-own news feed from La Jornada; article headlines, timestamps, links and summaries.
lat-mx-jornada-mundo	https://www.jornada.com.mx/rss/mundo.xml	rss	13	La Jornada - world section	メキシコ：ニュース - La Jornada - world section	latam_news	news	es	mex,news,news	3600	Publisher-own news feed from La Jornada; article headlines, timestamps, links and summaries.
lat-mx-jornada-politica	https://www.jornada.com.mx/rss/politica.xml	rss	30	La Jornada - politics section	メキシコ：ニュース - La Jornada - politics section	latam_news	news	es	mex,news,news	3600	Publisher-own news feed from La Jornada; article headlines, timestamps, links and summaries.
lat-mx-mexiconews	https://mexiconewsdaily.com/feed/	rss	10	Mexico News Daily - English-language Mexico coverage	メキシコ：ニュース - Mexico News Daily - English-language Mexico coverage	latam_news	news	en	mex,news,news	3600	Publisher-own news feed from Mexico News Daily; article headlines, timestamps, links and summaries.
lat-mx-quinto	https://www.quintoelab.org/feed	rss	3	Quinto Elemento Lab - Mexican investigative journalism	メキシコ：ニュース - Quinto Elemento Lab - Mexican investigative journalism	latam_news	news	es	mex,news,news	3600	Publisher-own news feed from Quinto Elemento Lab; article headlines, timestamps, links and summaries.
lat-mx-wscatgeo-estados	https://gaia.inegi.org.mx/wscatgeo/mgee/	json:datos	32	INEGI - state boundaries and codes	メキシコ：基礎データ - INEGI - state boundaries and codes	latam_data	reference	es	mex,reference,data	86400	INEGI catalogue of Mexican states with official codes, names and geographic extent.
lat-mx-wscatgeo-mun	https://gaia.inegi.org.mx/wscatgeo/mgem/09	json:datos	16	INEGI - municipalities of Mexico City	メキシコ：基礎データ - INEGI - municipalities of Mexico City	latam_data	reference	es	mex,reference,data	86400	INEGI municipality (alcaldia) catalogue for Mexico City with codes and extents.
lat-mx-wscatgeo-mun2	https://gaia.inegi.org.mx/wscatgeo/mgem/14	json:datos	125	INEGI - municipalities of Guerrero	メキシコ：基礎データ - INEGI - municipalities of Guerrero	latam_data	reference	es	mex,reference,data	86400	INEGI municipality catalogue for Guerrero state with codes and geographic extents.
lat-mx-wscatgeo-mun3	https://gaia.inegi.org.mx/wscatgeo/mgem/15	json:datos	125	INEGI - municipalities of Mexico State	メキシコ：基礎データ - INEGI - municipalities of Mexico State	latam_data	reference	es	mex,reference,data	86400	INEGI municipality catalogue for Estado de Mexico with codes and geographic extents.
lat-mx-wscatgeo-mun4	https://gaia.inegi.org.mx/wscatgeo/mgem/19	json:datos	51	INEGI - municipalities of Nuevo Leon	メキシコ：基礎データ - INEGI - municipalities of Nuevo Leon	latam_data	reference	es	mex,reference,data	86400	INEGI municipality catalogue for Nuevo Leon with codes and geographic extents.
lat-mx-wscatgeo-mun5	https://gaia.inegi.org.mx/wscatgeo/mgem/30	json:datos	212	INEGI - municipalities of Veracruz	メキシコ：基礎データ - INEGI - municipalities of Veracruz	latam_data	reference	es	mex,reference,data	86400	INEGI municipality catalogue for Veracruz with codes and geographic extents.
lat-mx-zetatijuana	https://zetatijuana.com/feed/	rss	10	Zeta Tijuana - border and organised crime reporting	メキシコ：ニュース - Zeta Tijuana - border and organised crime reporting	latam_news	news	es	mex,news,news	3600	Publisher-own news feed from Zeta Tijuana; article headlines, timestamps, links and summaries.
lat-ni-bcn	https://www.bcn.gob.ni/rss.xml	rss	10	Banco Central de Nicaragua - announcements	ニカラグア：経済 - Banco Central de Nicaragua - announcements	latam_gov	economy	es	nic,economy,gov	21600	Nicaraguan central bank publications on monetary statistics, reserves and exchange policy.
lat-ni-canal10	https://www.canal10.com.ni/feed/	rss	20	Canal 10 Nicaragua - news	ニカラグア：ニュース - Canal 10 Nicaragua - news	latam_news	news	es	nic,news,news	3600	Publisher-own news feed from Canal 10 Nicaragua; article headlines, timestamps, links and summaries.
lat-ni-despacho505	https://www.despacho505.com/feed/	rss	10	Despacho 505 - Nicaraguan independent news	ニカラグア：ニュース - Despacho 505 - Nicaraguan independent news	latam_news	news	es	nic,news,news	3600	Publisher-own news feed from Despacho 505; article headlines, timestamps, links and summaries.
lat-ni-investiga	https://nicaraguainvestiga.com/feed/	rss	13	Nicaragua Investiga - independent news	ニカラグア：ニュース - Nicaragua Investiga - independent news	latam_news	news	es	nic,news,news	3600	Publisher-own news feed from Nicaragua Investiga; article headlines, timestamps, links and summaries.
lat-pa-canal	https://pancanal.com/feed/	rss	12	Panama Canal Authority - news feed	パナマ：交通 - Panama Canal Authority - news feed	latam_gov	transport	es	pan,transport,gov	3600	RSS feed of Panama Canal Authority announcements including advisories to shipping.
lat-pa-ckan-economia	https://www.datosabiertos.gob.pa/api/3/action/package_search?q=economia&rows=100	json:result.results	100	Datos Abiertos Panama - economy datasets	パナマ：オープンデータ - Datos Abiertos Panama - economy datasets	latam_data	opendata	es	pan,opendata,data	43200	CKAN package_search filtered to 'economia': matching dataset titles, organisations and resource download URLs.
lat-pa-ckan-recent	https://www.datosabiertos.gob.pa/api/3/action/current_package_list_with_resources?limit=100	json:result	100	Datos Abiertos Panama - recently updated datasets	パナマ：オープンデータ - Datos Abiertos Panama - recently updated datasets	latam_data	opendata	es	pan,opendata,data	21600	CKAN current_package_list_with_resources: most recently modified datasets with their full resource list and download URLs.
lat-pa-ckan-salud	https://www.datosabiertos.gob.pa/api/3/action/package_search?q=salud&rows=100	json:result.results	100	Datos Abiertos Panama - health datasets	パナマ：オープンデータ - Datos Abiertos Panama - health datasets	latam_data	opendata	es	pan,opendata,data	43200	CKAN package_search filtered to 'salud': matching dataset titles, organisations and resource download URLs.
lat-pa-ckan-seguridad	https://www.datosabiertos.gob.pa/api/3/action/package_search?q=seguridad&rows=100	json:result.results	75	Datos Abiertos Panama - public-security datasets	パナマ：オープンデータ - Datos Abiertos Panama - public-security datasets	latam_data	opendata	es	pan,opendata,data	43200	CKAN package_search filtered to 'seguridad': matching dataset titles, organisations and resource download URLs.
lat-pa-ckan-transporte	https://www.datosabiertos.gob.pa/api/3/action/package_search?q=transporte&rows=100	json:result.results	100	Datos Abiertos Panama - transport datasets	パナマ：オープンデータ - Datos Abiertos Panama - transport datasets	latam_data	opendata	es	pan,opendata,data	43200	CKAN package_search filtered to 'transporte': matching dataset titles, organisations and resource download URLs.
lat-pa-sinaproc-feed	https://www.sinaproc.gob.pa/feed/	rss	10	SINAPROC Panama - civil protection bulletin	パナマ：防災 - SINAPROC Panama - civil protection bulletin	latam_hazard	hazard	es	pan,hazard,hazard	1800	RSS bulletin from Panama's national civil protection system.
lat-pbh-ckan-recent	https://ckan.pbh.gov.br/api/3/action/current_package_list_with_resources?limit=100	json:result	100	Belo Horizonte Dados Abertos - recently updated datasets	ブラジル：オープンデータ - Belo Horizonte Dados Abertos - recently updated datasets	latam_data	opendata	pt	bra,opendata,data	21600	CKAN current_package_list_with_resources: most recently modified datasets with their full resource list and download URLs.
lat-pe-bcrp-ipc	https://estadisticas.bcrp.gob.pe/estadisticas/series/api/PN01270PM/json	json:periods	60	Banco Central de Reserva del Peru - consumer price index	ペルー：経済 - Banco Central de Reserva del Peru - consumer price index	latam_data	economy	es	per,economy,data	86400	Monthly Lima consumer price index series from the BCRP statistics API.
lat-pe-bcrp-pbi	https://estadisticas.bcrp.gob.pe/estadisticas/series/api/PN01770AM/json	json:periods	60	Banco Central de Reserva del Peru - GDP series	ペルー：経済 - Banco Central de Reserva del Peru - GDP series	latam_data	economy	es	per,economy,data	86400	Monthly Peruvian GDP series from the BCRP statistics API.
lat-pe-bcrp-reservas	https://estadisticas.bcrp.gob.pe/estadisticas/series/api/PN00026MM/json	json:periods	60	Banco Central de Reserva del Peru - international reserves	ペルー：経済 - Banco Central de Reserva del Peru - international reserves	latam_data	economy	es	per,economy,data	86400	Net international reserves held by the Peruvian central bank, monthly series.
lat-pe-bcrp-tc	https://estadisticas.bcrp.gob.pe/estadisticas/series/api/PD04640PD/json	json:periods	98	Banco Central de Reserva del Peru - exchange rate series	ペルー：経済 - Banco Central de Reserva del Peru - exchange rate series	latam_data	economy	es	per,economy,data	21600	Daily PEN/USD interbank exchange rate series from the BCRP statistics API.
lat-pe-elcomercio-politica	https://elcomercio.pe/arc/outboundfeeds/rss/category/politica/?outputType=xml	rss	26	El Comercio Peru - politics section	ペルー：ニュース - El Comercio Peru - politics section	latam_news	news	es	per,news,news	3600	Publisher-own news feed from El Comercio Peru; article headlines, timestamps, links and summaries.
lat-pe-gestion-economia	https://gestion.pe/arc/outboundfeeds/rss/category/economia/?outputType=xml	rss	57	Gestion - Peruvian economy section	ペルー：ニュース - Gestion - Peruvian economy section	latam_news	news	es	per,news,news	3600	Publisher-own news feed from Gestion; article headlines, timestamps, links and summaries.
lat-pe-idl	https://www.idl-reporteros.pe/feed/	rss	10	IDL-Reporteros - Peruvian investigative journalism	ペルー：ニュース - IDL-Reporteros - Peruvian investigative journalism	latam_news	news	es	per,news,news	3600	Publisher-own news feed from IDL-Reporteros; article headlines, timestamps, links and summaries.
lat-py-abc-politica	https://www.abc.com.py/arc/outboundfeeds/rss/category/politica/?outputType=xml	rss	25	ABC Color - Paraguayan politics section	パラグアイ：ニュース - ABC Color - Paraguayan politics section	latam_news	news	es	pry,news,news	3600	Publisher-own news feed from ABC Color; article headlines, timestamps, links and summaries.
