id	url	kind	items	name	name_ja	collector	category	lang	tags	interval	description	_verdict	_note
gb-data-gov-uk-org-angus-council	https://data.gov.uk/api/3/action/package_search?fq=organization:angus-council&rows=100	json:result.results		Data.gov.uk — org-angus-council (United Kingdom)		gb_opendata	opendata	en	gb,ckan,opendata,org-angus-council	86400	Everything published by Angus Council on this portal: every dataset with its resources, licence, tags and last-modified date. Served by the CKAN platform at data.gov.uk.	EMPTY_RESULTSET	{"help": "https://ckan.publishing.service.gov.uk/api/3/action/help_show?name=package_search", "succe
gb-data-gov-uk-org-army-command	https://data.gov.uk/api/3/action/package_search?fq=organization:army-command&rows=100	json:result.results		Data.gov.uk — org-army-command (United Kingdom)		gb_opendata	opendata	en	gb,ckan,opendata,org-army-command	86400	Everything published by Army Command on this portal: every dataset with its resources, licence, tags and last-modified date. Served by the CKAN platform at data.gov.uk.	EMPTY_RESULTSET	{"help": "https://ckan.publishing.service.gov.uk/api/3/action/help_show?name=package_search", "succe
gb-data-gov-uk-org-ashfield-district-council	https://data.gov.uk/api/3/action/package_search?fq=organization:ashfield-district-council&rows=100	json:result.results		Data.gov.uk — org-ashfield-district-council (United Kingdom)		gb_opendata	opendata	en	gb,ckan,opendata,org-ashfield-district-council	86400	Everything published by Ashfield District Council on this portal: every dataset with its resources, licence, tags and last-modified date. Served by the CKAN platform at data.gov.uk.	EMPTY_RESULTSET	{"help": "https://ckan.publishing.service.gov.uk/api/3/action/help_show?name=package_search", "succe
it-dati-emilia-romagna-it-datasets	https://dati.emilia-romagna.it/api/3/action/package_search?rows=100	json:result.results		dati.emilia-romagna.it — datasets (Italy)		it_opendata	opendata	it	it,ckan,opendata,datasets	86400	Dataset catalogue: title, notes, organization, licence, tags, resource list and modification dates for every published dataset. Served by the CKAN platform at dati.emilia-romagna.it.	TIMEOUT	timeout
it-dati-emilia-romagna-it-orgs	https://dati.emilia-romagna.it/api/3/action/organization_list?all_fields=true	json:result		dati.emilia-romagna.it — orgs (Italy)		it_opendata	opendata	it	it,ckan,opendata,orgs	86400	Every publishing organisation on the portal with its title, description, package count and image. Served by the CKAN platform at dati.emilia-romagna.it.	TIMEOUT	timeout
it-dati-emilia-romagna-it-groups	https://dati.emilia-romagna.it/api/3/action/group_list?all_fields=true	json:result		dati.emilia-romagna.it — groups (Italy)		it_opendata	opendata	it	it,ckan,opendata,groups	86400	Thematic groups/collections declared by the portal. Served by the CKAN platform at dati.emilia-romagna.it.	TIMEOUT	timeout
it-dati-emilia-romagna-it-tags	https://dati.emilia-romagna.it/api/3/action/tag_list	json:result		dati.emilia-romagna.it — tags (Italy)		it_opendata	opendata	it	it,ckan,opendata,tags	86400	The portal's full controlled vocabulary of dataset tags. Served by the CKAN platform at dati.emilia-romagna.it.	TIMEOUT	timeout
it-dati-emilia-romagna-it-activity	https://dati.emilia-romagna.it/api/3/action/recently_changed_packages_activity_list?limit=100	json:result		dati.emilia-romagna.it — activity (Italy)		it_opendata	opendata	it	it,ckan,opendata,activity	86400	Recent publish/update activity — what this authority changed and when, which is the change-detection signal behind the catalogue. Served by the CKAN platform at dati.emilia-romagna.it.	TIMEOUT	timeout
us-datacatalog-cookcountyil-gov-views	https://datacatalog.cookcountyil.gov/api/views/metadata/v1	json-array		Open Data Portal for Cook County Government — views (United States)		us_opendata	opendata	en	us,socrata,opendata,views	86400	Per-view metadata for every dataset on the domain. Served by the SOCRATA platform at datacatalog.cookcountyil.gov.	HTTP_ERR	Server Error
it-dati-toscana-it-orgs	https://dati.toscana.it/api/3/action/organization_list?all_fields=true	json:result		Open Data Regione Toscana — orgs (Italy)		it_opendata	opendata	it	it,ckan,opendata,orgs	86400	Every publishing organisation on the portal with its title, description, package count and image. Served by the CKAN platform at dati.toscana.it.	HTTP_ERR	INTERNAL SERVER ERROR
it-dati-toscana-it-activity	https://dati.toscana.it/api/3/action/recently_changed_packages_activity_list?limit=100	json:result		Open Data Regione Toscana — activity (Italy)		it_opendata	opendata	it	it,ckan,opendata,activity	86400	Recent publish/update activity — what this authority changed and when, which is the change-detection signal behind the catalogue. Served by the CKAN platform at dati.toscana.it.	HTTP_ERR	BAD REQUEST
it-dati-trentino-it-orgs	https://dati.trentino.it/api/3/action/organization_list?all_fields=true	json:result		Open Data Trentino — orgs (Italy)		it_opendata	opendata	it	it,ckan,opendata,orgs	86400	Every publishing organisation on the portal with its title, description, package count and image. Served by the CKAN platform at dati.trentino.it.	HTTP_ERR	INTERNAL SERVER ERROR
us-data-ny-gov-views	https://data.ny.gov/api/views/metadata/v1	json-array		Open New York — views (United States)		us_opendata	opendata	en	us,socrata,opendata,views	86400	Per-view metadata for every dataset on the domain. Served by the SOCRATA platform at data.ny.gov.	TIMEOUT	timeout
hu-www-opendata-hu-org-c4hu	https://www.opendata.hu/api/3/action/package_search?fq=organization:c4hu&rows=100	json:result.results		Opendata.hu — org-c4hu (Hungary)		hu_opendata	opendata	hu	hu,ckan,opendata,org-c4hu	86400	Everything published by Code for Hungary on this portal: every dataset with its resources, licence, tags and last-modified date. Served by the CKAN platform at www.opendata.hu.	EMPTY_RESULTSET	{"help": "\n Searches for packages satisfying a given search criteria.\n\n This action accepts
hu-www-opendata-hu-org-vume-ai	https://www.opendata.hu/api/3/action/package_search?fq=organization:vume-ai&rows=100	json:result.results		Opendata.hu — org-vume-ai (Hungary)		hu_opendata	opendata	hu	hu,ckan,opendata,org-vume-ai	86400	Everything published by Vume AI on this portal: every dataset with its resources, licence, tags and last-modified date. Served by the CKAN platform at www.opendata.hu.	EMPTY_RESULTSET	{"help": "\n Searches for packages satisfying a given search criteria.\n\n This action accepts
si-podatki-gov-si-activity	https://podatki.gov.si/api/3/action/recently_changed_packages_activity_list?limit=100	json:result		podatki.gov.si — activity (Slovenia)		si_opendata	opendata	sl	si,ckan,opendata,activity	86400	Recent publish/update activity — what this authority changed and when, which is the change-detection signal behind the catalogue. Served by the CKAN platform at podatki.gov.si.	EMPTY_RESULTSET	{ "help": "https://podatki.gov.si/api/3/action/help_show?name=recently_changed_packages_activity
lv-data-gov-lv-activity	https://data.gov.lv/api/3/action/recently_changed_packages_activity_list?limit=100	json:result		data.gov.lv — activity (Latvia)		lv_opendata	opendata	lv	lv,ckan,opendata,activity	86400	Recent publish/update activity — what this authority changed and when, which is the change-detection signal behind the catalogue. Served by the CKAN platform at data.gov.lv.	HTTP_ERR	BAD REQUEST
lv-data-gov-lv-org-as-latrailnet	https://data.gov.lv/api/3/action/package_search?fq=organization:as-latrailnet&rows=100	json:result.results		data.gov.lv — org-as-latrailnet (Latvia)		lv_opendata	opendata	lv	lv,ckan,opendata,org-as-latrailnet	86400	Everything published by AS "LatRailNet" on this portal: every dataset with its resources, licence, tags and last-modified date. Served by the CKAN platform at data.gov.lv.	EMPTY_RESULTSET	{"help": "https://data.gov.lv/dati/api/3/action/help_show?name=package_search", "success": true, "re
lv-data-gov-lv-org-balozu-komunala-saimnieciba	https://data.gov.lv/api/3/action/package_search?fq=organization:balozu-komunala-saimnieciba&rows=100	json:result.results		data.gov.lv — org-balozu-komunala-saimnieciba (Latvia)		lv_opendata	opendata	lv	lv,ckan,opendata,org-balozu-komunala-saimnieciba	86400	Everything published by Baložu komunālā saimniecība on this portal: every dataset with its resources, licence, tags and last-modified date. Served by the CKAN platform at data.gov.lv.	EMPTY_RESULTSET	{"help": "https://data.gov.lv/dati/api/3/action/help_show?name=package_search", "success": true, "re
lv-data-gov-lv-org-mdk	https://data.gov.lv/api/3/action/package_search?fq=organization:mdk&rows=100	json:result.results		data.gov.lv — org-mdk (Latvia)		lv_opendata	opendata	lv	lv,ckan,opendata,org-mdk	86400	Everything published by ĢDS Metadatu katalogs on this portal: every dataset with its resources, licence, tags and last-modified date. Served by the CKAN platform at data.gov.lv.	EMPTY_RESULTSET	{"help": "https://data.gov.lv/dati/api/3/action/help_show?name=package_search", "success": true, "re
lv-data-gov-lv-org-ieksejas-drosibas-birojs	https://data.gov.lv/api/3/action/package_search?fq=organization:ieksejas-drosibas-birojs&rows=100	json:result.results		data.gov.lv — org-ieksejas-drosibas-birojs (Latvia)		lv_opendata	opendata	lv	lv,ckan,opendata,org-ieksejas-drosibas-birojs	86400	Everything published by Iekšējās drošības birojs on this portal: every dataset with its resources, licence, tags and last-modified date. Served by the CKAN platform at data.gov.lv.	EMPTY_RESULTSET	{"help": "https://data.gov.lv/dati/api/3/action/help_show?name=package_search", "success": true, "re
lu-data-public-lu-reuses	https://data.public.lu/api/1/reuses/?page_size=100	json:data		data.public.lu — reuses (Luxembourg)		lu_opendata	opendata	fr	lu,udata,opendata,reuses	86400	Declared reuses — who is building on this data and what they built, which is the downstream-attribution signal. Served by the UDATA platform at data.public.lu.	TOO_BIG	over 8MB
uk-ckan-publishing-service-gov-uk-groups	https://ckan.publishing.service.gov.uk/api/3/action/group_list?all_fields=true	json:result		ckan.publishing.service.gov.uk — groups (United Kingdom)		uk_opendata	opendata	en	uk,ckan,opendata,groups	86400	Thematic groups/collections declared by the portal. Served by the CKAN platform at ckan.publishing.service.gov.uk.	HTTP_ERR	Forbidden
uk-ckan-publishing-service-gov-uk-tags	https://ckan.publishing.service.gov.uk/api/3/action/tag_list	json:result		ckan.publishing.service.gov.uk — tags (United Kingdom)		uk_opendata	opendata	en	uk,ckan,opendata,tags	86400	The portal's full controlled vocabulary of dataset tags. Served by the CKAN platform at ckan.publishing.service.gov.uk.	HTTP_ERR	Forbidden
uk-ckan-publishing-service-gov-uk-activity	https://ckan.publishing.service.gov.uk/api/3/action/recently_changed_packages_activity_list?limit=100	json:result		ckan.publishing.service.gov.uk — activity (United Kingdom)		uk_opendata	opendata	en	uk,ckan,opendata,activity	86400	Recent publish/update activity — what this authority changed and when, which is the change-detection signal behind the catalogue. Served by the CKAN platform at ckan.publishing.service.gov.uk.	HTTP_ERR	Forbidden
uk-ckan-publishing-service-gov-uk-org-3c-shared-services	https://ckan.publishing.service.gov.uk/api/3/action/package_search?fq=organization:3c-shared-services&rows=100	json:result.results		ckan.publishing.service.gov.uk — org-3c-shared-services (United Kingdom)		uk_opendata	opendata	en	uk,ckan,opendata,org-3c-shared-services	86400	Everything published by 3C Shared Services  on this portal: every dataset with its resources, licence, tags and last-modified date. Served by the CKAN platform at ckan.publishing.service.gov.uk.	EMPTY_RESULTSET	{"help": "https://ckan.publishing.service.gov.uk/api/3/action/help_show?name=package_search", "succe
uk-ckan-publishing-service-gov-uk-org-aberdeenshire-council	https://ckan.publishing.service.gov.uk/api/3/action/package_search?fq=organization:aberdeenshire-council&rows=100	json:result.results		ckan.publishing.service.gov.uk — org-aberdeenshire-council (United Kingdom)		uk_opendata	opendata	en	uk,ckan,opendata,org-aberdeenshire-council	86400	Everything published by Aberdeenshire Council on this portal: every dataset with its resources, licence, tags and last-modified date. Served by the CKAN platform at ckan.publishing.service.gov.uk.	EMPTY_RESULTSET	{"help": "https://ckan.publishing.service.gov.uk/api/3/action/help_show?name=package_search", "succe
uk-ckan-publishing-service-gov-uk-org-advanced-research-and-invention-agency	https://ckan.publishing.service.gov.uk/api/3/action/package_search?fq=organization:advanced-research-and-invention-agency&rows=100	json:result.results		ckan.publishing.service.gov.uk — org-advanced-research-and-invention-agency (United Kingdom)		uk_opendata	opendata	en	uk,ckan,opendata,org-advanced-research-and-invention-agency	86400	Everything published by Advanced Research and Invention Agency on this portal: every dataset with its resources, licence, tags and last-modified date. Served by the CKAN platform at ckan.publishing.service.gov.uk.	EMPTY_RESULTSET	{"help": "https://ckan.publishing.service.gov.uk/api/3/action/help_show?name=package_search", "succe
uk-ckan-publishing-service-gov-uk-org-air-command	https://ckan.publishing.service.gov.uk/api/3/action/package_search?fq=organization:air-command&rows=100	json:result.results		ckan.publishing.service.gov.uk — org-air-command (United Kingdom)		uk_opendata	opendata	en	uk,ckan,opendata,org-air-command	86400	Everything published by Air Command on this portal: every dataset with its resources, licence, tags and last-modified date. Served by the CKAN platform at ckan.publishing.service.gov.uk.	EMPTY_RESULTSET	{"help": "https://ckan.publishing.service.gov.uk/api/3/action/help_show?name=package_search", "succe
uk-ckan-publishing-service-gov-uk-org-angus-council	https://ckan.publishing.service.gov.uk/api/3/action/package_search?fq=organization:angus-council&rows=100	json:result.results		ckan.publishing.service.gov.uk — org-angus-council (United Kingdom)		uk_opendata	opendata	en	uk,ckan,opendata,org-angus-council	86400	Everything published by Angus Council on this portal: every dataset with its resources, licence, tags and last-modified date. Served by the CKAN platform at ckan.publishing.service.gov.uk.	EMPTY_RESULTSET	{"help": "https://ckan.publishing.service.gov.uk/api/3/action/help_show?name=package_search", "succe
uk-ckan-publishing-service-gov-uk-org-army-command	https://ckan.publishing.service.gov.uk/api/3/action/package_search?fq=organization:army-command&rows=100	json:result.results		ckan.publishing.service.gov.uk — org-army-command (United Kingdom)		uk_opendata	opendata	en	uk,ckan,opendata,org-army-command	86400	Everything published by Army Command on this portal: every dataset with its resources, licence, tags and last-modified date. Served by the CKAN platform at ckan.publishing.service.gov.uk.	EMPTY_RESULTSET	{"help": "https://ckan.publishing.service.gov.uk/api/3/action/help_show?name=package_search", "succe
uk-ckan-publishing-service-gov-uk-org-ashfield-district-council	https://ckan.publishing.service.gov.uk/api/3/action/package_search?fq=organization:ashfield-district-council&rows=100	json:result.results		ckan.publishing.service.gov.uk — org-ashfield-district-council (United Kingdom)		uk_opendata	opendata	en	uk,ckan,opendata,org-ashfield-district-council	86400	Everything published by Ashfield District Council on this portal: every dataset with its resources, licence, tags and last-modified date. Served by the CKAN platform at ckan.publishing.service.gov.uk.	EMPTY_RESULTSET	{"help": "https://ckan.publishing.service.gov.uk/api/3/action/help_show?name=package_search", "succe
us-data-delaware-gov-views	https://data.delaware.gov/api/views/metadata/v1	json-array		data.delaware.gov — views (United States)		us_opendata	opendata	en	us,socrata,opendata,views	86400	Per-view metadata for every dataset on the domain. Served by the SOCRATA platform at data.delaware.gov.	HTTP_ERR	Server Error
jp-catalog-data-metro-tokyo-lg-jp-activity	https://catalog.data.metro.tokyo.lg.jp/api/3/action/recently_changed_packages_activity_list?limit=100	json:result		catalog.data.metro.tokyo.lg.jp — activity (Japan)		jp_opendata	opendata	ja	jp,ckan,opendata,activity	86400	Recent publish/update activity — what this authority changed and when, which is the change-detection signal behind the catalogue. Served by the CKAN platform at catalog.data.metro.tokyo.lg.jp.	HTTP_ERR	BAD REQUEST
jp-data-city-yokohama-lg-jp-org-o0190	https://data.city.yokohama.lg.jp/api/3/action/package_search?fq=organization:o0190&rows=100	json:result.results		data.city.yokohama.lg.jp — org-o0190 (Japan)		jp_opendata	opendata	ja	jp,ckan,opendata,org-o0190	86400	Everything published by 脱炭素・GREEN×EXPO推進局 on this portal: every dataset with its resources, licence, tags and last-modified date. Served by the CKAN platform at data.city.yokohama.lg.jp.	EMPTY_RESULTSET	{"help": "https://data.city.yokohama.lg.jp/api/3/action/help_show?name=package_search", "success": t
us-opendata-maryland-gov-views	https://opendata.maryland.gov/api/views/metadata/v1	json-array		opendata.maryland.gov — views (United States)		us_opendata	opendata	en	us,socrata,opendata,views	86400	Per-view metadata for every dataset on the domain. Served by the SOCRATA platform at opendata.maryland.gov.	TIMEOUT	timeout
us-healthdata-gov-views	https://healthdata.gov/api/views/metadata/v1	json-array		healthdata.gov — views (United States)		us_opendata	opendata	en	us,socrata,opendata,views	86400	Per-view metadata for every dataset on the domain. Served by the SOCRATA platform at healthdata.gov.	TIMEOUT	timeout
de-datenregister-berlin-de-org-abteilung-gleichstellung	https://datenregister.berlin.de/api/3/action/package_search?fq=organization:abteilung-gleichstellung&rows=100	json:result.results		datenregister.berlin.de — org-abteilung-gleichstellung (Germany)		de_opendata	opendata	de	de,ckan,opendata,org-abteilung-gleichstellung	86400	Everything published by Abteilung Gleichstellung on this portal: every dataset with its resources, licence, tags and last-modified date. Served by the CKAN platform at datenregister.berlin.de.	EMPTY_RESULTSET	{"help": "https://datenregister.berlin.de/api/3/action/help_show?name=package_search", "success": tr
de-datenregister-berlin-de-org-berliner-vermessungsamter	https://datenregister.berlin.de/api/3/action/package_search?fq=organization:berliner-vermessungsamter&rows=100	json:result.results		datenregister.berlin.de — org-berliner-vermessungsamter (Germany)		de_opendata	opendata	de	de,ckan,opendata,org-berliner-vermessungsamter	86400	Everything published by Berliner Vermessungsämter on this portal: every dataset with its resources, licence, tags and last-modified date. Served by the CKAN platform at datenregister.berlin.de.	EMPTY_RESULTSET	{"help": "https://datenregister.berlin.de/api/3/action/help_show?name=package_search", "success": tr
de-datenregister-berlin-de-org-bezirksamt-spandau	https://datenregister.berlin.de/api/3/action/package_search?fq=organization:bezirksamt-spandau&rows=100	json:result.results		datenregister.berlin.de — org-bezirksamt-spandau (Germany)		de_opendata	opendata	de	de,ckan,opendata,org-bezirksamt-spandau	86400	Everything published by Bezirksamt Spandau on this portal: every dataset with its resources, licence, tags and last-modified date. Served by the CKAN platform at datenregister.berlin.de.	EMPTY_RESULTSET	{"help": "https://datenregister.berlin.de/api/3/action/help_show?name=package_search", "success": tr
de-ckan-govdata-de-orgs	https://ckan.govdata.de/api/3/action/organization_list?all_fields=true	json:result		ckan.govdata.de — orgs (Germany)		de_opendata	opendata	de	de,ckan,opendata,orgs	86400	Every publishing organisation on the portal with its title, description, package count and image. Served by the CKAN platform at ckan.govdata.de.	NET_ERR	[Errno 111] Connection refused
de-ckan-govdata-de-groups	https://ckan.govdata.de/api/3/action/group_list?all_fields=true	json:result		ckan.govdata.de — groups (Germany)		de_opendata	opendata	de	de,ckan,opendata,groups	86400	Thematic groups/collections declared by the portal. Served by the CKAN platform at ckan.govdata.de.	NET_ERR	[Errno 111] Connection refused
de-ckan-govdata-de-tags	https://ckan.govdata.de/api/3/action/tag_list	json:result		ckan.govdata.de — tags (Germany)		de_opendata	opendata	de	de,ckan,opendata,tags	86400	The portal's full controlled vocabulary of dataset tags. Served by the CKAN platform at ckan.govdata.de.	NET_ERR	[Errno 111] Connection refused
de-ckan-govdata-de-activity	https://ckan.govdata.de/api/3/action/recently_changed_packages_activity_list?limit=100	json:result		ckan.govdata.de — activity (Germany)		de_opendata	opendata	de	de,ckan,opendata,activity	86400	Recent publish/update activity — what this authority changed and when, which is the change-detection signal behind the catalogue. Served by the CKAN platform at ckan.govdata.de.	NET_ERR	[Errno 111] Connection refused
de-ckan-govdata-de-org-auswaertiges-amt	https://ckan.govdata.de/api/3/action/package_search?fq=organization:auswaertiges-amt&rows=100	json:result.results		ckan.govdata.de — org-auswaertiges-amt (Germany)		de_opendata	opendata	de	de,ckan,opendata,org-auswaertiges-amt	86400	Everything published by Auswärtiges Amt on this portal: every dataset with its resources, licence, tags and last-modified date. Served by the CKAN platform at ckan.govdata.de.	NET_ERR	[Errno 111] Connection refused
de-ckan-govdata-de-org-berlin-open-data	https://ckan.govdata.de/api/3/action/package_search?fq=organization:berlin-open-data&rows=100	json:result.results		ckan.govdata.de — org-berlin-open-data (Germany)		de_opendata	opendata	de	de,ckan,opendata,org-berlin-open-data	86400	Everything published by Berlin Open Data on this portal: every dataset with its resources, licence, tags and last-modified date. Served by the CKAN platform at ckan.govdata.de.	NET_ERR	[Errno 111] Connection refused
de-ckan-govdata-de-org-bundesagentur-fur-arbeit	https://ckan.govdata.de/api/3/action/package_search?fq=organization:bundesagentur-fur-arbeit&rows=100	json:result.results		ckan.govdata.de — org-bundesagentur-fur-arbeit (Germany)		de_opendata	opendata	de	de,ckan,opendata,org-bundesagentur-fur-arbeit	86400	Everything published by Bundesagentur für Arbeit on this portal: every dataset with its resources, licence, tags and last-modified date. Served by the CKAN platform at ckan.govdata.de.	NET_ERR	timed out
de-ckan-govdata-de-org-bundesamt-fur-bauwesen-und-raumordnung-b	https://ckan.govdata.de/api/3/action/package_search?fq=organization:bundesamt-fur-bauwesen-und-raumordnung-bbr&rows=100	json:result.results		ckan.govdata.de — org-bundesamt-fur-bauwesen-und-raumordnung-b (Germany)		de_opendata	opendata	de	de,ckan,opendata,org-bundesamt-fur-bauwesen-und-raumordnung-b	86400	Everything published by Bundesamt für Bauwesen und Raumordnung (BBR) on this portal: every dataset with its resources, licence, tags and last-modified date. Served by the CKAN platform at ckan.govdata.de.	NET_ERR	timed out
de-ckan-govdata-de-org-bundesamt-fur-justiz	https://ckan.govdata.de/api/3/action/package_search?fq=organization:bundesamt-fur-justiz&rows=100	json:result.results		ckan.govdata.de — org-bundesamt-fur-justiz (Germany)		de_opendata	opendata	de	de,ckan,opendata,org-bundesamt-fur-justiz	86400	Everything published by Bundesamt für Justiz on this portal: every dataset with its resources, licence, tags and last-modified date. Served by the CKAN platform at ckan.govdata.de.	NET_ERR	timed out
de-ckan-govdata-de-org-bvamt	https://ckan.govdata.de/api/3/action/package_search?fq=organization:bvamt&rows=100	json:result.results		ckan.govdata.de — org-bvamt (Germany)		de_opendata	opendata	de	de,ckan,opendata,org-bvamt	86400	Everything published by Bundesamt für Soziale Sicherung on this portal: every dataset with its resources, licence, tags and last-modified date. Served by the CKAN platform at ckan.govdata.de.	NET_ERR	timed out
de-ckan-govdata-de-org-bundesamt-fur-strahlenschutz	https://ckan.govdata.de/api/3/action/package_search?fq=organization:bundesamt-fur-strahlenschutz&rows=100	json:result.results		ckan.govdata.de — org-bundesamt-fur-strahlenschutz (Germany)		de_opendata	opendata	de	de,ckan,opendata,org-bundesamt-fur-strahlenschutz	86400	Everything published by Bundesamt für Strahlenschutz on this portal: every dataset with its resources, licence, tags and last-modified date. Served by the CKAN platform at ckan.govdata.de.	NET_ERR	timed out
de-ckan-govdata-de-org-bvl	https://ckan.govdata.de/api/3/action/package_search?fq=organization:bvl&rows=100	json:result.results		ckan.govdata.de — org-bvl (Germany)		de_opendata	opendata	de	de,ckan,opendata,org-bvl	86400	Everything published by Bundesamt für Verbraucherschutz und Lebensmittelsicherheit on this portal: every dataset with its resources, licence, tags and last-modified date. Served by the CKAN platform at ckan.govdata.de.	NET_ERR	[Errno 111] Connection refused
de-ckan-govdata-de-org-bafa	https://ckan.govdata.de/api/3/action/package_search?fq=organization:bafa&rows=100	json:result.results		ckan.govdata.de — org-bafa (Germany)		de_opendata	opendata	de	de,ckan,opendata,org-bafa	86400	Everything published by Bundesamt für Wirtschaft und Ausfuhrkontrolle on this portal: every dataset with its resources, licence, tags and last-modified date. Served by the CKAN platform at ckan.govdata.de.	NET_ERR	[Errno 111] Connection refused
de-ckan-govdata-de-org-baua	https://ckan.govdata.de/api/3/action/package_search?fq=organization:baua&rows=100	json:result.results		ckan.govdata.de — org-baua (Germany)		de_opendata	opendata	de	de,ckan,opendata,org-baua	86400	Everything published by Bundesanstalt für Arbeitsschutz und Arbeitsmedizin  on this portal: every dataset with its resources, licence, tags and last-modified date. Served by the CKAN platform at ckan.govdata.de.	NET_ERR	[Errno 111] Connection refused
de-ckan-govdata-de-org-bam	https://ckan.govdata.de/api/3/action/package_search?fq=organization:bam&rows=100	json:result.results		ckan.govdata.de — org-bam (Germany)		de_opendata	opendata	de	de,ckan,opendata,org-bam	86400	Everything published by Bundesanstalt für Materialforschung und -prüfung (BAM) on this portal: every dataset with its resources, licence, tags and last-modified date. Served by the CKAN platform at ckan.govdata.de.	NET_ERR	[Errno 111] Connection refused
de-ckan-govdata-de-org-bundesarchiv	https://ckan.govdata.de/api/3/action/package_search?fq=organization:bundesarchiv&rows=100	json:result.results		ckan.govdata.de — org-bundesarchiv (Germany)		de_opendata	opendata	de	de,ckan,opendata,org-bundesarchiv	86400	Everything published by Bundesarchiv on this portal: every dataset with its resources, licence, tags and last-modified date. Served by the CKAN platform at ckan.govdata.de.	NET_ERR	[Errno 111] Connection refused
de-ckan-govdata-de-org-badv	https://ckan.govdata.de/api/3/action/package_search?fq=organization:badv&rows=100	json:result.results		ckan.govdata.de — org-badv (Germany)		de_opendata	opendata	de	de,ckan,opendata,org-badv	86400	Everything published by Bundesausgleichsamt on this portal: every dataset with its resources, licence, tags and last-modified date. Served by the CKAN platform at ckan.govdata.de.	NET_ERR	timed out
de-ckan-govdata-de-org-bbsr	https://ckan.govdata.de/api/3/action/package_search?fq=organization:bbsr&rows=100	json:result.results		ckan.govdata.de — org-bbsr (Germany)		de_opendata	opendata	de	de,ckan,opendata,org-bbsr	86400	Everything published by Bundesinstitut für Bau-, Stadt- und Raumforschung (BBSR) im Bundesamt für Bauwesen und Raumordnung (BBR) on this portal: every dataset with its resources, licence, tags and last-modified date. Served by the CKAN platform at ckan.govdata.de.	NET_ERR	[Errno 111] Connection refused
de-ckan-govdata-de-org-bundesinstitut-fur-risikobewertung	https://ckan.govdata.de/api/3/action/package_search?fq=organization:bundesinstitut-fur-risikobewertung&rows=100	json:result.results		ckan.govdata.de — org-bundesinstitut-fur-risikobewertung (Germany)		de_opendata	opendata	de	de,ckan,opendata,org-bundesinstitut-fur-risikobewertung	86400	Everything published by Bundesinstitut für Risikobewertung on this portal: every dataset with its resources, licence, tags and last-modified date. Served by the CKAN platform at ckan.govdata.de.	NET_ERR	[Errno 111] Connection refused
de-ckan-govdata-de-org-bmf	https://ckan.govdata.de/api/3/action/package_search?fq=organization:bmf&rows=100	json:result.results		ckan.govdata.de — org-bmf (Germany)		de_opendata	opendata	de	de,ckan,opendata,org-bmf	86400	Everything published by Bundesministerium der Finanzen on this portal: every dataset with its resources, licence, tags and last-modified date. Served by the CKAN platform at ckan.govdata.de.	NET_ERR	timed out
de-ckan-govdata-de-org-bmvg	https://ckan.govdata.de/api/3/action/package_search?fq=organization:bmvg&rows=100	json:result.results		ckan.govdata.de — org-bmvg (Germany)		de_opendata	opendata	de	de,ckan,opendata,org-bmvg	86400	Everything published by Bundesministerium der Verteidigung on this portal: every dataset with its resources, licence, tags and last-modified date. Served by the CKAN platform at ckan.govdata.de.	NET_ERR	[Errno 111] Connection refused
de-ckan-govdata-de-org-bmi	https://ckan.govdata.de/api/3/action/package_search?fq=organization:bmi&rows=100	json:result.results		ckan.govdata.de — org-bmi (Germany)		de_opendata	opendata	de	de,ckan,opendata,org-bmi	86400	Everything published by Bundesministerium des Innern und Heimat on this portal: every dataset with its resources, licence, tags and last-modified date. Served by the CKAN platform at ckan.govdata.de.	NET_ERR	[Errno 111] Connection refused
de-ckan-govdata-de-org-bmas	https://ckan.govdata.de/api/3/action/package_search?fq=organization:bmas&rows=100	json:result.results		ckan.govdata.de — org-bmas (Germany)		de_opendata	opendata	de	de,ckan,opendata,org-bmas	86400	Everything published by Bundesministerium für Arbeit und Soziales on this portal: every dataset with its resources, licence, tags and last-modified date. Served by the CKAN platform at ckan.govdata.de.	NET_ERR	[Errno 111] Connection refused
de-ckan-govdata-de-org-bmel	https://ckan.govdata.de/api/3/action/package_search?fq=organization:bmel&rows=100	json:result.results		ckan.govdata.de — org-bmel (Germany)		de_opendata	opendata	de	de,ckan,opendata,org-bmel	86400	Everything published by Bundesministerium für Ernährung und Landwirtschaft on this portal: every dataset with its resources, licence, tags and last-modified date. Served by the CKAN platform at ckan.govdata.de.	NET_ERR	[Errno 111] Connection refused
de-ckan-govdata-de-org-bmfsfj	https://ckan.govdata.de/api/3/action/package_search?fq=organization:bmfsfj&rows=100	json:result.results		ckan.govdata.de — org-bmfsfj (Germany)		de_opendata	opendata	de	de,ckan,opendata,org-bmfsfj	86400	Everything published by Bundesministerium für Familie, Senioren, Frauen und Jugend on this portal: every dataset with its resources, licence, tags and last-modified date. Served by the CKAN platform at ckan.govdata.de.	NET_ERR	[Errno 111] Connection refused
