id	list_url	detail_url	detail_key
mm-mimu-geonode-layers	https://geonode.themimu.info/api/layers/	https://geonode.themimu.info/api/layers/{v}/	
bn-mofe-tender-notices	https://www.mofe.gov.bn/wp-json/wp/v2/posts?per_page=20	https://www.mofe.gov.bn/wp-json/wp/v2/posts/{v}	
au-asic-company-register	https://data.gov.au/data/api/3/action/datastore_search?resource_id=5c3914e6-413e-4a2c-b890-bf8efe3eabf2&limit=100	https://data.gov.au/data/api/3/action/datastore_search?resource_id=5c3914e6-413e-4a2c-b890-bf8efe3eabf2&filters=%7B%22_id%22%3A{v}%7D	_id
au-asic-business-names	https://data.gov.au/data/api/3/action/datastore_search?resource_id=55ad4b1c-5eeb-44ea-8b29-d410da431be3&limit=100	https://data.gov.au/data/api/3/action/datastore_search?resource_id=55ad4b1c-5eeb-44ea-8b29-d410da431be3&filters=%7B%22_id%22%3A{v}%7D	_id
au-asic-banned-disqualified-persons	https://data.gov.au/data/api/3/action/datastore_search?resource_id=741da9e3-7e0c-458e-830c-c518698e1788&limit=100	https://data.gov.au/data/api/3/action/datastore_search?resource_id=741da9e3-7e0c-458e-830c-c518698e1788&filters=%7B%22_id%22%3A{v}%7D	_id
au-asic-banned-disqualified-organisations	https://data.gov.au/data/api/3/action/datastore_search?resource_id=ced03961-e6f7-4263-895a-0fd1d7996043&limit=100	https://data.gov.au/data/api/3/action/datastore_search?resource_id=ced03961-e6f7-4263-895a-0fd1d7996043&filters=%7B%22_id%22%3A{v}%7D	_id
au-asic-liquidators	https://data.gov.au/data/api/3/action/datastore_search?resource_id=02388d87-3f0b-48fd-bffa-c4a661962fc3&limit=100	https://data.gov.au/data/api/3/action/datastore_search?resource_id=02388d87-3f0b-48fd-bffa-c4a661962fc3&filters=%7B%22_id%22%3A{v}%7D	_id
au-asic-registered-auditors	https://data.gov.au/data/api/3/action/datastore_search?resource_id=0f2e41ec-6f49-4d35-8e6d-ebcd4a0e3e27&limit=100	https://data.gov.au/data/api/3/action/datastore_search?resource_id=0f2e41ec-6f49-4d35-8e6d-ebcd4a0e3e27&filters=%7B%22_id%22%3A{v}%7D	_id
au-asic-afs-licensees	https://data.gov.au/data/api/3/action/datastore_search?resource_id=d98a113d-6b50-40e6-b65f-2612efc877f4&limit=100	https://data.gov.au/data/api/3/action/datastore_search?resource_id=d98a113d-6b50-40e6-b65f-2612efc877f4&filters=%7B%22_id%22%3A{v}%7D	_id
au-asic-afs-authorised-representatives	https://data.gov.au/data/api/3/action/datastore_search?resource_id=5515dfcc-5266-44df-950d-7e359a83d514&limit=100	https://data.gov.au/data/api/3/action/datastore_search?resource_id=5515dfcc-5266-44df-950d-7e359a83d514&filters=%7B%22_id%22%3A{v}%7D	_id
au-asic-credit-licensees	https://data.gov.au/data/api/3/action/datastore_search?resource_id=35953a01-a9a8-4609-8566-c9fa7de465d3&limit=100	https://data.gov.au/data/api/3/action/datastore_search?resource_id=35953a01-a9a8-4609-8566-c9fa7de465d3&filters=%7B%22_id%22%3A{v}%7D	_id
au-asic-credit-representatives	https://data.gov.au/data/api/3/action/datastore_search?resource_id=999d9e92-df2c-4d6d-b580-321dcd205292&limit=100	https://data.gov.au/data/api/3/action/datastore_search?resource_id=999d9e92-df2c-4d6d-b580-321dcd205292&filters=%7B%22_id%22%3A{v}%7D	_id
au-asic-financial-advisers	https://data.gov.au/data/api/3/action/datastore_search?resource_id=91d80440-5787-46fc-99de-0c1d93e6cc9f&limit=100	https://data.gov.au/data/api/3/action/datastore_search?resource_id=91d80440-5787-46fc-99de-0c1d93e6cc9f&filters=%7B%22_id%22%3A{v}%7D	_id
au-asic-smsf-auditors	https://data.gov.au/data/api/3/action/datastore_search?resource_id=13b12e77-8fda-42ca-aa43-23715036836b&limit=100	https://data.gov.au/data/api/3/action/datastore_search?resource_id=13b12e77-8fda-42ca-aa43-23715036836b&filters=%7B%22_id%22%3A{v}%7D	_id
au-acnc-charity-register	https://data.gov.au/data/api/3/action/datastore_search?resource_id=eb1e6be4-5b13-4feb-b28e-388bf7c26f93&limit=100	https://data.gov.au/data/api/3/action/datastore_search?resource_id=eb1e6be4-5b13-4feb-b28e-388bf7c26f93&filters=%7B%22_id%22%3A{v}%7D	_id
au-acnc-annual-information-statement-2024	https://data.gov.au/data/api/3/action/datastore_search?resource_id=710630ea-1202-4bbb-95f7-3973a972ddf8&limit=100	https://data.gov.au/data/api/3/action/datastore_search?resource_id=710630ea-1202-4bbb-95f7-3973a972ddf8&filters=%7B%22_id%22%3A{v}%7D	_id
au-gov-contracts-historical	https://data.gov.au/data/api/3/action/datastore_search?resource_id=06439664-bbcf-4118-a604-164006bffcaa&limit=100	https://data.gov.au/data/api/3/action/datastore_search?resource_id=06439664-bbcf-4118-a604-164006bffcaa&filters=%7B%22_id%22%3A{v}%7D	_id
au-government-organisations-register	https://data.gov.au/data/api/3/action/datastore_search?resource_id=90b13a5b-fd2e-440c-b253-9cbf314d3da3&limit=100	https://data.gov.au/data/api/3/action/datastore_search?resource_id=90b13a5b-fd2e-440c-b253-9cbf314d3da3&filters=%7B%22_id%22%3A{v}%7D	_id
au-ndis-commission-compliance-actions	https://data.gov.au/data/api/3/action/datastore_search?resource_id=7e08bcc8-d3a0-403b-bac7-936ec4d48694&limit=100	https://data.gov.au/data/api/3/action/datastore_search?resource_id=7e08bcc8-d3a0-403b-bac7-936ec4d48694&filters=%7B%22_id%22%3A{v}%7D	_id
au-apvma-pubcris-products	https://data.gov.au/data/api/3/action/datastore_search?resource_id=a83d500d-b47a-4f03-9d77-4c0524217855&limit=100	https://data.gov.au/data/api/3/action/datastore_search?resource_id=a83d500d-b47a-4f03-9d77-4c0524217855&filters=%7B%22_id%22%3A{v}%7D	_id
au-ipgod-ip-rights-2022	https://data.gov.au/data/api/3/action/datastore_search?resource_id=952d7cf9-8412-4205-80de-405a725a2017&limit=100	https://data.gov.au/data/api/3/action/datastore_search?resource_id=952d7cf9-8412-4205-80de-405a725a2017&filters=%7B%22_id%22%3A{v}%7D	_id
au-vic-building-practitioner-register	https://discover.data.vic.gov.au/api/3/action/datastore_search?resource_id=3599fa1f-29f3-417e-8679-1842e2e6e2df&limit=100	https://discover.data.vic.gov.au/api/3/action/datastore_search?resource_id=3599fa1f-29f3-417e-8679-1842e2e6e2df&filters=%7B%22_id%22%3A{v}%7D	_id
au-qld-environmental-enforcement-actions	https://www.data.qld.gov.au/api/3/action/datastore_search?resource_id=7b334c2a-54dd-4ebe-a429-ad7123102cf2&limit=100	https://www.data.qld.gov.au/api/3/action/datastore_search?resource_id=7b334c2a-54dd-4ebe-a429-ad7123102cf2&filters=%7B%22_id%22%3A{v}%7D	_id
au-qld-environmental-authorities	https://www.data.qld.gov.au/api/3/action/datastore_search?resource_id=a9658145-87bd-4258-a689-5aec29d49792&limit=100	https://www.data.qld.gov.au/api/3/action/datastore_search?resource_id=a9658145-87bd-4258-a689-5aec29d49792&filters=%7B%22_id%22%3A{v}%7D	_id
au-qld-contracts-awarded	https://www.data.qld.gov.au/api/3/action/datastore_search?resource_id=9a72dd9f-2e07-4ac6-bc45-a2d2ec76522a&limit=100	https://www.data.qld.gov.au/api/3/action/datastore_search?resource_id=9a72dd9f-2e07-4ac6-bc45-a2d2ec76522a&filters=%7B%22_id%22%3A{v}%7D	_id
au-qld-health-grant-recipients	https://www.data.qld.gov.au/api/3/action/datastore_search?resource_id=bad2b05f-10eb-4ff0-96a4-a9651b512dac&limit=100	https://www.data.qld.gov.au/api/3/action/datastore_search?resource_id=bad2b05f-10eb-4ff0-96a4-a9651b512dac&filters=%7B%22_id%22%3A{v}%7D	_id
au-qld-supplier-arrangements	https://www.data.qld.gov.au/api/3/action/datastore_search?resource_id=f64bdb14-0af1-43bb-9aaa-99c19cb66097&limit=100	https://www.data.qld.gov.au/api/3/action/datastore_search?resource_id=f64bdb14-0af1-43bb-9aaa-99c19cb66097&filters=%7B%22_id%22%3A{v}%7D	_id
au-qld-water-service-providers	https://www.data.qld.gov.au/api/3/action/datastore_search?resource_id=bf61b1eb-fe8b-4c90-9699-86b35cc43fc2&limit=100	https://www.data.qld.gov.au/api/3/action/datastore_search?resource_id=bf61b1eb-fe8b-4c90-9699-86b35cc43fc2&filters=%7B%22_id%22%3A{v}%7D	_id
au-qld-resource-authority-name-changes	https://www.data.qld.gov.au/api/3/action/datastore_search?resource_id=ad42f0d7-6cb4-45b4-995b-317fbc7a74d4&limit=100	https://www.data.qld.gov.au/api/3/action/datastore_search?resource_id=ad42f0d7-6cb4-45b4-995b-317fbc7a74d4&filters=%7B%22_id%22%3A{v}%7D	_id
nz-charities-officers	https://www.odata.charities.govt.nz/Officers?$format=json&$top=200	https://www.odata.charities.govt.nz/Officers?$format=json&$filter=OrganisationId%20eq%20{v}	OrganisationId
nz-charities-officer-organisations	https://www.odata.charities.govt.nz/vOfficerOrganisations?$format=json&$top=200	https://www.odata.charities.govt.nz/vOfficerOrganisations?$format=json&$filter=OrganisationId%20eq%20{v}	OrganisationId
nz-charities-organisations-view	https://www.odata.charities.govt.nz/vOrganisations?$format=json&$top=200	https://www.odata.charities.govt.nz/Officers?$format=json&$filter=OrganisationId%20eq%20{v}	OrganisationId
hk-legco-voting-results	https://app.legco.gov.hk/vrdb/odata/vVotingResult?$format=json&$top=200	https://app.legco.gov.hk/vrdb/odata/vVotingResult({v})?$format=json	id
kr-law-english-statutes	https://www.law.go.kr/DRF/lawSearch.do?OC=test&target=elaw&type=JSON&query=fair	https://www.law.go.kr/DRF/lawService.do?OC=test&target=elaw&MST={v}&type=JSON	법령일련번호
kr-supreme-court-precedents	https://www.law.go.kr/DRF/lawSearch.do?OC=test&target=prec&type=JSON&query=%ED%9A%8C%EC%82%AC	https://www.law.go.kr/DRF/lawService.do?OC=test&target=prec&ID={v}&type=JSON	판례일련번호
kr-local-ordinances	https://www.law.go.kr/DRF/lawSearch.do?OC=test&target=ordin&type=JSON&query=%EC%84%9C%EC%9A%B8	https://www.law.go.kr/DRF/lawService.do?OC=test&target=ordin&MST={v}&type=JSON	자치법규일련번호
kr-constitutional-court-decisions	https://www.law.go.kr/DRF/lawSearch.do?OC=test&target=detc&type=JSON&query=%ED%9A%8C%EC%82%AC	https://www.law.go.kr/DRF/lawService.do?OC=test&target=detc&ID={v}&type=JSON	헌재결정례일련번호
kr-legal-interpretations	https://www.law.go.kr/DRF/lawSearch.do?OC=test&target=expc&type=JSON&query=%ED%9A%8C%EC%82%AC	https://www.law.go.kr/DRF/lawService.do?OC=test&target=expc&ID={v}&type=JSON	법령해석례일련번호
kr-administrative-appeal-rulings	https://www.law.go.kr/DRF/lawSearch.do?OC=test&target=decc&type=JSON&query=%ED%9A%8C%EC%82%AC	https://www.law.go.kr/DRF/lawService.do?OC=test&target=decc&ID={v}&type=JSON	행정심판재결례일련번호
tw-gcis-company-by-ubn	https://data.gcis.nat.gov.tw/od/data/api/5F64D864-61CB-4D0D-8AD9-492047CC1EA6?%24format=json&%24filter=Business_Accounting_NO%20eq%20%2222099131%22&%24skip=0&%24top=5	https://data.gcis.nat.gov.tw/od/data/api/236EE382-4942-41A9-BD03-CA0709025E7C?%24format=json&%24filter=Business_Accounting_NO%20eq%20%22{v}%22	Business_Accounting_NO
tw-gcis-company-business-scope	https://data.gcis.nat.gov.tw/od/data/api/236EE382-4942-41A9-BD03-CA0709025E7C?%24format=json&%24filter=Business_Accounting_NO%20eq%20%2222099131%22&%24skip=0&%24top=5	https://data.gcis.nat.gov.tw/od/data/api/5F64D864-61CB-4D0D-8AD9-492047CC1EA6?%24format=json&%24filter=Business_Accounting_NO%20eq%20%22{v}%22	Business_Accounting_NO
tw-gcis-ubn-name-resolver	https://data.gcis.nat.gov.tw/od/data/api/9D17AE0D-09B5-4732-A8F4-81ADED04B679?%24format=json&%24filter=Business_Accounting_NO%20eq%20%2222099131%22	https://data.gcis.nat.gov.tw/od/data/api/5F64D864-61CB-4D0D-8AD9-492047CC1EA6?%24format=json&%24filter=Business_Accounting_NO%20eq%20%22{v}%22	Business_Accounting_NO
pdh-microdata-catalog	https://microdata.pacificdata.org/index.php/api/catalog/search?format=json&ps=100	https://microdata.pacificdata.org/index.php/api/catalog/{v}	idno
ifrc-go-field-report	https://goadmin.ifrc.org/api/v2/field-report/?limit=200&format=json	https://goadmin.ifrc.org/api/v2/field-report/{v}/?format=json	id
ifrc-go-project	https://goadmin.ifrc.org/api/v2/project/?limit=200&format=json	https://goadmin.ifrc.org/api/v2/project/{v}/?format=json	id
ifrc-go-country	https://goadmin.ifrc.org/api/v2/country/?limit=300&format=json	https://goadmin.ifrc.org/api/v2/country/{v}/?format=json	id
who-collaborating-centres	https://www.who.int/api/news/collaboratingcentres?%24top=50&%24format=json	https://www.who.int/api/news/collaboratingcentres({v})?%24format=json	Id
unsd-sdg-goal-list	https://unstats.un.org/sdgapi/v1/sdg/Goal/List	https://unstats.un.org/sdgapi/v1/sdg/Goal/{v}/Target/List	code
unsd-sdg-indicator-list	https://unstats.un.org/sdgapi/v1/sdg/Indicator/List	https://unstats.un.org/sdgapi/v1/sdg/Indicator/{v}/Series/List	code
worldbank-microdata-catalog	https://microdata.worldbank.org/index.php/api/catalog/search?ps=100&format=json	https://microdata.worldbank.org/index.php/api/catalog/{v}	idno
gcf-projects	https://api.gcfund.org/v1/projects	https://api.gcfund.org/v1/projects/{v}	ProjectsID
wmo-oscar-stations	https://oscar.wmo.int/surface/rest/api/search/station?territoryName=JPN	https://oscar.wmo.int/surface/rest/api/stations/station/{v}/stationReport	id
