id	url	kind	items	name	name_ja	collector	category	lang	tags	interval	description	verified	verified_note
ch-data-bl-ch-publisher-bundesamt-f-r-gesundheit	https://data.bl.ch/api/explore/v2.1/catalog/datasets?where=publisher%3D%22Bundesamt%20f%C3%BCr%20Gesundheit%22&limit=100	json:results		Datenkatalog Kanton Basel-Land — publisher-bundesamt-f-r-gesundheit (Switzerland)		ch_opendata	opendata	de	ch,ods,opendata,publisher-bundesamt-f-r-gesundheit	86400	Every dataset on this portal whose publisher is Bundesamt für Gesundheit — the publisher's full stream, with field schema and record counts. Served by the ODS platform at data.bl.ch.	no	pending-probe
ch-data-bl-ch-publisher-amt-f-r-raumplanung-bl	https://data.bl.ch/api/explore/v2.1/catalog/datasets?where=publisher%3D%22Amt%20f%C3%BCr%20Raumplanung%20BL%22&limit=100	json:results		Datenkatalog Kanton Basel-Land — publisher-amt-f-r-raumplanung-bl (Switzerland)		ch_opendata	opendata	de	ch,ods,opendata,publisher-amt-f-r-raumplanung-bl	86400	Every dataset on this portal whose publisher is Amt für Raumplanung BL — the publisher's full stream, with field schema and record counts. Served by the ODS platform at data.bl.ch.	no	pending-probe
ch-data-bl-ch-publisher-amt-f-r-volksschulen-bl	https://data.bl.ch/api/explore/v2.1/catalog/datasets?where=publisher%3D%22Amt%20f%C3%BCr%20Volksschulen%20BL%22&limit=100	json:results		Datenkatalog Kanton Basel-Land — publisher-amt-f-r-volksschulen-bl (Switzerland)		ch_opendata	opendata	de	ch,ods,opendata,publisher-amt-f-r-volksschulen-bl	86400	Every dataset on this portal whose publisher is Amt für Volksschulen BL — the publisher's full stream, with field schema and record counts. Served by the ODS platform at data.bl.ch.	no	pending-probe
ch-data-bl-ch-publisher-eidgen-ssisches-amt-f-r-das-handelsregis	https://data.bl.ch/api/explore/v2.1/catalog/datasets?where=publisher%3D%22Eidgen%C3%B6ssisches%20Amt%20f%C3%BCr%20das%20Handelsregister%22&limit=100	json:results		Datenkatalog Kanton Basel-Land — publisher-eidgen-ssisches-amt-f-r-das-handelsregis (Switzerland)		ch_opendata	opendata	de	ch,ods,opendata,publisher-eidgen-ssisches-amt-f-r-das-handelsregis	86400	Every dataset on this portal whose publisher is Eidgenössisches Amt für das Handelsregister — the publisher's full stream, with field schema and record counts. Served by the ODS platform at data.bl.ch.	no	pending-probe
ch-data-bl-ch-publisher-fach-und-koordinationsstelle-ogd-bl	https://data.bl.ch/api/explore/v2.1/catalog/datasets?where=publisher%3D%22Fach-%20und%20Koordinationsstelle%20OGD%20BL%22&limit=100	json:results		Datenkatalog Kanton Basel-Land — publisher-fach-und-koordinationsstelle-ogd-bl (Switzerland)		ch_opendata	opendata	de	ch,ods,opendata,publisher-fach-und-koordinationsstelle-ogd-bl	86400	Every dataset on this portal whose publisher is Fach- und Koordinationsstelle OGD BL — the publisher's full stream, with field schema and record counts. Served by the ODS platform at data.bl.ch.	no	pending-probe
ch-data-bl-ch-publisher-meteoschweiz	https://data.bl.ch/api/explore/v2.1/catalog/datasets?where=publisher%3D%22MeteoSchweiz%22&limit=100	json:results		Datenkatalog Kanton Basel-Land — publisher-meteoschweiz (Switzerland)		ch_opendata	opendata	de	ch,ods,opendata,publisher-meteoschweiz	86400	Every dataset on this portal whose publisher is MeteoSchweiz — the publisher's full stream, with field schema and record counts. Served by the ODS platform at data.bl.ch.	no	pending-probe
ch-data-bl-ch-publisher-personalamt-des-kantons-basel-landschaft	https://data.bl.ch/api/explore/v2.1/catalog/datasets?where=publisher%3D%22Personalamt%20des%20Kantons%20Basel-Landschaft%22&limit=100	json:results		Datenkatalog Kanton Basel-Land — publisher-personalamt-des-kantons-basel-landschaft (Switzerland)		ch_opendata	opendata	de	ch,ods,opendata,publisher-personalamt-des-kantons-basel-landschaft	86400	Every dataset on this portal whose publisher is Personalamt des Kantons Basel-Landschaft — the publisher's full stream, with field schema and record counts. Served by the ODS platform at data.bl.ch.	no	pending-probe
ch-data-bl-ch-publisher-amt-f-r-geoinformation-bl	https://data.bl.ch/api/explore/v2.1/catalog/datasets?where=publisher%3D%22Amt%20f%C3%BCr%20Geoinformation%20BL%22&limit=100	json:results		Datenkatalog Kanton Basel-Land — publisher-amt-f-r-geoinformation-bl (Switzerland)		ch_opendata	opendata	de	ch,ods,opendata,publisher-amt-f-r-geoinformation-bl	86400	Every dataset on this portal whose publisher is Amt für Geoinformation BL — the publisher's full stream, with field schema and record counts. Served by the ODS platform at data.bl.ch.	no	pending-probe
ch-data-bl-ch-publisher-sicherheitsdirektion-bl-bewilligungen	https://data.bl.ch/api/explore/v2.1/catalog/datasets?where=publisher%3D%22Sicherheitsdirektion%20BL%20-%20Bewilligungen%22&limit=100	json:results		Datenkatalog Kanton Basel-Land — publisher-sicherheitsdirektion-bl-bewilligungen (Switzerland)		ch_opendata	opendata	de	ch,ods,opendata,publisher-sicherheitsdirektion-bl-bewilligungen	86400	Every dataset on this portal whose publisher is Sicherheitsdirektion BL - Bewilligungen — the publisher's full stream, with field schema and record counts. Served by the ODS platform at data.bl.ch.	no	pending-probe
ch-data-bl-ch-publisher-sportamt-baselland	https://data.bl.ch/api/explore/v2.1/catalog/datasets?where=publisher%3D%22Sportamt%20Baselland%22&limit=100	json:results		Datenkatalog Kanton Basel-Land — publisher-sportamt-baselland (Switzerland)		ch_opendata	opendata	de	ch,ods,opendata,publisher-sportamt-baselland	86400	Every dataset on this portal whose publisher is Sportamt Baselland — the publisher's full stream, with field schema and record counts. Served by the ODS platform at data.bl.ch.	no	pending-probe
ch-data-bl-ch-publisher-amt-f-r-kind-jugend-und-behindertenangeb	https://data.bl.ch/api/explore/v2.1/catalog/datasets?where=publisher%3D%22Amt%20f%C3%BCr%20Kind%2C%20Jugend%20und%20Behindertenangebote%20BL%22&limit=100	json:results		Datenkatalog Kanton Basel-Land — publisher-amt-f-r-kind-jugend-und-behindertenangeb (Switzerland)		ch_opendata	opendata	de	ch,ods,opendata,publisher-amt-f-r-kind-jugend-und-behindertenangeb	86400	Every dataset on this portal whose publisher is Amt für Kind, Jugend und Behindertenangebote BL — the publisher's full stream, with field schema and record counts. Served by the ODS platform at data.bl.ch.	no	pending-probe
ch-data-bl-ch-publisher-amt-f-r-kultur-bl	https://data.bl.ch/api/explore/v2.1/catalog/datasets?where=publisher%3D%22Amt%20f%C3%BCr%20Kultur%20BL%22&limit=100	json:results		Datenkatalog Kanton Basel-Land — publisher-amt-f-r-kultur-bl (Switzerland)		ch_opendata	opendata	de	ch,ods,opendata,publisher-amt-f-r-kultur-bl	86400	Every dataset on this portal whose publisher is Amt für Kultur BL — the publisher's full stream, with field schema and record counts. Served by the ODS platform at data.bl.ch.	no	pending-probe
ch-data-bl-ch-publisher-bau-und-umweltschutzdirektion-bl-zentral	https://data.bl.ch/api/explore/v2.1/catalog/datasets?where=publisher%3D%22Bau-%20und%20Umweltschutzdirektion%20BL%20-%20Zentrale%20Beschaffungsstelle%22&limit=100	json:results		Datenkatalog Kanton Basel-Land — publisher-bau-und-umweltschutzdirektion-bl-zentral (Switzerland)		ch_opendata	opendata	de	ch,ods,opendata,publisher-bau-und-umweltschutzdirektion-bl-zentral	86400	Every dataset on this portal whose publisher is Bau- und Umweltschutzdirektion BL - Zentrale Beschaffungsstelle — the publisher's full stream, with field schema and record counts. Served by the ODS platform at data.bl.ch.	no	pending-probe
ch-data-bl-ch-publisher-bauinspektorat-des-kantons-basel-landsch	https://data.bl.ch/api/explore/v2.1/catalog/datasets?where=publisher%3D%22Bauinspektorat%20des%20Kantons%20Basel-Landschaft%22&limit=100	json:results		Datenkatalog Kanton Basel-Land — publisher-bauinspektorat-des-kantons-basel-landsch (Switzerland)		ch_opendata	opendata	de	ch,ods,opendata,publisher-bauinspektorat-des-kantons-basel-landsch	86400	Every dataset on this portal whose publisher is Bauinspektorat des Kantons Basel-Landschaft — the publisher's full stream, with field schema and record counts. Served by the ODS platform at data.bl.ch.	no	pending-probe
ch-data-bl-ch-publisher-berufsbildung-mittelschulen-und-hochschu	https://data.bl.ch/api/explore/v2.1/catalog/datasets?where=publisher%3D%22Berufsbildung%2C%20Mittelschulen%20und%20Hochschulen%20BL%22&limit=100	json:results		Datenkatalog Kanton Basel-Land — publisher-berufsbildung-mittelschulen-und-hochschu (Switzerland)		ch_opendata	opendata	de	ch,ods,opendata,publisher-berufsbildung-mittelschulen-und-hochschu	86400	Every dataset on this portal whose publisher is Berufsbildung, Mittelschulen und Hochschulen BL — the publisher's full stream, with field schema and record counts. Served by the ODS platform at data.bl.ch.	no	pending-probe
ch-data-bl-ch-publisher-bildungs-kultur-und-sportdirektion-bl-ge	https://data.bl.ch/api/explore/v2.1/catalog/datasets?where=publisher%3D%22Bildungs-%2C%20Kultur-%20und%20Sportdirektion%20BL%20-%20Generalsekretariat%22&limit=100	json:results		Datenkatalog Kanton Basel-Land — publisher-bildungs-kultur-und-sportdirektion-bl-ge (Switzerland)		ch_opendata	opendata	de	ch,ods,opendata,publisher-bildungs-kultur-und-sportdirektion-bl-ge	86400	Every dataset on this portal whose publisher is Bildungs-, Kultur- und Sportdirektion BL - Generalsekretariat — the publisher's full stream, with field schema and record counts. Served by the ODS platform at data.bl.ch.	no	pending-probe
ch-data-bl-ch-publisher-bundesamt-f-r-energie	https://data.bl.ch/api/explore/v2.1/catalog/datasets?where=publisher%3D%22Bundesamt%20f%C3%BCr%20Energie%22&limit=100	json:results		Datenkatalog Kanton Basel-Land — publisher-bundesamt-f-r-energie (Switzerland)		ch_opendata	opendata	de	ch,ods,opendata,publisher-bundesamt-f-r-energie	86400	Every dataset on this portal whose publisher is Bundesamt für Energie — the publisher's full stream, with field schema and record counts. Served by the ODS platform at data.bl.ch.	no	pending-probe
ch-data-bl-ch-publisher-eidgen-ssische-elektrizit-tskommission-e	https://data.bl.ch/api/explore/v2.1/catalog/datasets?where=publisher%3D%22Eidgen%C3%B6ssische%20Elektrizit%C3%A4tskommission%20ElCom%22&limit=100	json:results		Datenkatalog Kanton Basel-Land — publisher-eidgen-ssische-elektrizit-tskommission-e (Switzerland)		ch_opendata	opendata	de	ch,ods,opendata,publisher-eidgen-ssische-elektrizit-tskommission-e	86400	Every dataset on this portal whose publisher is Eidgenössische Elektrizitätskommission ElCom — the publisher's full stream, with field schema and record counts. Served by the ODS platform at data.bl.ch.	no	pending-probe
ch-data-bl-ch-publisher-finanz-und-kirchendirektion-bl-generalse	https://data.bl.ch/api/explore/v2.1/catalog/datasets?where=publisher%3D%22Finanz-%20und%20Kirchendirektion%20BL%20%E2%80%93%20Generalsekretariat%22&limit=100	json:results		Datenkatalog Kanton Basel-Land — publisher-finanz-und-kirchendirektion-bl-generalse (Switzerland)		ch_opendata	opendata	de	ch,ods,opendata,publisher-finanz-und-kirchendirektion-bl-generalse	86400	Every dataset on this portal whose publisher is Finanz- und Kirchendirektion BL – Generalsekretariat — the publisher's full stream, with field schema and record counts. Served by the ODS platform at data.bl.ch.	no	pending-probe
ch-data-bl-ch-publisher-motorfahrzeugkontrolle-bl	https://data.bl.ch/api/explore/v2.1/catalog/datasets?where=publisher%3D%22Motorfahrzeugkontrolle%20BL%22&limit=100	json:results		Datenkatalog Kanton Basel-Land — publisher-motorfahrzeugkontrolle-bl (Switzerland)		ch_opendata	opendata	de	ch,ods,opendata,publisher-motorfahrzeugkontrolle-bl	86400	Every dataset on this portal whose publisher is Motorfahrzeugkontrolle BL — the publisher's full stream, with field schema and record counts. Served by the ODS platform at data.bl.ch.	no	pending-probe
ch-data-bl-ch-publisher-polizei-basel-landschaft	https://data.bl.ch/api/explore/v2.1/catalog/datasets?where=publisher%3D%22Polizei%20Basel-Landschaft%22&limit=100	json:results		Datenkatalog Kanton Basel-Land — publisher-polizei-basel-landschaft (Switzerland)		ch_opendata	opendata	de	ch,ods,opendata,publisher-polizei-basel-landschaft	86400	Every dataset on this portal whose publisher is Polizei Basel-Landschaft — the publisher's full stream, with field schema and record counts. Served by the ODS platform at data.bl.ch.	no	pending-probe
ch-data-bl-ch-publisher-sicherheitsdirektion-bl-fachbereich-fami	https://data.bl.ch/api/explore/v2.1/catalog/datasets?where=publisher%3D%22Sicherheitsdirektion%20BL%20-%20Fachbereich%20Familien%22&limit=100	json:results		Datenkatalog Kanton Basel-Land — publisher-sicherheitsdirektion-bl-fachbereich-fami (Switzerland)		ch_opendata	opendata	de	ch,ods,opendata,publisher-sicherheitsdirektion-bl-fachbereich-fami	86400	Every dataset on this portal whose publisher is Sicherheitsdirektion BL - Fachbereich Familien — the publisher's full stream, with field schema and record counts. Served by the ODS platform at data.bl.ch.	no	pending-probe
ch-data-bl-ch-publisher-sicherheitsdirektion-bl-swisslos-fonds	https://data.bl.ch/api/explore/v2.1/catalog/datasets?where=publisher%3D%22Sicherheitsdirektion%20BL%20-%20Swisslos-Fonds%22&limit=100	json:results		Datenkatalog Kanton Basel-Land — publisher-sicherheitsdirektion-bl-swisslos-fonds (Switzerland)		ch_opendata	opendata	de	ch,ods,opendata,publisher-sicherheitsdirektion-bl-swisslos-fonds	86400	Every dataset on this portal whose publisher is Sicherheitsdirektion BL - Swisslos-Fonds — the publisher's full stream, with field schema and record counts. Served by the ODS platform at data.bl.ch.	no	pending-probe
ch-data-bl-ch-publisher-standortf-rderung-baselland	https://data.bl.ch/api/explore/v2.1/catalog/datasets?where=publisher%3D%22Standortf%C3%B6rderung%20Baselland%22&limit=100	json:results		Datenkatalog Kanton Basel-Land — publisher-standortf-rderung-baselland (Switzerland)		ch_opendata	opendata	de	ch,ods,opendata,publisher-standortf-rderung-baselland	86400	Every dataset on this portal whose publisher is Standortförderung Baselland — the publisher's full stream, with field schema and record counts. Served by the ODS platform at data.bl.ch.	no	pending-probe
ch-data-bl-ch-publisher-swisstopo	https://data.bl.ch/api/explore/v2.1/catalog/datasets?where=publisher%3D%22swisstopo%22&limit=100	json:results		Datenkatalog Kanton Basel-Land — publisher-swisstopo (Switzerland)		ch_opendata	opendata	de	ch,ods,opendata,publisher-swisstopo	86400	Every dataset on this portal whose publisher is swisstopo — the publisher's full stream, with field schema and record counts. Served by the ODS platform at data.bl.ch.	no	pending-probe
ch-data-bs-ch-facets	https://data.bs.ch/api/explore/v2.1/catalog/facets	json:facets		Datenkatalog Kanton Basel-Stadt — facets (Switzerland)		ch_opendata	opendata	de	ch,ods,opendata,facets	86400	The portal's facet tree — themes, publishers and keywords with counts, i.e. the shape of what this authority publishes. Served by the ODS platform at data.bs.ch.	no	pending-probe
ch-data-bs-ch-publisher-amt-f-r-mobilit-t	https://data.bs.ch/api/explore/v2.1/catalog/datasets?where=publisher%3D%22Amt%20f%C3%BCr%20Mobilit%C3%A4t%22&limit=100	json:results		Datenkatalog Kanton Basel-Stadt — publisher-amt-f-r-mobilit-t (Switzerland)		ch_opendata	opendata	de	ch,ods,opendata,publisher-amt-f-r-mobilit-t	86400	Every dataset on this portal whose publisher is Amt für Mobilität — the publisher's full stream, with field schema and record counts. Served by the ODS platform at data.bs.ch.	no	pending-probe
ch-data-bs-ch-publisher-amt-f-r-umwelt-und-energie	https://data.bs.ch/api/explore/v2.1/catalog/datasets?where=publisher%3D%22Amt%20f%C3%BCr%20Umwelt%20und%20Energie%22&limit=100	json:results		Datenkatalog Kanton Basel-Stadt — publisher-amt-f-r-umwelt-und-energie (Switzerland)		ch_opendata	opendata	de	ch,ods,opendata,publisher-amt-f-r-umwelt-und-energie	86400	Every dataset on this portal whose publisher is Amt für Umwelt und Energie — the publisher's full stream, with field schema and record counts. Served by the ODS platform at data.bs.ch.	no	pending-probe
ch-data-bs-ch-publisher-arbeitsinspektorat	https://data.bs.ch/api/explore/v2.1/catalog/datasets?where=publisher%3D%22Arbeitsinspektorat%22&limit=100	json:results		Datenkatalog Kanton Basel-Stadt — publisher-arbeitsinspektorat (Switzerland)		ch_opendata	opendata	de	ch,ods,opendata,publisher-arbeitsinspektorat	86400	Every dataset on this portal whose publisher is Arbeitsinspektorat — the publisher's full stream, with field schema and record counts. Served by the ODS platform at data.bs.ch.	no	pending-probe
ch-data-bs-ch-publisher-aussenbeziehungen-und-standortmarketing	https://data.bs.ch/api/explore/v2.1/catalog/datasets?where=publisher%3D%22Aussenbeziehungen%20und%20Standortmarketing%22&limit=100	json:results		Datenkatalog Kanton Basel-Stadt — publisher-aussenbeziehungen-und-standortmarketing (Switzerland)		ch_opendata	opendata	de	ch,ods,opendata,publisher-aussenbeziehungen-und-standortmarketing	86400	Every dataset on this portal whose publisher is Aussenbeziehungen und Standortmarketing — the publisher's full stream, with field schema and record counts. Served by the ODS platform at data.bs.ch.	no	pending-probe
ch-data-bs-ch-publisher-basler-verkehrs-betriebe	https://data.bs.ch/api/explore/v2.1/catalog/datasets?where=publisher%3D%22Basler%20Verkehrs-Betriebe%22&limit=100	json:results		Datenkatalog Kanton Basel-Stadt — publisher-basler-verkehrs-betriebe (Switzerland)		ch_opendata	opendata	de	ch,ods,opendata,publisher-basler-verkehrs-betriebe	86400	Every dataset on this portal whose publisher is Basler Verkehrs-Betriebe — the publisher's full stream, with field schema and record counts. Served by the ODS platform at data.bs.ch.	no	pending-probe
ch-data-bs-ch-publisher-bereich-gesundheitsversorgung	https://data.bs.ch/api/explore/v2.1/catalog/datasets?where=publisher%3D%22Bereich%20Gesundheitsversorgung%22&limit=100	json:results		Datenkatalog Kanton Basel-Stadt — publisher-bereich-gesundheitsversorgung (Switzerland)		ch_opendata	opendata	de	ch,ods,opendata,publisher-bereich-gesundheitsversorgung	86400	Every dataset on this portal whose publisher is Bereich Gesundheitsversorgung — the publisher's full stream, with field schema and record counts. Served by the ODS platform at data.bs.ch.	no	pending-probe
ch-data-bs-ch-publisher-bundesamt-f-r-gesundheit-bag	https://data.bs.ch/api/explore/v2.1/catalog/datasets?where=publisher%3D%22Bundesamt%20f%C3%BCr%20Gesundheit%20BAG%22&limit=100	json:results		Datenkatalog Kanton Basel-Stadt — publisher-bundesamt-f-r-gesundheit-bag (Switzerland)		ch_opendata	opendata	de	ch,ods,opendata,publisher-bundesamt-f-r-gesundheit-bag	86400	Every dataset on this portal whose publisher is Bundesamt für Gesundheit BAG — the publisher's full stream, with field schema and record counts. Served by the ODS platform at data.bs.ch.	no	pending-probe
ch-data-bs-ch-publisher-bundesamt-f-r-umwelt-bafu	https://data.bs.ch/api/explore/v2.1/catalog/datasets?where=publisher%3D%22Bundesamt%20f%C3%BCr%20Umwelt%20BAFU%22&limit=100	json:results		Datenkatalog Kanton Basel-Stadt — publisher-bundesamt-f-r-umwelt-bafu (Switzerland)		ch_opendata	opendata	de	ch,ods,opendata,publisher-bundesamt-f-r-umwelt-bafu	86400	Every dataset on this portal whose publisher is Bundesamt für Umwelt BAFU — the publisher's full stream, with field schema and record counts. Served by the ODS platform at data.bs.ch.	no	pending-probe
ch-data-bs-ch-publisher-b-rgergemeinde-der-stadt-basel	https://data.bs.ch/api/explore/v2.1/catalog/datasets?where=publisher%3D%22B%C3%BCrgergemeinde%20der%20Stadt%20Basel%22&limit=100	json:results		Datenkatalog Kanton Basel-Stadt — publisher-b-rgergemeinde-der-stadt-basel (Switzerland)		ch_opendata	opendata	de	ch,ods,opendata,publisher-b-rgergemeinde-der-stadt-basel	86400	Every dataset on this portal whose publisher is Bürgergemeinde der Stadt Basel — the publisher's full stream, with field schema and record counts. Served by the ODS platform at data.bs.ch.	no	pending-probe
ch-data-bs-ch-publisher-einwohnergemeinde-bettingen	https://data.bs.ch/api/explore/v2.1/catalog/datasets?where=publisher%3D%22Einwohnergemeinde%20Bettingen%22&limit=100	json:results		Datenkatalog Kanton Basel-Stadt — publisher-einwohnergemeinde-bettingen (Switzerland)		ch_opendata	opendata	de	ch,ods,opendata,publisher-einwohnergemeinde-bettingen	86400	Every dataset on this portal whose publisher is Einwohnergemeinde Bettingen — the publisher's full stream, with field schema and record counts. Served by the ODS platform at data.bs.ch.	no	pending-probe
ch-data-bs-ch-publisher-einwohnergemeinde-riehen	https://data.bs.ch/api/explore/v2.1/catalog/datasets?where=publisher%3D%22Einwohnergemeinde%20Riehen%22&limit=100	json:results		Datenkatalog Kanton Basel-Stadt — publisher-einwohnergemeinde-riehen (Switzerland)		ch_opendata	opendata	de	ch,ods,opendata,publisher-einwohnergemeinde-riehen	86400	Every dataset on this portal whose publisher is Einwohnergemeinde Riehen — the publisher's full stream, with field schema and record counts. Served by the ODS platform at data.bs.ch.	no	pending-probe
ch-data-bs-ch-publisher-eth-zurich-department-of-biosystems-scie	https://data.bs.ch/api/explore/v2.1/catalog/datasets?where=publisher%3D%22ETH%20Zurich%2C%20Department%20of%20Biosystems%20Science%20and%20Engineering%22&limit=100	json:results		Datenkatalog Kanton Basel-Stadt — publisher-eth-zurich-department-of-biosystems-scie (Switzerland)		ch_opendata	opendata	de	ch,ods,opendata,publisher-eth-zurich-department-of-biosystems-scie	86400	Every dataset on this portal whose publisher is ETH Zurich, Department of Biosystems Science and Engineering — the publisher's full stream, with field schema and record counts. Served by the ODS platform at data.bs.ch.	no	pending-probe
ch-data-bs-ch-publisher-flughafen-basel-mulhouse-euroairport	https://data.bs.ch/api/explore/v2.1/catalog/datasets?where=publisher%3D%22Flughafen%20Basel-Mulhouse%20EuroAirport%22&limit=100	json:results		Datenkatalog Kanton Basel-Stadt — publisher-flughafen-basel-mulhouse-euroairport (Switzerland)		ch_opendata	opendata	de	ch,ods,opendata,publisher-flughafen-basel-mulhouse-euroairport	86400	Every dataset on this portal whose publisher is Flughafen Basel-Mulhouse EuroAirport — the publisher's full stream, with field schema and record counts. Served by the ODS platform at data.bs.ch.	no	pending-probe
ch-data-bs-ch-publisher-gemeinde-riehen	https://data.bs.ch/api/explore/v2.1/catalog/datasets?where=publisher%3D%22Gemeinde%20Riehen%22&limit=100	json:results		Datenkatalog Kanton Basel-Stadt — publisher-gemeinde-riehen (Switzerland)		ch_opendata	opendata	de	ch,ods,opendata,publisher-gemeinde-riehen	86400	Every dataset on this portal whose publisher is Gemeinde Riehen — the publisher's full stream, with field schema and record counts. Served by the ODS platform at data.bs.ch.	no	pending-probe
ch-data-bs-ch-publisher-gemeindeverwaltung-riehen	https://data.bs.ch/api/explore/v2.1/catalog/datasets?where=publisher%3D%22Gemeindeverwaltung%20Riehen%22&limit=100	json:results		Datenkatalog Kanton Basel-Stadt — publisher-gemeindeverwaltung-riehen (Switzerland)		ch_opendata	opendata	de	ch,ods,opendata,publisher-gemeindeverwaltung-riehen	86400	Every dataset on this portal whose publisher is Gemeindeverwaltung Riehen — the publisher's full stream, with field schema and record counts. Served by the ODS platform at data.bs.ch.	no	pending-probe
ch-data-bs-ch-publisher-generalsekretariat	https://data.bs.ch/api/explore/v2.1/catalog/datasets?where=publisher%3D%22Generalsekretariat%22&limit=100	json:results		Datenkatalog Kanton Basel-Stadt — publisher-generalsekretariat (Switzerland)		ch_opendata	opendata	de	ch,ods,opendata,publisher-generalsekretariat	86400	Every dataset on this portal whose publisher is Generalsekretariat — the publisher's full stream, with field schema and record counts. Served by the ODS platform at data.bs.ch.	no	pending-probe
ch-data-bs-ch-publisher-grundbuch-und-vermessungsamt	https://data.bs.ch/api/explore/v2.1/catalog/datasets?where=publisher%3D%22Grundbuch-%20und%20Vermessungsamt%22&limit=100	json:results		Datenkatalog Kanton Basel-Stadt — publisher-grundbuch-und-vermessungsamt (Switzerland)		ch_opendata	opendata	de	ch,ods,opendata,publisher-grundbuch-und-vermessungsamt	86400	Every dataset on this portal whose publisher is Grundbuch- und Vermessungsamt — the publisher's full stream, with field schema and record counts. Served by the ODS platform at data.bs.ch.	no	pending-probe
ch-data-bs-ch-publisher-human-resources-basel-stadt	https://data.bs.ch/api/explore/v2.1/catalog/datasets?where=publisher%3D%22Human%20Resources%20Basel-Stadt%22&limit=100	json:results		Datenkatalog Kanton Basel-Stadt — publisher-human-resources-basel-stadt (Switzerland)		ch_opendata	opendata	de	ch,ods,opendata,publisher-human-resources-basel-stadt	86400	Every dataset on this portal whose publisher is Human Resources Basel-Stadt — the publisher's full stream, with field schema and record counts. Served by the ODS platform at data.bs.ch.	no	pending-probe
ch-data-bs-ch-publisher-industrielle-werke-basel	https://data.bs.ch/api/explore/v2.1/catalog/datasets?where=publisher%3D%22Industrielle%20Werke%20Basel%22&limit=100	json:results		Datenkatalog Kanton Basel-Stadt — publisher-industrielle-werke-basel (Switzerland)		ch_opendata	opendata	de	ch,ods,opendata,publisher-industrielle-werke-basel	86400	Every dataset on this portal whose publisher is Industrielle Werke Basel — the publisher's full stream, with field schema and record counts. Served by the ODS platform at data.bs.ch.	no	pending-probe
ch-data-bs-ch-publisher-it-bs	https://data.bs.ch/api/explore/v2.1/catalog/datasets?where=publisher%3D%22IT%20BS%22&limit=100	json:results		Datenkatalog Kanton Basel-Stadt — publisher-it-bs (Switzerland)		ch_opendata	opendata	de	ch,ods,opendata,publisher-it-bs	86400	Every dataset on this portal whose publisher is IT BS — the publisher's full stream, with field schema and record counts. Served by the ODS platform at data.bs.ch.	no	pending-probe
ch-data-bs-ch-publisher-jugend-familie-und-sport	https://data.bs.ch/api/explore/v2.1/catalog/datasets?where=publisher%3D%22Jugend%2C%20Familie%20und%20Sport%22&limit=100	json:results		Datenkatalog Kanton Basel-Stadt — publisher-jugend-familie-und-sport (Switzerland)		ch_opendata	opendata	de	ch,ods,opendata,publisher-jugend-familie-und-sport	86400	Every dataset on this portal whose publisher is Jugend, Familie und Sport — the publisher's full stream, with field schema and record counts. Served by the ODS platform at data.bs.ch.	no	pending-probe
ch-data-bs-ch-publisher-kantonales-laboratorium	https://data.bs.ch/api/explore/v2.1/catalog/datasets?where=publisher%3D%22Kantonales%20Laboratorium%22&limit=100	json:results		Datenkatalog Kanton Basel-Stadt — publisher-kantonales-laboratorium (Switzerland)		ch_opendata	opendata	de	ch,ods,opendata,publisher-kantonales-laboratorium	86400	Every dataset on this portal whose publisher is Kantonales Laboratorium — the publisher's full stream, with field schema and record counts. Served by the ODS platform at data.bs.ch.	no	pending-probe
ch-data-bs-ch-publisher-kantonales-veterin-ramt	https://data.bs.ch/api/explore/v2.1/catalog/datasets?where=publisher%3D%22Kantonales%20Veterin%C3%A4ramt%22&limit=100	json:results		Datenkatalog Kanton Basel-Stadt — publisher-kantonales-veterin-ramt (Switzerland)		ch_opendata	opendata	de	ch,ods,opendata,publisher-kantonales-veterin-ramt	86400	Every dataset on this portal whose publisher is Kantonales Veterinäramt — the publisher's full stream, with field schema and record counts. Served by the ODS platform at data.bs.ch.	no	pending-probe
ch-data-bs-ch-publisher-kantons-und-stadtentwicklung	https://data.bs.ch/api/explore/v2.1/catalog/datasets?where=publisher%3D%22Kantons-%20und%20Stadtentwicklung%22&limit=100	json:results		Datenkatalog Kanton Basel-Stadt — publisher-kantons-und-stadtentwicklung (Switzerland)		ch_opendata	opendata	de	ch,ods,opendata,publisher-kantons-und-stadtentwicklung	86400	Every dataset on this portal whose publisher is Kantons- und Stadtentwicklung — the publisher's full stream, with field schema and record counts. Served by the ODS platform at data.bs.ch.	no	pending-probe
ch-data-bs-ch-publisher-kantonspolizei	https://data.bs.ch/api/explore/v2.1/catalog/datasets?where=publisher%3D%22Kantonspolizei%22&limit=100	json:results		Datenkatalog Kanton Basel-Stadt — publisher-kantonspolizei (Switzerland)		ch_opendata	opendata	de	ch,ods,opendata,publisher-kantonspolizei	86400	Every dataset on this portal whose publisher is Kantonspolizei — the publisher's full stream, with field schema and record counts. Served by the ODS platform at data.bs.ch.	no	pending-probe
