# Batch 19 — telecom: operators, numbering, interconnection. Pipe-delimited, 13 fields.
# id|mode|want|category|record_type|tags|portal|name|name_ja|url|probe|description|opts
IXF_AIX_JAKARTA|json|any|telecom|ixp-member|ixp,peering,indonesia,asia,asn|https://area31.id|Alien Internet Exchange Jakarta — member list|AIX ジャカルタ 参加者一覧|https://aix.area31.id/api/v4/member-export/ixf|https://aix.area31.id/api/v4/member-export/ixf|The Alien Internet Exchange member export in IX-F schema, an Indonesian fabric with over three hundred participants: each network with ASN, name, switch placement, port capacity and peering policy. Indonesian interconnection is otherwise very poorly documented in open sources|interval=86400;array_path=member_list;title_keys=name;id_keys=asnum
IXF_THEIXP_INDIA|json|any|telecom|ixp-member|ixp,peering,india,asia,asn|https://theixp.net|Interwire India exchange fabric — member list|Interwire インド 参加者一覧|https://ixpmanager.theixp.net/api/v4/member-export/ixf/0.6|https://ixpmanager.theixp.net/api/v4/member-export/ixf/0.6|The IX-F member export of the Interwire exchange fabric serving Mumbai, Delhi, Chennai and Kolkata: participating networks with ASN, name, per-city connections and port capacity. India is a very large internet market with little open interconnection data, and this is a direct operator-published register|interval=86400;array_path=member_list;title_keys=name;id_keys=asnum
IXF_GETAFIX_MANILA|json|any|telecom|ixp-member|ixp,peering,philippines,asia,asn|https://getafix.ph|GetaFIX Manila — internet exchange member list|GetaFIX マニラ 参加者一覧|https://ixp.getafix.ph/api/v4/member-export/ixf/0.6|https://ixp.getafix.ph/api/v4/member-export/ixf/0.6|The GetaFIX Manila member export in IX-F schema: each connected Philippine network with ASN, name, switch placement, port capacity and peering policy. The Philippines has a concentrated operator market and a young exchange scene, and this is its published participant list|interval=86400;array_path=member_list;title_keys=name;id_keys=asnum
IXF_UAEIX|json|any|telecom|ixp-member|ixp,peering,uae,gulf,asn|https://www.uae-ix.net|UAE-IX Dubai — internet exchange member list|UAE-IX ドバイ 参加者一覧|https://portal.uae-ix.net/customer_dxb|https://portal.uae-ix.net/customer_dxb|The UAE-IX Dubai member export in IX-F schema: every connected network with ASN, name, connections and port capacity. Dubai is the interconnection hub between Europe, South Asia and East Africa, and UAE-IX is one of very few open member registers for the Gulf|interval=86400;array_path=member_list;title_keys=name;id_keys=asnum
IXF_DECIX_ASEAN|json|any|telecom|ixp-member|ixp,peering,malaysia,asean,asn|https://www.de-cix.net|DE-CIX ASEAN Kuala Lumpur — member list|DE-CIX ASEAN クアラルンプール 参加者一覧|https://portal.de-cix.net/customer_ase|https://portal.de-cix.net/customer_ase|The DE-CIX ASEAN member export in IX-F schema, covering the Kuala Lumpur and Johor fabrics: participating networks with ASN, name, connections and port capacity. Johor is now a major data-centre cluster serving Singapore, and this names the networks landing there|interval=86400;array_path=member_list;title_keys=name;id_keys=asnum
IXF_NINEIX|json|any|telecom|ixp-member|ixp,peering,france,europe,asn|https://www.nine-ix.net|NINE-IX — European distributed exchange member list|NINE-IX 参加者一覧|https://api.nine-ix.net/ix-f/nine|https://api.nine-ix.net/ix-f/nine|The NINE European eXchange member export in IX-F schema, a distributed fabric with points of presence across several countries: each network with ASN, name, per-site connections and port capacity|interval=86400;array_path=member_list;title_keys=name;id_keys=asnum
MINTIC_CO_MOBILE_SUBS|json|any|telecom|market-statistic|colombia,mobile,subscribers,statistics,mintic|https://www.datos.gov.co|MinTIC Colombia — mobile telephony subscribers by category|コロンビアMinTIC 携帯加入者統計|https://www.datos.gov.co/resource/nrst-mwx4.json?$limit=50000&$offset=0|https://www.datos.gov.co/resource/nrst-mwx4.json?$limit=50000&$offset=0|Colombian mobile subscriber counts reported to the regulator quarter by quarter, broken down by named operator, prepaid or postpaid category and department. Thirty-three thousand rows covering the whole reporting history, which is how market share, MVNO growth and operator exit are measured rather than asserted|page_param=$offset;page_size=50000;page_zero_based=1;interval=86400
MINTIC_CO_FIXED_BROADBAND|json|any|telecom|market-statistic|colombia,broadband,statistics,mintic,operator|https://www.datos.gov.co|MinTIC Colombia — fixed internet accesses by technology and segment|コロンビアMinTIC 固定インターネット統計|https://www.datos.gov.co/resource/n48w-gutb.json?$limit=50000&$offset=0|https://www.datos.gov.co/resource/n48w-gutb.json?$limit=50000&$offset=0|Fixed broadband connections in Colombia reported per quarter by named provider, access technology and customer segment. Twenty-four thousand rows showing which operator holds which technology in which market, including the fibre build-out that displaced copper and cable|page_param=$offset;page_size=50000;page_zero_based=1;interval=86400
MINTIC_CO_MOBILE_INTERNET|json|any|telecom|market-statistic|colombia,mobile,broadband,traffic,mintic|https://www.datos.gov.co|MinTIC Colombia — mobile internet segment and traffic by provider|コロンビアMinTIC モバイルデータ通信統計|https://www.datos.gov.co/resource/4z5v-cr6b.json?$limit=50000&$offset=0|https://www.datos.gov.co/resource/4z5v-cr6b.json?$limit=50000&$offset=0|Mobile data subscriptions and carried traffic in Colombia by named provider, segment and period. Traffic volume per operator is the measure that distinguishes a network with real customers from one with only a licence, and few regulators publish it openly at this granularity|page_param=$offset;page_size=50000;page_zero_based=1;interval=86400
MINTIC_CO_UNIVERSAL_ACCESS|json|any|telecom|market-statistic|colombia,universalservice,coverage,mintic,rural|https://www.datos.gov.co|MinTIC Colombia — universal access programme records|コロンビアMinTIC ユニバーサルアクセス事業記録|https://www.datos.gov.co/resource/rejx-ewy7.json?$limit=50000&$offset=0|https://www.datos.gov.co/resource/rejx-ewy7.json?$limit=50000&$offset=0|Colombia's universal access programme by location: the municipalities and rural centres connected under state-funded schemes, with the service delivered and the reporting period. Which places a state paid to connect, and when, is the record that shows where commercial operators declined to build|page_param=$offset;page_size=50000;page_zero_based=1;interval=86400
FCC_PROVIDER_LOOKUP|json|any|telecom|carrier-record|usa,fcc,broadband,provider,register|https://opendata.fcc.gov|FCC — broadband provider lookup table|FCC ブロードバンド事業者名寄せ表|https://opendata.fcc.gov/resource/awrw-t4m8.json?$limit=50000&$offset=0|https://opendata.fcc.gov/resource/awrw-t4m8.json?$limit=50000&$offset=0|The FCC's reconciliation table for broadband providers: each filer's FCC Registration Number, the operating company name, the doing-business-as name and the holding company it rolls up to, across every Form 477 filing period. This is what turns thousands of trading names in US broadband deployment data into a much smaller set of actual corporate owners|page_param=$offset;page_size=50000;page_zero_based=1;interval=604800
FCC_PROVIDER_TABLE_2021|json|any|telecom|carrier-record|usa,fcc,broadband,provider,form477|https://opendata.fcc.gov|FCC — fixed broadband provider table June 2021|FCC 固定ブロードバンド事業者表 2021年6月|https://opendata.fcc.gov/resource/yd9y-6jqe.json?$limit=50000&$offset=0|https://opendata.fcc.gov/resource/yd9y-6jqe.json?$limit=50000&$offset=0|Every fixed broadband provider in the United States as of the final Form 477 collection: FCC Registration Number, provider identifier, holding company, doing-business-as name, the states served and the technologies deployed. The last complete provider-level census before the FCC moved to the Broadband Data Collection, and still a reference list of US carriers|page_param=$offset;page_size=50000;page_zero_based=1;interval=604800
FCC_GEOGRAPHY_LOOKUP|json|any|telecom|reference-record|usa,fcc,broadband,geography,reference|https://opendata.fcc.gov|FCC — broadband deployment geography lookup table|FCC ブロードバンド地理参照表|https://opendata.fcc.gov/resource/v5vt-e7vw.json?$limit=50000&$offset=0|https://opendata.fcc.gov/resource/v5vt-e7vw.json?$limit=50000&$offset=0|The geographic key the FCC's broadband deployment tables join against: census tract and county identifiers, state, and the population and household denominators used to compute coverage percentages. Forty-five thousand rows without which the deployment and area tables cannot be turned into a coverage claim|page_param=$offset;page_size=50000;page_zero_based=1;interval=604800
