id	url	kind	items	name	name_ja	collector	category	lang	tags	interval	description
us-oyez-cases-by-term	https://api.oyez.org/cases?filter=term:2022&labels=true&per_page=3	json-array	3	Oyez — Supreme Court cases by term		us_legal	legal	en	us,legal,batch16,high-penetrancy,detail-hop	43200	Keyless SCOTUS case index. Each case: ID, name, href (api.oyez.org/cases/{term}/{docket}), docket_number, additional_docket_numbers, timeline[] of events (Granted/Argued/Decided with unix dates), lower_court, facts_of_the_case, question, conclusion, term, and labelled issue areas.  A per-record detail endpoint was verified for this source; see docs/verified-sources-batch16.md. This collector fetches the list endpoint only.
us-oyez-case-detail	https://api.oyez.org/cases/2022/20-1199	json:decided_by.members	9	Oyez — Supreme Court case full record		us_legal	legal	en	us,legal,batch16,high-penetrancy,detail-hop	43200	Full expanded SCOTUS case: facts, question presented, conclusion, lower court and its ruling, plus hrefs into every sub-resource — case_advocate/{id} (the arguing lawyers), case_citation/{id}, case_decision/{id}, case_document/written_opinion/{id}, case_media/oral_argument_audio/{id}, case_media/opinion_announcement_audio/{id}, case_timeline/{id}, decision_vote/{id} (per-justice vote), and courts/{natural-court}. Every one of those hrefs is itself a live keyless endpoint.  A per-record detail endpoint was verified for this source; see docs/verified-sources-batch16.md. This collector fetches the list endpoint only.
us-oyez-decision-vote	https://api.oyez.org/decision_vote/decision_vote/212671	json:member.roles	1	Oyez — single justice vote record		us_legal	legal	en	us,legal,batch16,high-penetrancy	43200	One justice's vote in one case: nested member object with ID, full name, href, last_name and roles[] (type scotus_justice, date_start, date_end, appointing_president, role_title), plus the vote value, opinion_type and joining information.
us-oyez-written-opinion	https://api.oyez.org/case_document/written_opinion/17619	json-object	1	Oyez — written opinion document		us_legal	legal	en	us,legal,batch16,high-penetrancy	43200	An individual opinion attached to a case: id, title (Majority/Concurring/Dissenting), author, type value+label, justia_opinion_id and justia_opinion_url, media_files and opinion_body. Third hop: case -> case_document href -> this record.
us-oyez-natural-court	https://api.oyez.org/courts/roberts13	json:members	9	Oyez — natural court composition		us_legal	legal	en	us,legal,batch16,high-penetrancy,detail-hop	43200	A 'natural court' (a stable bench composition, e.g. roberts13 = Roberts Court 2022-): ID, name, date range, and members[] — every sitting justice with ID, name, href to their person record, roles and service dates. Lets you resolve who was on the Court on any date.  A per-record detail endpoint was verified for this source; see docs/verified-sources-batch16.md. This collector fetches the list endpoint only.
us-oyez-person	https://api.oyez.org/people/john_g_roberts_jr	json:roles	1	Oyez — justice / advocate biography		us_legal	legal	en	us,legal,batch16,high-penetrancy	43200	Person record for a justice or advocate: ID, full name parts and suffix, date_of_birth and place_of_birth (unix + string), date_of_death, gender, roles[] with appointing_president, seat, date_start/date_end, plus thumbnail and identifier slug.
us-oyez-advocates	https://api.oyez.org/advocates?per_page=3	json-array	3	Oyez — advocate roster		us_legal	legal	en	us,legal,batch16,high-penetrancy,detail-hop	43200	Every lawyer who has argued before the Supreme Court in Oyez's coverage: ID, name, href to /people/{identifier}, last_name, length_of_service, identifier. Paginated list; the entry point for 'which cases did this lawyer argue'.  A per-record detail endpoint was verified for this source; see docs/verified-sources-batch16.md. This collector fetches the list endpoint only.
us-oyez-cases-all	https://api.oyez.org/cases?per_page=3&page=0	json-array	3	Oyez — full case index (paginated)		us_legal	legal	en	us,legal,batch16,high-penetrancy	43200	The whole Oyez SCOTUS case corpus back to the 1950s, paginated: ID, name, href, docket_number, timeline[] with decided/argued dates, and term. Feed each href to the case-detail hop.
us-ustaxcourt-case-detail	https://public-api.dawson.ustaxcourt.gov/public-api/cases/12345-20	json:docketEntries	15	US Tax Court (DAWSON) — full public case record		us_legal	legal	en	us,legal,batch16,high-penetrancy,detail-hop	43200	Keyless full docket for a Tax Court case: caseCaption, docketNumber(+suffix), createdAt, partyType, judge, and three deep arrays — docketEntries[] (index, filingDate, receivedAt, documentTitle, documentType, eventCode, filedBy, filedByRole, servedAt, servedPartiesCode, numberOfPages, isFileAttached, isSealed, isStricken, attachments, objections, lodged, signedJudgeName, docketEntryId), petitioners[] (name, state, contactId, serviceIndicator), irsPractitioners[] and privatePractitioners[] (name, barNumber, originalBarState, practiceType, practitionerType, admissionsDate, admissionsStatus). Case -> entries -> parties -> counsel in one request.  A per-record detail endpoint was verified for this source; see docs/verified-sources-batch16.md. This collector fetches the list endpoint only.
us-ustaxcourt-order-search	https://public-api.dawson.ustaxcourt.gov/public-api/order-search?dateRange=allDates&keyword=summary	json:results	5000	US Tax Court (DAWSON) — order full-text search		us_legal	legal	en	us,legal,batch16,high-penetrancy,detail-hop	43200	Full-text search across Tax Court orders. Each result: caseCaption, docketNumber(+suffix), documentTitle, documentType, eventCode, filingDate, signedJudgeName and docketEntryId. The docketNumber pivots straight to the case-detail endpoint and the docketEntryId to the signed PDF URL endpoint. Supports dateRange=customDates&startDate=&endDate= and judge filters.  A per-record detail endpoint was verified for this source; see docs/verified-sources-batch16.md. This collector fetches the list endpoint only.
us-cap-reporter-volumes	https://static.case.law/a2d/VolumesMetadata.json	json-array	967	Caselaw Access Project — reporter volume index		us_legal	legal	en	us,legal,batch16,high-penetrancy,detail-hop	43200	Harvard CAP's full static corpus (api.case.law is retired; this R2 bucket replaces it and is keyless). One reporter (a2d = Atlantic Reporter 2d) lists 967 volumes with volume_number, title, publisher, publication_year, start_year/end_year and jurisdictions[] (id, name, name_long, slug). The bucket root https://static.case.law/ lists every reporter slug.  A per-record detail endpoint was verified for this source; see docs/verified-sources-batch16.md. This collector fetches the list endpoint only.
us-cap-volume-cases	https://static.case.law/a2d/100/CasesMetadata.json	json-array	9	Caselaw Access Project — cases in a volume		us_legal	legal	en	us,legal,batch16,high-penetrancy,detail-hop	43200	Every case in one reporter volume: id, name, name_abbreviation, decision_date, docket_number, first_page/last_page, citations[] (type official/parallel, cite), court object, jurisdiction, and the file_name that forms the case-detail path. Second hop of the CAP chain.  A per-record detail endpoint was verified for this source; see docs/verified-sources-batch16.md. This collector fetches the list endpoint only.
us-govtrack-person	https://www.govtrack.us/api/v2/person/400629	json-object	1	GovTrack — legislator detail record		us_government	government	en	us,government,batch16,high-penetrancy	86400	Keyless member-of-Congress record: bioguideid, birthday, cspanid, firstname/middlename/lastname/namemod, gender, twitterid, youtubeid, osid (OpenSecrets), pvsid (VoteSmart), fediverse_webfinger, and link to the GovTrack profile. Detail hop from any /role or /vote_voter row's person id. (Only /role, /bill and /vote are already in the tree — this one is not.)
us-govtrack-committee	https://www.govtrack.us/api/v2/committee?limit=2	json:objects	2	GovTrack — congressional committees and subcommittees		us_government	government	en	us,government,batch16,high-penetrancy	86400	355 committees/subcommittees: code, abbrev, name, committee_type (house/senate/joint), jurisdiction text, url, and the parent committee object for subcommittees.
us-govinfo-bulkdata-billstatus	https://www.govinfo.gov/bulkdata/BILLSTATUS/119/hr/BILLSTATUS-119hr1.xml	rss	49	GovInfo bulk data — bill status XML (KEYLESS)		us_government	government	en	us,government,batch16,high-penetrancy	86400	The complete BILLSTATUS XML for a bill with NO API KEY at all: <bill> with number, updateDate, originChamber, type, introducedDate, policyArea, <sponsors>, <cosponsors>, <actions> (every dated action with actionCode and committee), <committees> with activities, <relatedBills>, <subjects>, <summaries>, <titles>, <textVersions>, <amendments>, <laws>. Everything the keyed Congress.gov API charges rate limit for, free. Pattern: /bulkdata/BILLSTATUS/{congress}/{hr|hres|hjres|hconres|s|sres|sjres|sconres}/BILLSTATUS-{congress}{type}{num}.xml
us-ecfr-titles	https://www.ecfr.gov/api/versioner/v1/titles.json	json:titles	50	eCFR — CFR title index and currency		us_legal	legal	en	us,legal,batch16,high-penetrancy,detail-hop	43200	All 50 CFR titles, keyless: number, name, latest_amended_on, latest_issue_date, up_to_date_as_of, reserved. The freshness ledger for the whole Code of Federal Regulations and the entry point for the versioner endpoints.  A per-record detail endpoint was verified for this source; see docs/verified-sources-batch16.md. This collector fetches the list endpoint only.
us-ecfr-agencies	https://www.ecfr.gov/api/admin/v1/agencies.json	json:agencies	153	eCFR — agency registry with CFR references		us_legal	legal	en	us,legal,batch16,high-penetrancy	43200	316 federal agencies: name, short_name, display_name, sortable_name, slug, children[] (sub-agencies), and cfr_references[] giving the exact title/chapter each agency owns. Maps an agency to the regulations it writes.
us-ecfr-ancestry	https://www.ecfr.gov/api/versioner/v1/ancestry/2026-01-01/title-40.json?part=63	json:ancestors	4	eCFR — ancestry of a CFR node		us_legal	legal	en	us,legal,batch16,high-penetrancy	43200	Given a title plus part/subpart/section, returns the full chain of ancestors (title -> chapter -> subchapter -> part) with identifier, label, label_level, label_description and size. Resolves a bare CFR citation into its regulatory context.
us-ecfr-corrections	https://www.ecfr.gov/api/admin/v1/corrections.json?title=40	json:ecfr_corrections	640	eCFR — official corrections to the CFR		us_legal	legal	en	us,legal,batch16,high-penetrancy	43200	Published corrections against a CFR title: id, cfr_references[] with the exact cfr_reference string and full hierarchy, corrective_action text, error_corrected and error_occurred dates, fr_citation, position, display_in_toc, year, last_modified. The errata trail on federal regulation.
us-federalregister-document-detail	https://www.federalregister.gov/api/v1/documents/2024-01234.json	json:agencies	2	Federal Register — document detail record		us_legal	legal	en	us,legal,batch16,high-penetrancy	43200	The full FR document behind a document_number: abstract, action, agencies[], body_html_url, cfr_references, comments_close_on, dates, docket_ids[], document_number, effective_on, excerpts, full_text_xml_url, html_url, json_url, page ranges, pdf_url, president, publication_date, raw_text_url, regulation_id_numbers (RINs), regulations_dot_gov_info, significant, signing_date, subtype, title, topics[], type. The tree has the LIST endpoint but not this detail hop.
us-federalregister-by-docket	https://www.federalregister.gov/api/v1/documents.json?conditions%5Btype%5D%5B%5D=PRORULE&conditions%5Bdocket_id%5D=FAA-2022-0674&per_page=5	json:results	1	Federal Register — documents filtered by agency docket id		us_legal	legal	en	us,legal,batch16,high-penetrancy,detail-hop	43200	Pulls every FR notice/rule filed under a specific agency docket number, optionally narrowed by document type. Returns title, type, publication_date, document_number, html_url, abstract. The bridge between a Regulations.gov docket and its Federal Register publications.  A per-record detail endpoint was verified for this source; see docs/verified-sources-batch16.md. This collector fetches the list endpoint only.
us-federalregister-by-cfr	https://www.federalregister.gov/api/v1/documents.json?conditions%5Bcfr%5D%5Btitle%5D=40&conditions%5Bcfr%5D%5Bpart%5D=63&per_page=5	json:results	5	Federal Register — documents affecting a CFR part		us_legal	legal	en	us,legal,batch16,high-penetrancy,detail-hop	43200	Every FR document that amends a given CFR title/part (count 1,532 for 40 CFR 63). Gives the rulemaking history of a specific regulation, with next_page_url cursor. Joins directly to the eCFR endpoints above.  A per-record detail endpoint was verified for this source; see docs/verified-sources-batch16.md. This collector fetches the list endpoint only.
us-federalregister-executive-orders	https://www.federalregister.gov/api/v1/documents.json?conditions%5Bpresidential_document_type%5D%5B%5D=executive_order&per_page=5&order=newest	json:results	5	Federal Register — presidential documents / executive orders		us_legal	legal	en	us,legal,batch16,high-penetrancy,detail-hop	43200	Executive orders, proclamations, memoranda and notices (count 1,556 EOs). Each row: title, executive_order_number, signing_date, publication_date, president, document_number, html_url, pdf_url, disposition_notes. Swap presidential_document_type for proclamation/memorandum/notice/determination.  A per-record detail endpoint was verified for this source; see docs/verified-sources-batch16.md. This collector fetches the list endpoint only.
us-federalregister-public-inspection-by-date	https://www.federalregister.gov/api/v1/public-inspection-documents.json?conditions%5Bavailable_on%5D=2026-08-14	json:results	88	Federal Register — public inspection documents by date		us_legal	legal	en	us,legal,batch16,high-penetrancy,detail-hop	43200	Documents on public inspection on a given day — 24 to 72 hours BEFORE they publish (88 rows for one date). agencies[], title, type, document_number, filed_at, publication_date, pdf_url, html_url, raw_text_url, docket_numbers. The early-warning feed; the tree only has /current.json.  A per-record detail endpoint was verified for this source; see docs/verified-sources-batch16.md. This collector fetches the list endpoint only.
us-federalregister-public-inspection-detail	https://www.federalregister.gov/api/v1/public-inspection-documents/2026-15000.json	json:agencies	1	Federal Register — public inspection document detail		us_legal	legal	en	us,legal,batch16,high-penetrancy	43200	One on-deposit document: agencies[] with raw_name/name/id/url/json_url, document_number, editorial_note, filed_at, filing_type, html_url, pdf_url, publication_date, raw_text_url, title, toc_subject, type. Detail hop from the public-inspection list.
us-federalregister-suggested-searches	https://www.federalregister.gov/api/v1/suggested_searches?conditions%5Bsections%5D=environment	json:environment	15	Federal Register — curated search definitions		us_legal	legal	en	us,legal,batch16,high-penetrancy	43200	FR's own editor-curated topic searches per section (environment, money, world, science-and-technology, business-and-industry, health-and-public-welfare): slug, title, description and the exact search conditions to replay. Ready-made high-signal queries.
us-congress-legislators-committees	https://unitedstates.github.io/congress-legislators/committees-current.json	json-array	49	congress-legislators — current committees and subcommittees		us_government	government	en	us,government,batch16,high-penetrancy	86400	230 committees/subcommittees: type (house/senate/joint), name, url, minority_url, thomas_id, house_committee_id / senate_committee_id, jurisdiction, address, phone, rss_url, and nested subcommittees[]. Keyed by thomas_id to the membership file.
us-congress-legislators-committee-membership	https://unitedstates.github.io/congress-legislators/committee-membership-current.json	json:HSPW	67	congress-legislators — committee membership roster		us_government	government	en	us,government,batch16,high-penetrancy	86400	Keyed by committee code (SSAF, HSAG, ...) to an array of members: name, party (majority/minority), rank, title (Chairman/Ranking Member) and bioguide id. Committee -> people and people -> committee in one file.
us-doj-blog-entries	https://www.justice.gov/api/v1/blog_entries.json?pagesize=2	json:results	2	US Department of Justice — blog/official statements API		us_legal	legal	en	us,legal,batch16,high-penetrancy	43200	3,334 DOJ blog posts and official statements with title, body, date, author component, topic[] and url. Policy-level companion to the press-release feed.
us-cafc-feed	https://www.cafc.uscourts.gov/feed/	rss	100	US Court of Appeals for the Federal Circuit — opinions/orders feed		us_legal	legal	en	us,legal,batch16,high-penetrancy	43200	100 items: precedential and nonprecedential Federal Circuit opinions and orders with title (case name + appeal number), link to the PDF, dc:creator, pubDate and content. The appellate court for all US patent, trade and government-contract appeals.
us-uscourts-news-rss	https://www.uscourts.gov/rss.xml	rss	1	US Courts (AO) — judiciary news feed		us_legal	legal	en	us,legal,batch16,high-penetrancy	43200	Administrative Office of the US Courts news feed: title, link, description, dc:date. Low volume; carries judicial-vacancy, caseload-statistics and policy announcements for the federal judiciary.
us-pacer-rss-nynd	https://ecf.nynd.uscourts.gov/cgi-bin/rss_outside.pl	rss	1	PACER RSS — US District Court, N.D. New York		us_legal	legal	en	us,legal,batch16,high-penetrancy	43200	Live CM/ECF docket entries. Each item: title = case number + full case caption (e.g. '3:19-cv-04250 Rice v. City and County of San Francisco'), link = DktRpt.pl?{pacer_caseid}, description = the docket-entry type in brackets plus an <a href> to the actual document at /doc1/{docid}?caseid=&de_seq_num=, guid = caseid+sequence, pubDate. Filing-level federal litigation intelligence. This district is NOT among the ~38 already in the tree.
us-pacer-rss-nysb	https://ecf.nysb.uscourts.gov/cgi-bin/rss_outside.pl	rss	103	PACER RSS — US Bankruptcy Court, S.D. New York		us_legal	legal	en	us,legal,batch16,high-penetrancy	43200	Live bankruptcy docket entries from the busiest Chapter 11 venue in the US. Same shape as the district feeds: case number + debtor caption, DktRpt.pl link keyed by pacer caseid, entry description with a direct /doc1/ document link, guid, pubDate. No bankruptcy court is currently in the tree — only district courts.
us-pacer-rss-deb	https://ecf.deb.uscourts.gov/cgi-bin/rss_outside.pl	rss	78	PACER RSS — US Bankruptcy Court, District of Delaware		us_legal	legal	en	us,legal,batch16,high-penetrancy	43200	The other dominant US corporate-bankruptcy venue. Live docket entries with case number, debtor caption, DktRpt.pl link, entry text and /doc1/ document link. Early signal on large corporate insolvencies.
us-pacer-rss-txsb	https://ecf.txsb.uscourts.gov/cgi-bin/rss_outside.pl	rss	93	PACER RSS — US Bankruptcy Court, S.D. Texas		us_legal	legal	en	us,legal,batch16,high-penetrancy	43200	Live bankruptcy docket entries for the Houston complex-case venue (energy and oilfield Chapter 11s). Case number, caption, DktRpt.pl link, entry description with document link, pubDate.
us-pacer-rss-njb	https://ecf.njb.uscourts.gov/cgi-bin/rss_outside.pl	rss	500	PACER RSS — US Bankruptcy Court, District of New Jersey		us_legal	legal	en	us,legal,batch16,high-penetrancy	43200	573 live docket entries in one poll — one of the highest-volume bankruptcy feeds. Case number, debtor caption, DktRpt.pl link keyed by caseid, entry text with /doc1/ document link, guid, pubDate.
us-pacer-rss-ilnb	https://ecf.ilnb.uscourts.gov/cgi-bin/rss_outside.pl	rss	376	PACER RSS — US Bankruptcy Court, N.D. Illinois		us_legal	legal	en	us,legal,batch16,high-penetrancy	43200	429 live bankruptcy docket entries (Chicago). Case number + caption, DktRpt.pl link, entry description with direct document link, pubDate.
us-pacer-rss-cacb	https://ecf.cacb.uscourts.gov/cgi-bin/rss_outside.pl	rss	500	PACER RSS — US Bankruptcy Court, C.D. California		us_legal	legal	en	us,legal,batch16,high-penetrancy	43200	519 live docket entries (Los Angeles, the largest bankruptcy district by filing count). Case number, caption, DktRpt.pl link, entry text with /doc1/ document link, pubDate.
us-pacer-rss-flsb	https://ecf.flsb.uscourts.gov/cgi-bin/rss_outside.pl	rss	341	PACER RSS — US Bankruptcy Court, S.D. Florida		us_legal	legal	en	us,legal,batch16,high-penetrancy	43200	335 live bankruptcy docket entries (Miami/Fort Lauderdale). Case number, debtor caption, DktRpt.pl link, entry description with document link, pubDate.
us-pacer-rss-ganb	https://ecf.ganb.uscourts.gov/cgi-bin/rss_outside.pl	rss	500	PACER RSS — US Bankruptcy Court, N.D. Georgia		us_legal	legal	en	us,legal,batch16,high-penetrancy	43200	680 live docket entries in a single poll — the highest-volume feed I measured. Case number, caption, DktRpt.pl link, entry text with /doc1/ document link, pubDate.
us-pacer-rss-casb	https://ecf.casb.uscourts.gov/cgi-bin/rss_outside.pl	rss	137	PACER RSS — US Bankruptcy Court, S.D. California		us_legal	legal	en	us,legal,batch16,high-penetrancy	43200	149 live bankruptcy docket entries (San Diego). Case number, caption, DktRpt.pl link, entry description with document link, pubDate.
us-pacer-rss-nyeb	https://ecf.nyeb.uscourts.gov/cgi-bin/rss_outside.pl	rss	210	PACER RSS — US Bankruptcy Court, E.D. New York		us_legal	legal	en	us,legal,batch16,high-penetrancy	43200	212 live bankruptcy docket entries (Brooklyn/Long Island). Case number, debtor caption, DktRpt.pl link, entry text with /doc1/ document link, pubDate.
us-pacer-rss-mdb	https://ecf.mdb.uscourts.gov/cgi-bin/rss_outside.pl	rss	500	PACER RSS — US Bankruptcy Court, District of Maryland		us_legal	legal	en	us,legal,batch16,high-penetrancy	43200	543 live docket entries. Case number, caption, DktRpt.pl link keyed by pacer caseid, entry description with direct document link, guid, pubDate.
us-pacer-rss-ohnb	https://ecf.ohnb.uscourts.gov/cgi-bin/rss_outside.pl	rss	460	PACER RSS — US Bankruptcy Court, N.D. Ohio		us_legal	legal	en	us,legal,batch16,high-penetrancy	43200	452 live bankruptcy docket entries. Case number, debtor caption, DktRpt.pl link, entry text with /doc1/ document link, pubDate.
us-pacer-rss-vaeb	https://ecf.vaeb.uscourts.gov/cgi-bin/rss_outside.pl	rss	442	PACER RSS — US Bankruptcy Court, E.D. Virginia		us_legal	legal	en	us,legal,batch16,high-penetrancy	43200	441 live docket entries (Alexandria/Richmond, a common corporate venue). Case number, caption, DktRpt.pl link, entry description with document link, pubDate.
us-pacer-rss-wawb	https://ecf.wawb.uscourts.gov/cgi-bin/rss_outside.pl	rss	198	PACER RSS — US Bankruptcy Court, W.D. Washington		us_legal	legal	en	us,legal,batch16,high-penetrancy	43200	221 live bankruptcy docket entries (Seattle). Case number, caption, DktRpt.pl link, entry text with /doc1/ document link, pubDate.
us-pacer-rss-cob	https://ecf.cob.uscourts.gov/cgi-bin/rss_outside.pl	rss	339	PACER RSS — US Bankruptcy Court, District of Colorado		us_legal	legal	en	us,legal,batch16,high-penetrancy	43200	328 live docket entries. Case number, debtor caption, DktRpt.pl link, entry description with direct document link, pubDate.
us-pacer-rss-insb	https://ecf.insb.uscourts.gov/cgi-bin/rss_outside.pl	rss	295	PACER RSS — US Bankruptcy Court, S.D. Indiana		us_legal	legal	en	us,legal,batch16,high-penetrancy	43200	299 live bankruptcy docket entries. Case number, caption, DktRpt.pl link, entry text with /doc1/ document link, pubDate.
us-pacer-rss-mnb	https://ecf.mnb.uscourts.gov/cgi-bin/rss_outside.pl	rss	201	PACER RSS — US Bankruptcy Court, District of Minnesota		us_legal	legal	en	us,legal,batch16,high-penetrancy	43200	189 live docket entries. Case number, debtor caption, DktRpt.pl link, entry description with document link, pubDate.
us-pacer-rss-ctb	https://ecf.ctb.uscourts.gov/cgi-bin/rss_outside.pl	rss	194	PACER RSS — US Bankruptcy Court, District of Connecticut		us_legal	legal	en	us,legal,batch16,high-penetrancy	43200	190 live bankruptcy docket entries. Case number, caption, DktRpt.pl link, entry text with /doc1/ document link, pubDate.
us-pacer-rss-ksb	https://ecf.ksb.uscourts.gov/cgi-bin/rss_outside.pl	rss	188	PACER RSS — US Bankruptcy Court, District of Kansas		us_legal	legal	en	us,legal,batch16,high-penetrancy	43200	197 live docket entries. Case number, debtor caption, DktRpt.pl link, entry description with direct document link, pubDate.
us-pacer-rss-areb	https://ecf.areb.uscourts.gov/cgi-bin/rss_outside.pl	rss	225	PACER RSS — US Bankruptcy Court, E.D. Arkansas		us_legal	legal	en	us,legal,batch16,high-penetrancy	43200	214 live bankruptcy docket entries. Case number, caption, DktRpt.pl link, entry text with /doc1/ document link, pubDate.
us-pacer-rss-tnmb	https://ecf.tnmb.uscourts.gov/cgi-bin/rss_outside.pl	rss	216	PACER RSS — US Bankruptcy Court, M.D. Tennessee		us_legal	legal	en	us,legal,batch16,high-penetrancy	43200	212 live docket entries (Nashville). Case number, debtor caption, DktRpt.pl link, entry description with document link, pubDate.
us-pacer-rss-pawb	https://ecf.pawb.uscourts.gov/cgi-bin/rss_outside.pl	rss	136	PACER RSS — US Bankruptcy Court, W.D. Pennsylvania		us_legal	legal	en	us,legal,batch16,high-penetrancy	43200	115 live bankruptcy docket entries (Pittsburgh). Case number, caption, DktRpt.pl link, entry text with /doc1/ document link, pubDate.
us-pacer-rss-utb	https://ecf.utb.uscourts.gov/cgi-bin/rss_outside.pl	rss	146	PACER RSS — US Bankruptcy Court, District of Utah		us_legal	legal	en	us,legal,batch16,high-penetrancy	43200	177 live docket entries. Case number, debtor caption, DktRpt.pl link, entry description with direct document link, pubDate.
us-legistar-seattle-matters	https://webapi.legistar.com/v1/seattle/matters?$top=2&$orderby=MatterLastModifiedUtc%20desc	json-array	2	Legistar — Seattle City Council legislation (matters)		us_legal	legal	en	us,legal,batch16,high-penetrancy,detail-hop	43200	Granicus Legistar municipal-legislature API, keyless, OData-queryable ($top/$skip/$filter/$orderby). Each matter: MatterId, MatterGuid, MatterFile (e.g. 'CB 121253'), MatterName, MatterTitle (the full ordinance text summary), MatterTypeName, MatterStatusName, MatterBodyId/Name, MatterIntroDate, MatterAgendaDate, MatterPassedDate, MatterEnactmentDate, MatterEnactmentNumber, MatterRequester, MatterNotes, MatterVersion, MatterLastModifiedUtc. MatterId opens four verified sub-resources (sponsors, histories, attachments, versions).  A per-record detail endpoint was verified for this source; see docs/verified-sources-batch16.md. This collector fetches the list endpoint only.
us-legistar-seattle-matter-sponsors	https://webapi.legistar.com/v1/seattle/matters/17258/sponsors	json-array	3	Legistar — sponsors behind a matter		us_legal	legal	en	us,legal,batch16,high-penetrancy	43200	Who put the legislation forward: MatterSponsorId, MatterSponsorGuid, MatterSponsorMatterId, MatterSponsorMatterVersion, MatterSponsorNameId (the person id), MatterSponsorBodyId, MatterSponsorName, MatterSponsorSequence, MatterSponsorLastModifiedUtc. Legislation -> people hop.
us-legistar-seattle-matter-histories	https://webapi.legistar.com/v1/seattle/matters/17258/histories	json-array	11	Legistar — action history of a matter (with votes)		us_legal	legal	en	us,legal,batch16,high-penetrancy	43200	Every procedural action on a municipal bill: MatterHistoryId, MatterHistoryEventId (links to the meeting), MatterHistoryActionDate, MatterHistoryActionName, MatterHistoryActionText, MatterHistoryPassedFlag, MatterHistoryAgendaSequence/MinutesSequence, MatterHistoryVoteId, MatterHistoryTally and MatterHistoryMoverId/SeconderId. Bill -> committee action -> named vote.
us-legistar-seattle-matter-attachments	https://webapi.legistar.com/v1/seattle/matters/17258/attachments	json-array	22	Legistar — documents attached to a matter		us_legal	legal	en	us,legal,batch16,high-penetrancy	43200	The actual filed documents: MatterAttachmentId, MatterAttachmentName (e.g. 'Att A – CIP Project Additions'), MatterAttachmentHyperlink (direct download on legistar2.granicus.com), MatterAttachmentFileName, MatterAttachmentBinary flag, MatterAttachmentIsSupportingDocument, MatterAttachmentShowOnInternetPage, MatterAttachmentLastModifiedUtc. Terminal document hop.
us-legistar-seattle-matter-versions	https://webapi.legistar.com/v1/seattle/matters/17258/versions	json-array	3	Legistar — amendment versions of a matter		us_legal	legal	en	us,legal,batch16,high-penetrancy	43200	Key/Value pairs mapping each internal text id to its version number ([{"Key":"18624","Value":"1"},...]), letting you retrieve every successive draft of an ordinance and diff what changed between readings.
us-legistar-seattle-persons	https://webapi.legistar.com/v1/seattle/persons?$top=2	json-array	2	Legistar — council members and filers		us_legal	legal	en	us,legal,batch16,high-penetrancy	43200	Person registry for the jurisdiction: PersonId, PersonGuid, PersonFirstName/LastName/FullName, PersonActiveFlag, PersonCanViewFlag, PersonEmail, PersonWWW, PersonPhone, PersonAddress1/City1/State1/Zip1, PersonLastModifiedUtc. PersonId joins to MatterSponsorNameId and to vote records.
us-legistar-seattle-events	https://webapi.legistar.com/v1/seattle/events?$top=1	json-array	1	Legistar — council/committee meetings		us_legal	legal	en	us,legal,batch16,high-penetrancy,detail-hop	43200	Meetings: EventId, EventGuid, EventBodyId, EventBodyName (e.g. 'Parks, Seattle Center, Libraries, and Gender Pay Equity Committee'), EventDate, EventTime, EventLocation, EventAgendaFile, EventMinutesFile, EventVideoPath, EventInSiteURL, EventLastModifiedUtc. EventId opens the agenda-item hop.  A per-record detail endpoint was verified for this source; see docs/verified-sources-batch16.md. This collector fetches the list endpoint only.
us-legistar-seattle-eventitems	https://webapi.legistar.com/v1/seattle/events/1326/eventitems	json-array	2	Legistar — agenda items inside a meeting		us_legal	legal	en	us,legal,batch16,high-penetrancy,detail-hop	43200	What was actually taken up at a meeting: EventItemId, EventItemEventId, EventItemAgendaSequence, EventItemMinutesSequence, EventItemAgendaNumber, EventItemTitle, EventItemActionName, EventItemActionText, EventItemPassedFlag, EventItemMatterId (links back to the legislation), EventItemMover/Seconder, EventItemVideo, EventItemTally. Verified meeting -> item -> matter hop.  A per-record detail endpoint was verified for this source; see docs/verified-sources-batch16.md. This collector fetches the list endpoint only.
us-legistar-seattle-bodies	https://webapi.legistar.com/v1/seattle/bodies?$top=2	json-array	2	Legistar — legislative bodies and committees		us_legal	legal	en	us,legal,batch16,high-penetrancy	43200	Council, committees, boards and commissions: BodyId, BodyGuid, BodyName, BodyTypeId/Name, BodyMeetFlag, BodyActiveFlag, BodyDescription, BodyContactNameId, BodyLastModifiedUtc. The org chart above matters and events.
us-legistar-sfgov-matters	https://webapi.legistar.com/v1/sfgov/matters?$top=2&$orderby=MatterLastModifiedUtc%20desc	json-array	2	Legistar — San Francisco Board of Supervisors legislation		us_legal	legal	en	us,legal,batch16,high-penetrancy	43200	Same Legistar schema as Seattle for the San Francisco Board of Supervisors: MatterId, MatterFile, MatterName, MatterTitle, type, status, body, intro/agenda/passed/enactment dates. Supports the identical /matters/{MatterId}/sponsors|histories|attachments|versions detail hops.
us-legistar-boston-matters	https://webapi.legistar.com/v1/boston/matters?$top=2&$orderby=MatterLastModifiedUtc%20desc	json-array	2	Legistar — Boston City Council legislation		us_legal	legal	en	us,legal,batch16,high-penetrancy	43200	Boston City Council dockets in the Legistar schema: MatterId, MatterFile (e.g. '2026-0932'), MatterName, MatterTitle, MatterTypeName, MatterStatusName, sponsoring body and lifecycle dates. Same four detail hops off MatterId.
