id	url	kind	items	name	name_ja	collector	category	lang	tags	interval	description	_verdict	_note
bt-mof-search	https://www.mof.gov.bt/wp-json/wp/v2/search?search=tender&per_page=50	json-array	50	Bhutan Ministry of Finance - site-wide search (WP REST)		bt_procurement	procurement	en	bt,procurement,batch17,high-penetrancy	21600	Search pivot over Bhutan's finance ministry: title, url, id, type/subtype. Hits are dated tender notices (e.g. 'Tender Notice, IFMIS Development Project (10-April-2026)'), budget documents and procurement circulars - effectively Bhutan's central tender feed, since no OCDS endpoint exists.	HTTP_ERR	Forbidden
bt-rcsc-search	https://www.rcsc.gov.bt/wp-json/wp/v2/search?search=vacancy&per_page=50	json-array	50	Bhutan Royal Civil Service Commission - site-wide search		bt_gov-personnel	gov-personnel	en	bt,gov-personnel,batch17,high-penetrancy	86400	Search over the body that appoints every Bhutanese civil servant: title, url, id, type/subtype. Reaches vacancy announcements, selection results and transfer/appointment notices naming specific posts and agencies (e.g. Medical Director, Department of Clinical Services).	NET_ERR	timed out
bt-moh-search	https://www.moh.gov.bt/wp-json/wp/v2/search?search=notification&per_page=50	json-array	17	Bhutan Ministry of Health - site-wide search		bt_health	health	en	bt,health,batch17,high-penetrancy	43200	Search over Bhutan's health ministry: title, url, id, type/subtype. Reaches vacancy and cancellation notices, health advisories and programme notifications.	NET_ERR	timed out
sg-acra-corp-d	https://data.gov.sg/api/action/datastore_search?resource_id=d_acbc938ec77af18f94cecc4a7c9ec720&limit=1000	json:result.records	1000	ACRA Information on Corporate Entities ('D')		sg_company-registry	company-registry	en	sg,company-registry,batch17,high-penetrancy	86400	73,109 Singapore entities starting with D, full 54-field ACRA schema.	HTTP_ERR	Too Many Requests
sg-acra-corp-e	https://data.gov.sg/api/action/datastore_search?resource_id=d_124a9bd407c7a25f8335b93b86e50fdd&limit=1000	json:result.records	1000	ACRA Information on Corporate Entities ('E')		sg_company-registry	company-registry	en	sg,company-registry,batch17,high-penetrancy	86400	86,118 Singapore entities starting with E, full 54-field ACRA schema.	HTTP_ERR	Too Many Requests
sg-acra-corp-f	https://data.gov.sg/api/action/datastore_search?resource_id=d_4526d47d6714d3b052eed4a30b8b1ed6&limit=1000	json:result.records	1000	ACRA Information on Corporate Entities ('F')		sg_company-registry	company-registry	en	sg,company-registry,batch17,high-penetrancy	86400	69,606 Singapore entities starting with F, full 54-field ACRA schema.	HTTP_ERR	Too Many Requests
sg-acra-corp-g	https://data.gov.sg/api/action/datastore_search?resource_id=d_b58303c68e9cf0d2ae93b73ffdbfbfa1&limit=1000	json:result.records	1000	ACRA Information on Corporate Entities ('G')		sg_company-registry	company-registry	en	sg,company-registry,batch17,high-penetrancy	86400	84,835 Singapore entities starting with G, full 54-field ACRA schema.	HTTP_ERR	Too Many Requests
sg-acra-corp-h	https://data.gov.sg/api/action/datastore_search?resource_id=d_fa2ed456cf2b8597bb7e064b08fc3c7c&limit=1000	json:result.records	1000	ACRA Information on Corporate Entities ('H')		sg_company-registry	company-registry	en	sg,company-registry,batch17,high-penetrancy	86400	94,448 Singapore entities starting with H, full 54-field ACRA schema.	HTTP_ERR	Too Many Requests
sg-acra-corp-i	https://data.gov.sg/api/action/datastore_search?resource_id=d_85518d970b8178975850457f60f1e738&limit=1000	json:result.records	1000	ACRA Information on Corporate Entities ('I')		sg_company-registry	company-registry	en	sg,company-registry,batch17,high-penetrancy	86400	60,537 Singapore entities starting with I, full 54-field ACRA schema.	HTTP_ERR	Too Many Requests
sg-acra-corp-j	https://data.gov.sg/api/action/datastore_search?resource_id=d_478f45a9c541cbe679ca55d1cd2b970b&limit=1000	json:result.records	1000	ACRA Information on Corporate Entities ('J')		sg_company-registry	company-registry	en	sg,company-registry,batch17,high-penetrancy	86400	67,723 Singapore entities starting with J, full 54-field ACRA schema.	HTTP_ERR	Too Many Requests
sg-acra-corp-k	https://data.gov.sg/api/action/datastore_search?resource_id=d_5573b0db0575db32190a2ad27919a7aa&limit=1000	json:result.records	1000	ACRA Information on Corporate Entities ('K')		sg_company-registry	company-registry	en	sg,company-registry,batch17,high-penetrancy	86400	76,616 Singapore entities starting with K, full 54-field ACRA schema.	HTTP_ERR	Too Many Requests
sg-acra-corp-l	https://data.gov.sg/api/action/datastore_search?resource_id=d_a2141adf93ec2a3c2ec2837b78d6d46e&limit=1000	json:result.records	1000	ACRA Information on Corporate Entities ('L')		sg_company-registry	company-registry	en	sg,company-registry,batch17,high-penetrancy	86400	92,753 Singapore entities starting with L, full 54-field ACRA schema.	HTTP_ERR	Too Many Requests
sg-acra-corp-m	https://data.gov.sg/api/action/datastore_search?resource_id=d_9af9317c646a1c881bb5591c91817cc6&limit=1000	json:result.records	1000	ACRA Information on Corporate Entities ('M')		sg_company-registry	company-registry	en	sg,company-registry,batch17,high-penetrancy	86400	123,782 Singapore entities starting with M, full 54-field ACRA schema.	HTTP_ERR	Too Many Requests
sg-acra-corp-n	https://data.gov.sg/api/action/datastore_search?resource_id=d_67e99e6eabc4aad9b5d48663b579746a&limit=1000	json:result.records	1000	ACRA Information on Corporate Entities ('N')		sg_company-registry	company-registry	en	sg,company-registry,batch17,high-penetrancy	86400	60,758 Singapore entities starting with N, full 54-field ACRA schema.	HTTP_ERR	Too Many Requests
sg-acra-corp-o	https://data.gov.sg/api/action/datastore_search?resource_id=d_5c4ef48b025fdfbc80056401f06e3df9&limit=1000	json:result.records	1000	ACRA Information on Corporate Entities ('O')		sg_company-registry	company-registry	en	sg,company-registry,batch17,high-penetrancy	86400	41,316 Singapore entities starting with O, full 54-field ACRA schema.	HTTP_ERR	Too Many Requests
sg-acra-corp-p	https://data.gov.sg/api/action/datastore_search?resource_id=d_181005ca270b45408b4cdfc954980ca2&limit=1000	json:result.records	1000	ACRA Information on Corporate Entities ('P')		sg_company-registry	company-registry	en	sg,company-registry,batch17,high-penetrancy	86400	99,350 Singapore entities starting with P, full 54-field ACRA schema.	HTTP_ERR	Too Many Requests
sg-acra-corp-q	https://data.gov.sg/api/action/datastore_search?resource_id=d_4130f1d9d365d9f1633536e959f62bb7&limit=1000	json:result.records	1000	ACRA Information on Corporate Entities ('Q')		sg_company-registry	company-registry	en	sg,company-registry,batch17,high-penetrancy	86400	12,432 Singapore entities starting with Q, full 54-field ACRA schema.	HTTP_ERR	Too Many Requests
sg-acra-corp-r	https://data.gov.sg/api/action/datastore_search?resource_id=d_2b8c54b2a490d2fa36b925289e5d9572&limit=1000	json:result.records	1000	ACRA Information on Corporate Entities ('R')		sg_company-registry	company-registry	en	sg,company-registry,batch17,high-penetrancy	86400	70,794 Singapore entities starting with R, full 54-field ACRA schema.	HTTP_ERR	Too Many Requests
sg-acra-corp-s	https://data.gov.sg/api/action/datastore_search?resource_id=d_df7d2d661c0c11a7c367c9ee4bf896c1&limit=1000	json:result.records	1000	ACRA Information on Corporate Entities ('S')		sg_company-registry	company-registry	en	sg,company-registry,batch17,high-penetrancy	86400	233,307 Singapore entities starting with S - the largest shard. Full 54-field ACRA schema.	HTTP_ERR	Too Many Requests
sg-acra-corp-t	https://data.gov.sg/api/action/datastore_search?resource_id=d_72f37e5c5d192951ddc5513c2b134482&limit=1000	json:result.records	1000	ACRA Information on Corporate Entities ('T')		sg_company-registry	company-registry	en	sg,company-registry,batch17,high-penetrancy	86400	141,835 Singapore entities starting with T, full 54-field ACRA schema.	HTTP_ERR	Too Many Requests
sg-acra-corp-u	https://data.gov.sg/api/action/datastore_search?resource_id=d_0cc5f52a1f298b916f317800251057f3&limit=1000	json:result.records	1000	ACRA Information on Corporate Entities ('U')		sg_company-registry	company-registry	en	sg,company-registry,batch17,high-penetrancy	86400	24,412 Singapore entities starting with U, full 54-field ACRA schema.	HTTP_ERR	Too Many Requests
sg-acra-corp-v	https://data.gov.sg/api/action/datastore_search?resource_id=d_e97e8e7fc55b85a38babf66b0fa46b73&limit=1000	json:result.records	1000	ACRA Information on Corporate Entities ('V')		sg_company-registry	company-registry	en	sg,company-registry,batch17,high-penetrancy	86400	38,112 Singapore entities starting with V, full 54-field ACRA schema.	HTTP_ERR	Too Many Requests
sg-acra-corp-w	https://data.gov.sg/api/action/datastore_search?resource_id=d_af2042c77ffaf0db5d75561ce9ef5688&limit=1000	json:result.records	1000	ACRA Information on Corporate Entities ('W')		sg_company-registry	company-registry	en	sg,company-registry,batch17,high-penetrancy	86400	57,706 Singapore entities starting with W, full 54-field ACRA schema.	HTTP_ERR	Too Many Requests
sg-acra-corp-x	https://data.gov.sg/api/action/datastore_search?resource_id=d_1cd970d8351b42be4a308d628a6dd9d3&limit=1000	json:result.records	1000	ACRA Information on Corporate Entities ('X')		sg_company-registry	company-registry	en	sg,company-registry,batch17,high-penetrancy	86400	13,131 Singapore entities starting with X, full 54-field ACRA schema.	HTTP_ERR	Too Many Requests
sg-acra-corp-y	https://data.gov.sg/api/action/datastore_search?resource_id=d_31af23fdb79119ed185c256f03cb5773&limit=1000	json:result.records	1000	ACRA Information on Corporate Entities ('Y')		sg_company-registry	company-registry	en	sg,company-registry,batch17,high-penetrancy	86400	37,845 Singapore entities starting with Y, full 54-field ACRA schema.	HTTP_ERR	Too Many Requests
sg-acra-corp-z	https://data.gov.sg/api/action/datastore_search?resource_id=d_4e3db8955fdcda6f9944097bef3d2724&limit=1000	json:result.records	1000	ACRA Information on Corporate Entities ('Z')		sg_company-registry	company-registry	en	sg,company-registry,batch17,high-penetrancy	86400	18,281 Singapore entities starting with Z, full 54-field ACRA schema.	HTTP_ERR	Too Many Requests
sg-acra-corp-others	https://data.gov.sg/api/action/datastore_search?resource_id=d_300ddc8da4e8f7bdc1bfc62d0d99e2e7&limit=1000	json:result.records	1000	ACRA Information on Corporate Entities ('Others')		sg_company-registry	company-registry	en	sg,company-registry,batch17,high-penetrancy	86400	22,186 Singapore entities whose name starts with a digit or symbol (e.g. '88 FUNERAL PARLOUR'), full 54-field ACRA schema.	HTTP_ERR	Too Many Requests
sg-minlaw-licensed-corporations	https://data.gov.sg/api/action/datastore_search?resource_id=d_4659c002f4b00d44d01bfe1300064cb1&limit=1000	json:result.records	293	Singapore Directory of Licensed Corporations and Partnerships		sg_licence-registry	licence-registry	en	sg,licence-registry,batch17,high-penetrancy	86400	293 licensed corporations/partnerships. Fields: Reference_No, Year_Issue, Company, Branch, Type_of_Entity plus address/contact columns; _id present as id-ish fallback.	HTTP_ERR	Too Many Requests
sg-nea-supermarket-licences	https://data.gov.sg/api/action/datastore_search?resource_id=d_11edd0117280c5776651d7891114c88c&limit=1000	json:result.records	478	Singapore NEA List of Supermarket Licences		sg_licence-registry	licence-registry	en	sg,licence-registry,batch17,high-penetrancy	86400	478 supermarket licences. Fields: licence_num, licensee_name, building_name, block_house_num, level_num and address parts. Licensee-to-premises pivot.	HTTP_ERR	Too Many Requests
sg-nea-eating-establishments	https://data.gov.sg/api/action/datastore_search?resource_id=d_227473e811b09731e64725f140b77697&limit=1000	json:result.records	1000	Singapore NEA Licensed Eating Establishments (with demerit points and suspensions)		sg_enforcement	enforcement	en	sg,enforcement,batch17,high-penetrancy	86400	36,687 licensed food premises. Fields: licensee_name, licence_number, premises_address, grade, demerit_points, suspension_start_date, suspension_end_date - i.e. an enforcement record attached to a named licensee.	HTTP_ERR	Too Many Requests
sg-registered-dealers	https://data.gov.sg/api/action/datastore_search?resource_id=d_e643dd525fb927ee16f54f093c73b490&limit=1000	json:result.records	1000	Singapore List of Registered Dealers		sg_licence-registry	licence-registry	en	sg,licence-registry,batch17,high-penetrancy	86400	1,851 registered dealers. Fields: name, registration_number, _id.	HTTP_ERR	Too Many Requests
sg-boa-register-architects	https://data.gov.sg/api/action/datastore_search?resource_id=d_d77de0f78ca589a5c61da7a60fdee6ba&limit=1000	json:result.records	1000	Singapore Board of Architects - Register of Architects		sg_professional-register	professional-register	en	sg,professional-register,batch17,high-penetrancy	86400	1,999 registered architects. Fields: name, reg_no, firm_name, firm_address, firm_phone - person-to-firm pivot.	HTTP_ERR	Too Many Requests
sg-boa-register-architecture-firms	https://data.gov.sg/api/action/datastore_search?resource_id=d_d5c0a4ffd076a3e40d772275619bbb66&limit=1000	json:result.records	1000	Singapore Board of Architects - Register of Architecture Firms		sg_professional-register	professional-register	en	sg,professional-register,batch17,high-penetrancy	86400	1,999 architecture firms. Fields: firm_name, firm_address, firm_phone, firm_fax, firm_email; _id id-ish fallback.	HTTP_ERR	Too Many Requests
sg-boa-apec-architects	https://data.gov.sg/api/action/datastore_search?resource_id=d_65f6a92f8902a09caf2256855d3de376&limit=1000	json:result.records	68	Singapore Register of APEC Architects		sg_professional-register	professional-register	en	sg,professional-register,batch17,high-penetrancy	86400	68 APEC-registered architects. Fields: registration_no, name, business_address, home_economy_or_jurisdiction_in_which_registered, any_other_economy_in_which_registered - cross-border jurisdiction pivot.	HTTP_ERR	Too Many Requests
sg-boa-asean-architects	https://data.gov.sg/api/action/datastore_search?resource_id=d_8540719f90fef1eae60dc2810f6a42d8&limit=1000	json:result.records	97	Singapore Register of ASEAN Architects		sg_professional-register	professional-register	en	sg,professional-register,batch17,high-penetrancy	86400	97 ASEAN-registered architects. Fields: registration_no (e.g. AA/SG1), name, _id.	HTTP_ERR	Too Many Requests
sg-boa-foreign-architects	https://data.gov.sg/api/action/datastore_search?resource_id=d_521e0b73946484e83269d8ab4c7889cd&limit=1000	json:result.records	1000	Singapore Register of Foreign Architects (with project and client)		sg_professional-register	professional-register	en	sg,professional-register,batch17,high-penetrancy	86400	1,999 approvals for foreign architects to work in Singapore. Fields: name_of_foreign_architect, company (foreign employer), boa_registered_architect (local sponsor), project_details, project_period, client, submitted_on, approved_on. Foreign-firm to local-sponsor to client chain. _id present as id-ish fallback.	HTTP_ERR	Too Many Requests
sg-peb-professional-engineers	https://data.gov.sg/api/action/datastore_search?resource_id=d_f92927723e0894a14ee3acca6411e73d&limit=1000	json:result.records	1000	Singapore Directory of Professional Engineers with Practising Certificate		sg_professional-register	professional-register	en	sg,professional-register,batch17,high-penetrancy	86400	2,749 professional engineers. Fields: RegNo, Fullname, Branch, DateofRegistration, Practice_EmployerName, employer type/address, ContactNo. _id id-ish fallback.	HTTP_ERR	Too Many Requests
sg-peb-specialist-engineers	https://data.gov.sg/api/action/datastore_search?resource_id=d_597617c00b02ec9c509614b986b57a17&limit=1000	json:result.records	422	Singapore Directory of Specialist Professional Engineers with Practising Certificates		sg_professional-register	professional-register	en	sg,professional-register,batch17,high-penetrancy	86400	422 specialist PEs. Fields: RegNo, Fullname, SpecialisedBranch (e.g. Geotechnical Engineering), DateofRegistration, Practice_EmployerName, ContactNo.	HTTP_ERR	Too Many Requests
sg-peb-suspended-engineers	https://data.gov.sg/api/action/datastore_search?resource_id=d_662d69b0919fc752a43175eb178030d5&limit=1000	json:result.records	3	Singapore List of Suspended & Recently Deregistered Professional Engineers		sg_enforcement	enforcement	en	sg,enforcement,batch17,high-penetrancy	86400	Small but pure-signal disciplinary list: RegNo, Name, Practice_Employer_Name, Practice_Employer_Type, Period_of_Suspension. 3 records at time of probe.	HTTP_ERR	Too Many Requests
sg-course-organisers	https://data.gov.sg/api/action/datastore_search?resource_id=d_c06cb80a4bcad310fa90199cddd26e72&limit=1000	json:result.records	724	Singapore Directory of Course Organisers		sg_licence-registry	licence-registry	en	sg,licence-registry,batch17,high-penetrancy	86400	724 accredited course organisers. Fields: Organisation_Company, Business_GST_Registration_No, Company_URL, Organisation_Type, Name. GST registration number gives a second identifier to pivot on.	HTTP_ERR	Too Many Requests
sg-sla-tender-results	https://data.gov.sg/api/action/datastore_search?resource_id=d_2057d332317dd0d045e392fe4e9aca57&limit=1000	json:result.records	589	Singapore Land Authority - Tender and Bidding Results		sg_procurement	procurement	en	sg,procurement,batch17,high-penetrancy	21600	589 state-property tender awards. Fields: year, property_location, mode_of_allocation, land_area, gross_floor_area, tendered_uses, tenure, closing_date, award_date, awarded_usage, award_value_per_month_for_the_first_term_tenancy, successful_bidder. Named winning bidder plus award value.	HTTP_ERR	Too Many Requests
sg-grant-awards	https://data.gov.sg/api/action/datastore_search?resource_id=d_515bc737ccc0e5c7af90bb933e0e95d5&limit=1000	json:result.records	379	Singapore Grant Calls and Awarded Grant Projects (recipient and organisation)		sg_grants	grants	en	sg,grants,batch17,high-penetrancy	86400	379 awarded research grants. Fields: grant_call, awarded_project, recipient (named principal investigator), organisation. No name-ish key matches exactly, so the label comes from the guaranteed CKAN _id; the intel is in recipient/organisation.	HTTP_ERR	Too Many Requests
sg-hdb-resale-prices	https://data.gov.sg/api/action/datastore_search?resource_id=d_ebc5ab87086db484f88045b47411ebc5&limit=1000	json:result.records	1000	Singapore HDB Resale Flat Prices (transaction level)		sg_property	property	en	sg,property,batch17,high-penetrancy	86400	287,196 individual resale transactions. Fields: month, town, flat_type, block, street_name, storey_range, floor_area_sqm, flat_model, lease_commence_date, resale_price. Address-level property price history; label falls back to the CKAN _id.	HTTP_ERR	Too Many Requests
nz-charities-officers	https://www.odata.charities.govt.nz/Officers?$format=json&$top=200	json:d	583300	NZ Charities Services — officers register		nz_officers	officers	en	nz,officers,batch17,high-penetrancy,detail-hop	86400	583k charity officers with FirstName/MiddleName/LastName/FullName, ContactId, OrganisationId, PositioninOrganisation (Chair, Trustee), appointment and last-day dates, OfficerStatus, and a full disqualification block: BannedDirector, IsNotDisqualified, OfficerProhibitedFromBeingDirector, OfficerUndischargedBankrupt, OfficerBeenConvicted, ConvictedOfAnOffenseRelatingToTerrorism, SubjectToBanningOrder, DisqualifiedByBoard, OfficerSubjectToPropertyOrder.  A per-record detail endpoint was verified for this source; see the batch's detail-hops side-car. This collector fetches the list endpoint only.	HTTP_ERR	Forbidden
nz-charities-officer-organisations	https://www.odata.charities.govt.nz/vOfficerOrganisations?$format=json&$top=200	json:d	583300	NZ Charities Services — officer-to-organisation join view		nz_officers	officers	en	nz,officers,batch17,high-penetrancy,detail-hop	86400	The officer record joined to its charity in one row: FullName, OfficerId, ContactId, position, appointment date and disqualification flags PLUS the organisation's Name, CharityRegistrationNumber, NZBNNumber, CharitySummaryURL, WebSiteURL, email and telephone. One request gives you person and entity together — and the NZBN pivots into the NZ business register.  A per-record detail endpoint was verified for this source; see the batch's detail-hops side-car. This collector fetches the list endpoint only.	HTTP_ERR	Forbidden
nz-charities-organisations-view	https://www.odata.charities.govt.nz/vOrganisations?$format=json&$top=200	json:d	45930	NZ Charities Services — registered charities (extended view)		nz_registry	registry	en	nz,registry,batch17,high-penetrancy,detail-hop	86400	45,930 registered NZ charities with a literal Name field, OrganisationId, AccountId GUID, CharityRegistrationNumber (CCxxxxx), NZBNNumber, CharitySummaryURL, WebSiteURL, email and phone. Distinct from the base Organisations set: this view carries the NZBN and contact columns.  A per-record detail endpoint was verified for this source; see the batch's detail-hops side-car. This collector fetches the list endpoint only.	HTTP_ERR	Forbidden
nz-charities-annual-returns	https://www.odata.charities.govt.nz/AnnualReturn?$format=json&$top=200	json:d	421740	NZ Charities Services — annual financial returns		nz_finance	finance	en	nz,finance,batch17,high-penetrancy	86400	421k charity annual returns with roughly 90 financial columns per row: OrganisationId, GroupId, AsAtDate, YearEnded, Status, all current and non-current liabilities, cash and bank balances, investments, land and buildings, GovtGrantsContracts, GrantsPaidWithinNZ and GrantsPaidOutsideNZ, SalariesAndWages, employee counts and volunteer hours. NOTE: no name field — the label is AnnualReturnId, or the AsAtDate + numeric fallback.	HTTP_ERR	Forbidden
hk-legco-voting-results	https://app.legco.gov.hk/vrdb/odata/vVotingResult?$format=json&$top=200	json:value	541840	Hong Kong LegCo — voting results database		hk_government	government	en	hk,government,batch17,high-penetrancy,detail-hop	86400	541,840 individual division records from the Legislative Council: id, start_date, committee type, term_no, vote_number, vote_date, vote_time, the motion text in Chinese and English, and the member-level vote. Shows exactly how each HK legislator voted on each motion.  A per-record detail endpoint was verified for this source; see the batch's detail-hops side-car. This collector fetches the list endpoint only.	NET_ERR	[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: 
hk-legco-bills	https://app.legco.gov.hk/BillsDB/odata/Vbills?$format=json&$top=200	json:value	6879	Hong Kong LegCo — bills database		hk_legal	legal	en	hk,legal,batch17,high-penetrancy	43200	Every bill put before LegCo: internal_key, ordinance_title_eng and _chi, bill_title_eng and _chi, and ordinance_content_url_eng/_chi linking straight to the consolidated text on elegislation.gov.hk. The legislative history behind any HK ordinance.	NET_ERR	[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: 
hk-legco-hansard-speeches	https://app.legco.gov.hk/OpenData/HansardDB/Speeches?$format=json&$top=200	json:value	550841	Hong Kong LegCo — Hansard speeches		hk_government	government	en	hk,government,batch17,high-penetrancy	86400	550,841 individual speeches from the LegCo record: RundownID, HansardID, MeetingDate, HansardType (English/Chinese), SectionID and SectionName, SpeakerID, SpeakerName and the full Speeches text. Every attributable utterance by a named HK legislator or official since 2001.	NET_ERR	[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: 
worldbank-ibrd-loans	https://financesonefiles.worldbank.org/f-one/DS00047/RS00049/IBRD_Statement_of_Loans_and_Guarantees___Latest_Available_Snapshot.json	json-array	9513	World Bank — IBRD statement of loans and guarantees		int_economy	economy	en	int,economy,batch17,high-penetrancy	86400	9,513 IBRD loans: loan_number, country, named borrower entity (e.g. MINISTRY OF FINANCE), guarantor, loan type and status, interest rate, project_id and project_name, original principal, cancelled, undisbursed, disbursed, repaid, due, borrower's obligation, first/last repayment dates, agreement signing and board approval dates. 10.4 MB. Labels on region because region precedes country in the title precedence — country, borrower and project_name are all in props.	TOO_BIG	over 8MB
afdb-mapafrica-indicators	https://mapafrica.afdb.org/api/results/indicators.json	json-array	35	African Development Bank — MapAfrica results indicators		int_aid	aid	en	int,aid,batch17,high-penetrancy	86400	The 35 AfDB results indicators (people with access to better health services, etc.) with slug id and full name — the codelist behind the MapAfrica project portal. The project/activity endpoint on the same host needs a real AfDB activity id and Cloudflare began challenging before I could verify one, so only this verified endpoint is returned.	HTTP_ERR	Forbidden
